#             k              1             b1             b2             b3             b4          b1*b1          b1*b2          b1*b3          b1*b4          b2*b2          b2*b4          b4*b4          b1*b5          b1*b6          b1*b7             b5             b6             b7             b8             b9            b10
           0.01       -20.3007       -11.8141       0.576577             -0       0.791782       0.345819              0             -0              0             -0             -0             -0              0              0       0.728237              0       0.536986       0.732253              0              0              0
      0.0104762       -22.5951       -13.2189       0.672933             -0       0.924658       0.407021              0             -0              0             -0             -0             -0              0              0       0.812485              0       0.599108       0.816966              0              0              0
       0.010975       -24.9973       -14.6052       0.784365             -0        1.07835       0.478944              0             -0              0             -0             -0             -0              0              0       0.905203              0       0.667477       0.910195              0              0              0
      0.0114976       -27.6012       -16.1006       0.912886             -0        1.25566       0.562951              0             -0              0             -0             -0             -0              0              0          1.007              0       0.742541        1.01256              0              0              0
       0.012045       -30.5406       -17.8919        1.06096             -0        1.45994       0.660766              0             -0              0             -0             -0             -0              0              0         1.1185              0       0.824754        1.12466              0              0              0
      0.0126186       -33.7278       -19.8432        1.23127             -0        1.69486       0.774801              0             -0              0             -0             -0             -0              0              0        1.24029              0       0.914559        1.24713              0              0              0
      0.0132194       -37.0292       -21.7524        1.42659             -0        1.96424       0.907613              0             -0              0             -0             -0             -0              0              0        1.37296              0        1.01239        1.38053              0              0              0
      0.0138489       -40.5594       -23.7825        1.64997             -0        2.27226        1.06158              0             -0              0             -0             -0             -0              0              0        1.51705              0        1.11864        1.52542              0              0              0
      0.0145083       -44.4778       -26.1635        1.90492             -0        2.62369        1.23951              0             -0              0             -0             -0             -0              0              0        1.67303              0        1.23365        1.68225              0              0              0
      0.0151991       -48.6556       -28.7074         2.1952             -0        3.02361        1.44501              0             -0              0             -0             -0             -0              0              0        1.84127              0        1.35771        1.85142              0              0              0
      0.0159228       -52.9095       -31.1491        2.52465             -0        3.47727         1.6819              0             -0              0             -0             -0             -0              0              0        2.02208              0        1.49104        2.03323              0              0              0
       0.016681       -57.3717       -33.6873        2.89738             -0        3.99018         1.9538              0             -0              0             -0             -0             -0              0              0        2.21566              0        1.63378        2.22788              0              0              0
      0.0174753       -62.2229       -36.5959        3.31784             -0        4.56832        2.26477              0             -0              0             -0             -0             -0              0              0        2.42201              0        1.78594        2.43537              0              0              0
      0.0183074       -67.2776       -39.6189        3.79065             -0        5.21787        2.61973              0             -0              0             -0             -0             -0              0              0        2.64096              0        1.94738        2.65552              0              0              0
      0.0191791       -72.2863       -42.4106        4.32035             -0        5.94487        3.02376              0             -0              0             -0             -0             -0              0              0        2.87215              0        2.11786        2.88799              0              0              0
      0.0200923       -77.3954       -45.2069        4.91152             -0        6.75534        3.48154              0             -0              0             -0             -0             -0              0              0        3.11506              0        2.29697        3.13224              0              0              0
       0.021049       -82.8069       -48.3281        5.56884             -0        7.65541        3.99792              0             -0              0             -0             -0             -0              0              0        3.36901              0        2.48423        3.38759              0              0              0
      0.0220513       -88.2672       -51.4361        6.29682             -0        8.65091         4.5786              0             -0              0             -0             -0             -0              0              0          3.633              0        2.67889        3.65303              0              0              0
      0.0231013       -93.4492       -54.0899        7.09951             -0        9.74701         5.2291              0             -0              0             -0             -0             -0              0              0        3.90575              0        2.88002        3.92729              0              0              0
      0.0242013       -98.5196       -56.5706        7.98058             -0        10.9483        5.95384              0             -0              0             -0             -0             -0              0              0        4.18594              0        3.08662        4.20903              0              0              0
      0.0253536       -103.719       -59.2636        8.94337             -0        12.2589        6.75687              0             -0              0             -0             -0             -0              0              0        4.47233              0         3.2978          4.497              0              0              0
      0.0265609       -108.741       -61.7513        9.99057             -0        13.6819        7.64282              0             -0              0             -0             -0             -0              0              0        4.76385              0        3.51276        4.79012              0              0              0
      0.0278256         -113.2       -63.5076         11.124             -0        15.2193        8.61549              0             -0              0             -0             -0             -0              0              0        5.05899              0        3.73039        5.08689              0              0              0
      0.0291505       -117.315       -64.8895        12.3447             -0        16.8721        9.67642              0             -0              0             -0             -0             -0              0              0        5.35636              0        3.94966         5.3859              0              0              0
      0.0305386       -121.408       -66.3855        13.6533             -0        18.6403         10.826              0             -0              0             -0             -0             -0              0              0        5.65523              0        4.17004        5.68642              0              0              0
      0.0319927       -125.167       -67.5379        15.0496             -0        20.5234        12.0649              0             -0              0             -0             -0             -0              0              0        5.95616              0        4.39194        5.98901              0              0              0
       0.033516       -128.225       -67.7842        16.5327             -0        22.5198        13.3926              0             -0              0             -0             -0             -0              0              0        6.26102              0        4.61674        6.29555              0              0              0
      0.0351119       -130.955       -67.6535        18.1017             -0        24.6276        14.8052              0             -0              0             -0             -0             -0              0              0        6.57105              0        4.84535        6.60729              0              0              0
      0.0367838       -133.825       -67.8074         19.756             -0        26.8458        16.2975              0             -0              0             -0             -0             -0              0              0        6.88832              0        5.07929         6.9263              0              0              0
      0.0385353        -136.55       -67.7676        21.4958             -0        29.1743        17.8665              0             -0              0             -0             -0             -0              0              0        7.21687              0        5.32156        7.25667              0              0              0
      0.0403702       -138.818        -66.979        23.3223             -0        31.6146        19.5085              0             -0              0             -0             -0             -0              0              0        7.56359              0        5.57722         7.6053              0              0              0
      0.0422924       -141.243       -66.2223        25.2387             -0        34.1705        21.2167              0             -0              0             -0             -0             -0              0              0        7.93641              0        5.85213        7.98018              0              0              0
      0.0443062       -144.516       -66.4202         27.251             -0        36.8503        22.9859              0             -0              0             -0             -0             -0              0              0        8.34217              0        6.15133        8.38818              0              0              0
      0.0464159       -148.334       -67.0348        29.3688             -0        39.6664        24.8181              0             -0              0             -0             -0             -0              0              0        8.78869              0        6.48059        8.83716              0              0              0
