#             k              1             b1             b2             b3             b4          b1*b1          b1*b2          b1*b3          b1*b4          b2*b2          b2*b4          b4*b4          b1*b5          b1*b6          b1*b7             b5             b6             b7             b8             b9            b10
           0.01       -14.1269       -18.9023       -14.1404       -5.02372       -14.3759       -61.0121        107.527       -20.4389        73.5807       -49.2398       -62.2004       -11.9845        3.18604        1.06201       0.637208       0.783104       0.469863       0.335616            105         0.0105     0.00258082
      0.0104762       -15.7136       -21.6049       -15.2141       -5.57267       -15.4707       -67.0729         117.54       -22.6722        80.8861       -53.6237       -67.8687        -13.125        3.55462        1.18487       0.710924       0.873699        0.52422       0.374443            105      0.0115237     0.00283245
       0.010975       -17.3871       -24.3582       -16.3443         -6.171       -16.6219        -73.316        128.428       -25.1066        88.8997       -58.3597       -74.0126       -14.3701        3.96026        1.32009       0.792053       0.973403       0.584042       0.417173            105      0.0126473     0.00310861
      0.0114976       -19.2022       -27.3728       -17.5304       -6.82124       -17.8286        -80.079        140.261        -27.752        97.6852       -63.4709       -80.6663       -15.7291        4.40564        1.46855       0.881127        1.08287       0.649724       0.464088            105      0.0138804     0.00341169
       0.012045       -21.2363       -30.9548       -18.7707        -7.5257       -19.0882       -87.8511         153.11       -30.6181        107.314       -68.9814       -87.8659       -17.2118        4.89342        1.63114       0.978684        1.20277        0.72166       0.515471            105      0.0152337     0.00374433
      0.0126186       -23.4408       -34.8955       -20.0627       -8.28639       -20.3972       -96.3327        167.055        -33.713        117.862        -74.916       -95.6493        -18.829        5.42625        1.80875        1.08525        1.33373       0.800239       0.571599            105       0.016719      0.0041094
      0.0132194       -25.7405         -38.88       -21.4033       -9.10499       -21.7519       -105.064        182.174       -37.0434        129.408       -81.3004       -104.056       -20.5926         6.0067        2.00223        1.20134         1.4764       0.885842       0.632744            105       0.018349     0.00451006
      0.0138489       -28.2014       -43.1747       -22.7889       -9.98253       -23.1471       -114.488        198.552       -40.6136        142.038       -88.1605       -113.127        -22.515        6.63711        2.21237        1.32742        1.63135       0.978811       0.699151            105       0.020138     0.00494978
      0.0145083       -30.9147       -48.1534       -24.2141       -10.9194       -24.5761       -125.221        216.279       -44.4251        155.842       -95.5231       -122.905         -24.61        7.31949        2.43983         1.4639        1.79908        1.07945       0.771033            105      0.0221015     0.00543238
      0.0151991       -33.8071       -53.5215       -25.6723       -11.9151       -26.0307       -136.855        235.446       -48.4763        170.918       -103.415       -133.435       -26.8923        8.05554        2.68518        1.61111        1.97999          1.188       0.848568            105      0.0242564     0.00596203
      0.0159228       -36.7741         -58.86       -27.1567       -12.9686       -27.5019       -148.802        256.149       -52.7623        187.365       -111.865       -144.762       -29.3778         8.8466        2.94887        1.76932        2.17443        1.30466       0.931897            105      0.0266213     0.00654333
       0.016681       -39.8901       -64.4888       -28.6591       -14.0777       -28.9797       -161.617        278.484       -57.2749        205.286       -120.899       -156.933       -32.0839        9.69351        3.23117         1.9387        2.38259        1.42956        1.02111            105      0.0292169     0.00718129
      0.0174753       -43.2567       -70.8458       -30.1697       -15.2391       -30.4519       -176.052        302.553       -61.9999        224.792       -130.545       -169.997       -35.0289        10.5963         3.5321        2.11926        2.60449        1.56269        1.11621            105      0.0320655     0.00788145
      0.0183074       -46.7664       -77.5206       -31.6779        -16.448       -31.9052       -191.563        328.457       -66.9181        245.995       -140.832       -184.005       -38.2331        11.5542         3.8514        2.31084        2.83994        1.70396        1.21712            105      0.0351918     0.00864989
      0.0191791       -50.2745        -83.957       -33.1728       -17.6984       -33.3259       -207.393          356.3       -72.0053        269.008       -151.787       -199.007       -41.7182        12.5656        4.18855        2.51313        3.08854        1.85312        1.32366            105       0.038623     0.00949324
      0.0200923       -53.8614       -90.5253       -34.6423       -18.9834       -34.6995       -224.219        386.181       -77.2336        293.944       -163.438       -215.056       -45.5074        13.6284        4.54279        2.72567        3.34975        2.00985        1.43561            105      0.0423887      0.0104188
       0.021049       -57.6388       -97.7291       -36.0738       -20.2953       -36.0102       -242.931        418.205       -82.5708         320.92       -175.813       -232.206       -49.6257        14.7394        4.91314        2.94789        3.62284        2.17371        1.55265            105      0.0465215      0.0114346
      0.0220513       -61.4579       -105.017       -37.4542       -21.6242       -37.2423       -262.811        452.472       -87.9774        350.049        -188.94       -250.514       -54.1004        15.8944        5.29812        3.17887        3.90672        2.34403        1.67431            105      0.0510573      0.0125495
      0.0231013       -65.1273       -111.667       -38.7711       -22.9592       -38.3806       -282.893        489.077       -93.4089        381.443       -202.846       -270.037       -58.9606        17.0877        5.69589        3.41753        4.20002        2.52001        1.80001            105      0.0560354      0.0137731
      0.0242013        -68.737       -118.113       -40.0122       -24.2893       -39.4108       -303.978        528.112       -98.8203        415.204       -217.559       -290.834       -64.2373        18.3135         6.1045         3.6627        4.50132        2.70079        1.92914            105      0.0614987      0.0151159
      0.0253536       -72.4194       -124.954       -41.1659       -25.6044       -40.3191       -327.123        569.669       -104.171        451.437       -233.108       -312.968       -69.9642        19.5665        6.52215        3.91329        4.80929        2.88557        2.06112            105      0.0674947      0.0165897
      0.0265609       -75.9962       -131.512       -42.2212       -26.8958       -41.0933       -351.398        613.829       -109.425        490.238       -249.522       -336.504       -76.1772        20.8419        6.94728        4.16837        5.12277        3.07366        2.19547            105      0.0740754      0.0182072
      0.0278256        -79.242       -136.929       -43.1694       -28.1526       -41.7239       -375.612        660.671       -114.538        531.691       -266.829       -361.507       -82.9144        22.1331         7.3777        4.42662        5.44015        3.26409        2.33149            105      0.0812977      0.0199824
      0.0291505       -82.2776       -141.753        -44.003       -29.3654       -42.2036       -400.731        710.264       -119.472        575.877        -285.06       -388.051       -90.2168        23.4341        7.81136        4.68682        5.75992        3.45595        2.46854            105      0.0892241      0.0219306
      0.0305386       -85.2828       -146.756       -44.7157       -30.5286       -42.5269        -428.02        762.677       -124.205        622.872       -304.248       -416.209       -98.1277        24.7416        8.24722        4.94833        6.08131        3.64879        2.60628            105      0.0979234      0.0240688
      0.0319927       -88.0815       -151.217       -45.3023        -31.644       -42.6899       -456.381        817.974       -128.743        672.746       -324.426       -446.061       -106.693        26.0582        8.68606        5.21164        6.40491        3.84295        2.74496            105       0.107471      0.0264155
