#             k              1             b1             b2             b3             b4          b1*b1          b1*b2          b1*b3          b1*b4          b2*b2          b2*b4          b4*b4          b1*b5          b1*b6          b1*b7             b5             b6             b7             b8             b9            b10
           0.01       -42.2683       -46.7095       -27.8484       -10.0474       -28.1579       -26.8631        17.8857             -0        19.5766             -0             -0             -0              0        2.12403        1.82059        1.56621        1.34246        1.11872              0              0     0.00516164
      0.0104762       -47.0224       -53.1772       -29.9236       -11.1453       -30.2479       -29.6263           19.6             -0        21.5592             -0             -0             -0              0        2.36975        2.03121         1.7474        1.49777        1.24814              0              0      0.0056649
       0.010975       -52.0286       -59.7342       -32.1003        -12.342        -32.435       -32.3279        21.4723             -0        23.7387             -0             -0             -0              0        2.64018        2.26301        1.94681        1.66869        1.39058              0              0     0.00621722
      0.0114976       -57.4574       -66.8974       -34.3762       -13.6425       -34.7154       -35.2181        23.5157             -0         26.133             -0             -0             -0              0        2.93709        2.51751        2.16575        1.85635        1.54696              0              0     0.00682339
       0.012045       -63.5513       -75.4198       -36.7458       -15.0514       -37.0814       -38.6657        25.7451             -0        28.7623             -0             -0             -0              0        3.26228        2.79624        2.40553        2.06189        1.71824              0              0     0.00748867
      0.0126186       -70.1564       -84.7826       -39.2019       -16.5728       -39.5233       -42.4026        28.1763             -0        31.6481             -0             -0             -0              0         3.6175        3.10071        2.66746         2.2864        1.90533              0              0      0.0082188
      0.0132194       -77.0359       -94.2046       -41.7367         -18.21       -42.0305       -46.0303         30.825             -0        34.8126             -0             -0             -0              0        4.00447         3.4324        2.95281        2.53098        2.10915              0              0     0.00902012
      0.0138489       -84.3968       -104.342       -44.3404       -19.9651         -44.59       -49.8727        33.7084             -0        38.2789             -0             -0             -0              0        4.42474        3.79263         3.2627         2.7966         2.3305              0              0     0.00989956
      0.0145083       -92.5244       -116.114       -46.9995       -21.8387       -47.1845       -54.3889        36.8447             -0        42.0727             -0             -0             -0              0        4.87966        4.18257        3.59815        3.08413        2.57011              0              0      0.0108648
      0.0151991       -101.189       -128.793       -49.6983       -23.8302       -49.7936       -59.2135        40.2531             -0        46.2204             -0             -0             -0              0        5.37036        4.60317        3.95998        3.39427        2.82856              0              0      0.0119241
      0.0159228       -110.063       -141.342       -52.4199       -25.9372       -52.3959       -63.8304        43.9528             -0        50.7487             -0             -0             -0              0        5.89773         5.0552        4.34885        3.72759        3.10632              0              0      0.0130867
       0.016681        -119.38        -154.55       -55.1451       -28.1555       -54.9668        -68.642        47.9635             -0        55.6849             -0             -0             -0              0        6.46234        5.53915        4.76518        4.08444         3.4037              0              0      0.0143626
      0.0174753        -129.46       -169.501        -57.851       -30.4782       -57.4775        -74.203        52.3057             -0        61.0575             -0             -0             -0              0         7.0642        6.05503        5.20898        4.46484         3.7207              0              0      0.0157629
      0.0183074       -139.968       -185.181       -60.5129       -32.8959        -59.897       -80.0243        57.0004             -0        66.8954             -0             -0             -0              0         7.7028         6.6024        5.67987        4.86846        4.05705              0              0      0.0172998
      0.0191791       -150.451       -200.222       -63.1053       -35.3968       -62.1932       -85.4418        62.0672             -0        73.2257             -0             -0             -0              0        8.37709        7.18036        6.17708        5.29464         4.4122              0              0      0.0189865
      0.0200923       -161.164       -215.541        -65.601       -37.9669       -64.3325       -90.9431        67.5255             -0        80.0751             -0             -0             -0              0        9.08558        7.78764         6.6995        5.74243        4.78536              0              0      0.0208376
       0.021049       -172.461       -232.386        -67.971       -40.5906       -66.2789       -97.1854        73.3945             -0        87.4694             -0             -0             -0              0        9.82629        8.42253        7.24568        6.21059        5.17549              0              0      0.0228693
      0.0220513       -183.877       -249.403       -70.1859       -43.2484       -67.9964       -103.529        79.6916             -0        95.4325             -0             -0             -0              0        10.5962        9.08249        7.81343        6.69723        5.58102              0              0       0.025099
      0.0231013       -194.818        -264.82       -72.2175       -45.9184       -69.4509       -109.134        86.4322             -0        103.985             -0             -0             -0              0        11.3918        9.76439        8.40005        7.20004        6.00003              0              0      0.0275461
      0.0242013       -205.568       -279.714        -74.039       -48.5786       -70.6103       -114.585         93.629             -0        113.142             -0             -0             -0              0         12.209        10.4649        9.00265        7.71656        6.43046              0              0      0.0302318
      0.0253536       -216.548       -295.575       -75.6242       -51.2088       -71.4441       -120.674        101.293             -0         122.92             -0             -0             -0              0        13.0443        11.1808        9.61858         8.2445        6.87041              0              0      0.0331794
      0.0265609         -227.2       -310.735       -76.9495       -53.7915       -71.9252         -126.6        109.432             -0        133.328             -0             -0             -0              0        13.8946        11.9096        10.2455         8.7819        7.31825              0              0      0.0364144
      0.0278256       -236.822       -323.081       -77.9958       -56.3053       -72.0333        -131.35        118.049             -0        144.368             -0             -0             -0              0        14.7554        12.6475        10.8803        9.32597        7.77164              0              0      0.0399647
      0.0291505       -245.798       -333.983       -78.7475       -58.7308       -71.7532       -135.656        127.144             -0        156.041             -0             -0             -0              0        15.6227        13.3909        11.5198        9.87415        8.22846              0              0      0.0438612
