#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
        0.01    -20.2605     -11.776    0.609213  0.00210652    0.829496   0.0107975     0.72911 -0.00738458    0.729565    -0.33646   -0.656109   -0.317164   0.0126924  0.00408789    0.739013  0.00769054    0.544932    0.739767    0.012844  0.00707858  0.00213406
   0.0104566    -22.4514    -13.1154    0.706784  0.00276039    0.962887   0.0324895    0.811727 -0.00497956    0.812259   -0.374786   -0.730921   -0.353358   0.0146281   0.0102196     0.81847  0.00753569    0.603522    0.819885   0.0146825  0.00792271  0.00229859
    0.010934    -24.7377    -14.4342    0.822646 0.000480963     1.11523   0.0630664    0.907334  -0.0054914    0.907947   -0.419138   -0.817482   -0.395245   0.0160632  0.00854483    0.903752  0.00630077    0.666407    0.906061   0.0160853  0.00883833  0.00241061
   0.0114332    -27.1962    -15.8364    0.943944  0.00456969     1.28738   0.0975681    0.997039 -0.00906374    0.997749   -0.460932    -0.89907   -0.434758   0.0165424  0.00536157    0.995568   0.0039535    0.734109    0.998715   0.0165909  0.00963596  0.00243072
   0.0119553    -29.9557    -17.5019     1.08627  0.00778461     1.48235    0.163756      1.0587 -0.00743727     1.05952   -0.490018   -0.955883   -0.462341    0.015758  0.00103573     1.09508 0.000763725    0.807488     1.10087    0.015868   0.0101095  0.00233559
   0.0125011    -32.9642    -19.3477     1.24815   0.0105888     1.70418    0.268539     1.07282 -0.00476778     1.07382   -0.497418   -0.970571    -0.46957   0.0137224  0.00221172      1.2136 -0.00263586    0.887879     1.21677   0.0138897   0.0101501  0.00214709
   0.0130719    -36.0843    -21.1676     1.43246   0.0137579     1.95677    0.417639      1.0294 -0.00494423     1.03068   -0.478638   -0.934251   -0.452211   0.0108955  0.00131513     1.33838  0.00050033    0.981799     1.34093   0.0110659  0.00955357  0.00187774
   0.0136688    -39.3689    -23.0336     1.64864   0.0170237     2.25366    0.610228    0.935686 -0.00395814    0.937192   -0.437021   -0.853552   -0.413421  0.00818202 -7.81982e-05     1.47194 -0.000531007     1.08117     1.47487   0.0120767  0.00860843  0.00165778
   0.0142929    -42.9835    -25.1837     1.88445   0.0201466     2.58386    0.836425    0.818821  -0.0029356     0.82056   -0.385032   -0.752727   -0.364929  0.00671012 -0.00157833     1.61413 -0.00480226     1.18727     1.62212   0.0102269  0.00757282   0.0015796
   0.0149454    -46.8949    -27.5747     2.16127   0.0230687     2.95379      1.0795    0.720655  -0.0021785    0.722493   -0.342062   -0.669334   -0.324941  0.00737472 -0.00149443     1.77534 -0.00110196     1.30909     1.78407  0.00885634    0.006863  0.00171571
   0.0156278    -50.9079    -29.9162     2.47577   0.0260419     3.38418      1.3212    0.683823 -0.00268817    0.685656   -0.327314   -0.641112   -0.311564   0.0102698 -0.00104135     1.94225  0.00352944     1.43999     1.95411  0.00857704  0.00678043  0.00203779
   0.0163414    -55.0256    -32.2218     2.82582   0.0303766     3.86138     1.55584    0.728301 -0.00214746    0.729913   -0.350335   -0.686482   -0.333736   0.0142935 -0.00113349     2.12167 -0.000856963     1.56445     2.14079  0.00959587  0.00757491  0.00245154
   0.0170875    -59.4447    -34.7855     3.21932   0.0354665     4.41037     1.79715    0.834666 -0.00256893    0.835823    -0.40214    -0.78798   -0.383117   0.0119705 -0.00126937     2.31242 -0.000381711     1.70562     2.32857   0.0114568  0.00875986  0.00269317
   0.0178677    -64.1622    -37.6131     3.66194   0.0419925     5.00354     2.08011    0.941081 -0.00263115    0.941625    -0.45446    -0.89056   -0.433011    0.017146 -0.00234021      2.5139 0.000623274     1.85571     2.53128   0.0130931  0.00971312  0.00257333
   0.0186835    -68.9215     -40.347     4.15217   0.0511989      5.6719     2.44176    0.969137 -0.00185644    0.968924    -0.47158   -0.924669   -0.449977   0.0130794 -0.00589974     2.72462 -0.00435034     2.00908     2.74173   0.0133234  0.00976449  0.00207456
   0.0195366    -73.6419    -42.8936     4.69764   0.0606605     6.41556     2.91067    0.873994 -0.000178708    0.872883   -0.432909   -0.850239   -0.414578    0.011818 -0.00926944     2.94744 -0.00682988     2.17225     2.96483   0.0116577   0.0086103  0.00143111
   0.0204286     -78.545    -45.5844      5.3015   0.0707022     7.23664      3.4758    0.688439  0.00120645     0.68626   -0.353719   -0.697068   -0.341191  0.00923339  -0.0125471     3.17938 -0.00986922     2.34387     3.20027  0.00890629  0.00691927  0.00110723
