#             k              1             b1          b1*b1
           0.01        4949.52        15662.1              0
      0.0104762        5031.54        15921.6              0
       0.010975        5107.73        16162.7              0
      0.0114976        5177.36        16383.1              0
       0.012045        5239.72        16580.4              0
      0.0126186        5294.09        16752.4              0
      0.0132194        5339.79          16897              0
      0.0138489        5376.04        17011.8              0
      0.0145083        5402.07        17094.1              0
      0.0151991        5417.14        17141.8              0
      0.0159228         5420.6        17152.8              0
       0.016681        5411.88        17125.2              0
      0.0174753        5390.36        17057.1              0
      0.0183074        5355.49        16946.7              0
      0.0191791        5306.89        16792.9              0
      0.0200923        5244.39        16595.2              0
       0.021049        5168.07        16353.7              0
      0.0220513        5077.93        16068.4              0
      0.0231013        4974.19        15740.1              0
      0.0242013        4857.43        15370.7              0
      0.0253536        4728.72        14963.4              0
      0.0265609        4589.48        14522.8              0
      0.0278256        4440.84        14052.5              0
      0.0291505        4284.17        13556.7              0
      0.0305386        4121.39        13041.6              0
      0.0319927        3955.08        12515.3              0
       0.033516        3788.17        11987.2              0
      0.0351119        3622.56        11463.1              0
      0.0367838        3460.11        10949.1              0
      0.0385353         3303.1        10452.2              0
      0.0403702        3154.25        9981.21              0
      0.0422924        3015.71         9542.8              0
      0.0443062        2888.28        9139.59              0
      0.0464159        2772.56         8773.4              0
       0.048626        2668.64        8444.56              0
      0.0509414        2575.61        8150.17              0
       0.053367        2491.76        7884.83              0
      0.0559081        2414.46        7640.24              0
      0.0585702        2340.31        7405.59              0
      0.0613591         2265.3        7168.23              0
      0.0642807        2185.25        6914.94              0
      0.0673415        2096.37        6633.69              0
       0.070548        1995.93        6315.86              0
      0.0739072        1882.98        5958.45              0
      0.0774264         1758.9        5565.81              0
      0.0811131        1627.53        5150.09              0
      0.0849753        1494.77        4730.01              0
      0.0890215        1367.68        4327.85              0
      0.0932603        1253.07        3965.18              0
       0.097701        1156.09        3658.31              0
       0.102353        1079.05        3414.51              0
       0.107227        1020.65        3229.71              0
       0.112332        975.894        3088.09              0
       0.117681        936.843        2964.51              0
       0.123285        894.499        2830.52              0
       0.129155        841.798        2663.76              0
       0.135305        776.746        2457.91              0
       0.141747        703.804        2227.09              0
       0.148497        632.111        2000.23              0
       0.155568         571.08        1807.11              0
       0.162975        525.816        1663.88              0
       0.170735        494.622        1565.16              0
       0.178865        469.803        1486.63              0
       0.187382        441.904        1398.35              0
       0.196304        405.955        1284.59              0
       0.205651        365.116        1155.36              0
       0.215443        327.682        1036.91              0
       0.225702        299.614        948.088              0
       0.236449        279.609        884.784              0
       0.247708        260.972        825.812              0
       0.259502        238.735        755.446              0
       0.271859        214.793        679.683              0
       0.284804        194.433        615.257              0
       0.298365        179.059        566.607              0
       0.312572        165.089        522.403              0
       0.327455        149.905        474.356              0
       0.343047        135.352        428.303              0
       0.359381        123.458        390.666              0
       0.376494        112.922        357.325              0
       0.394421        102.339        323.837              0
       0.413201        92.6484        293.174              0
       0.432876        84.3089        266.784              0
       0.453488        76.4698        241.979              0
       0.475081        69.1755        218.897              0
       0.497702        62.7163        198.457              0
       0.521401        56.7551        179.594              0
       0.546228        51.3045        162.346              0
       0.572237        46.3979         146.82              0
       0.599484         41.899        132.584              0
       0.628029        37.8314        119.713              0
       0.657933        34.1351        108.016              0
       0.689261        30.7794        97.3973              0
       0.722081        27.7439        87.7918              0
       0.756463        24.9926        79.0857              0
       0.792483        22.5018         71.204              0
       0.830218        20.2476        64.0708              0
       0.869749        18.2124        57.6307              0
       0.911163        16.3715        51.8055              0
       0.954548        14.7085        46.5432              0
              1        13.2122        41.8082              0
