#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0852539    -122.632    -208.951     10.9866    -52.0961     34.4786    -1388.97     2783.99    -213.791     2588.32    -1024.92    -1618.74    -546.619     69.2389     22.9509     13.7474     16.9239      10.137     7.23559     104.828    0.770233    0.190818
   0.0891464     -115.37     -187.48     16.6817     -51.035     41.5115    -1423.18     2901.68    -209.354     2708.32    -1068.66    -1699.99    -582.958     69.7008     23.1163     13.8495     17.0454     10.2116      7.2898     104.822    0.846781    0.209133
   0.0932167    -109.005    -169.186     22.0531     -50.053     48.0826    -1461.46      3019.1    -205.217     2827.92    -1113.36    -1783.78    -620.938     70.2787     23.3226     14.0032     17.2206     10.3264     7.37552     104.817    0.932373    0.230947
   0.0974729    -104.081    -155.459     27.0945    -49.3355     54.1846    -1503.01     3133.83    -202.195     2944.77    -1157.85    -1867.77    -659.439     71.2374     23.6531     14.1791     17.4412     10.4553     7.46642     104.775     1.00145    0.247759
    0.101923    -100.868    -146.827     32.0135    -49.0252     60.0825    -1549.81     3250.88    -200.914     3064.03    -1204.18    -1956.03     -700.37      72.889     24.2039     14.5102     17.8474     10.6995     7.64042     104.764     1.09975    0.271536
    0.106577    -100.032    -146.085     36.9941    -49.1521     66.0109    -1605.56     3369.32     -201.54        3185    -1251.58    -2046.98    -742.989     75.3356     25.0035     14.9865      18.437     11.0507       7.891     104.761     1.21195    0.299679
    0.111443    -101.701    -154.457     42.2446     -49.617     72.2408     -1672.5     3487.63    -203.689     3306.46    -1298.96    -2138.59    -786.323     78.4713     26.0123     15.5845     19.1809     11.4925     8.20491     104.732     1.31828    0.326382
    0.116531    -104.384    -166.972     47.9666    -50.1983     79.0357     -1745.6     3607.49    -206.424     3430.31    -1346.81    -2231.84    -830.899      81.999     27.1336     16.2426     20.0081      11.977     8.54638     104.694     1.43139     0.35406
    0.121852    -105.815    -175.723     54.2176    -50.5843     86.4754    -1815.43     3729.91    -208.399     3557.63    -1395.53    -2327.57    -877.184      85.412     28.2079     16.8708     20.7998     12.4389     8.87157     104.666     1.56187    0.386015
    0.127416    -104.583    -176.077     60.8524    -50.4732     94.3778    -1876.84     3853.88    -208.247     3687.27    -1444.92    -2425.47    -925.078     88.1093     29.0549      17.365     21.4235     12.8045     9.12894     104.645     1.71093    0.422462
    0.133233    -100.252    -166.806     67.5676    -49.6945     102.361    -1928.55     3977.58    -205.141      3817.1    -1494.66    -2524.94    -974.333     89.6477     29.5447     17.6543     21.7846      13.017     9.27936     104.623     1.87313    0.462494
    0.139317    -92.8417    -147.282     73.9909    -48.3043     109.954    -1967.93     4099.29    -199.268        3945    -1544.61    -2625.69    -1024.81     89.9889     29.6766     17.7383     21.8828      13.079     9.32482     104.596      2.0485    0.505689
    0.145678    -83.3125    -119.863     79.7993    -46.5926     116.745    -1995.16     4217.67    -191.869     4069.26    -1594.69    -2727.54    -1076.39       89.59     29.5974     17.7046     21.8244     13.0551     9.31124     104.564     2.23813    0.552481
    0.152329    -74.1896    -93.2293     84.8527    -44.9533     122.552    -2020.59     4332.16    -184.729     4189.12    -1644.88    -2830.35    -1128.94     89.2384     29.5438     17.6889     21.7849     13.0434     9.30845     104.528     2.44362    0.603727
