#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0305314    -135.687    -189.939    -31.8179    -37.7413    -22.9391     -79.336     106.879  -0.0421232     133.321    -1.14463    -2.07398   -0.505085    0.102256     14.3857     12.3205     9.93669     8.50981     7.08938   0.0530566   0.0574993   0.0606591
   0.0319254    -137.439    -190.622    -30.4452    -38.5698    -20.7221    -79.8342     112.977  -0.0390366     141.211    -1.21396    -2.23275   -0.556467    0.101845      14.977     12.8261     10.3448     8.85922     7.38027   0.0463923   0.0507651   0.0580928
   0.0333831    -139.034    -190.953    -28.9174    -39.3857    -18.3275    -80.2642     119.409  -0.0324364     149.485     -1.4045    -2.64831   -0.686323   0.0915436     15.5851     13.3477     10.7647     9.21934     7.67726   0.0195761   0.0350383   0.0588805
   0.0349073    -140.698    -191.594    -27.1975    -40.2132    -15.7181    -80.6841      125.79  -0.0280867     157.759    -1.48282    -2.83306   -0.747635   0.0901799     16.2266      13.898     11.2078     9.59943     7.99742   0.0109065   0.0332867    0.069762
   0.0365011    -142.406     -192.34    -25.2718    -41.0751    -12.8777    -80.8738     132.035  -0.0262452     165.951    -1.40224    -2.68856   -0.711791    0.101303     16.9129     14.4858     11.6818     10.0054     8.33547    0.028109   0.0454707   0.0786221
   0.0381677    -144.415    -193.939    -23.1315    -41.9934    -9.79643    -81.3934     138.612  -0.0172949     174.528    -1.44173    -2.80148   -0.754739    0.101603     17.6508     15.1164     12.1915      10.441     8.69816   0.0255307   0.0400876   0.0760321
   0.0399104    -146.834    -196.662    -20.7321    -42.9914    -6.42478    -82.3375     145.597  0.00200552     183.576     -1.6424    -3.25543    -0.90179   0.0868566     18.4514     15.8031     12.7439     10.9152     9.09336 -0.00402033   0.0230054   0.0792886
   0.0417327    -149.754    -200.748    -18.0088    -44.0874     -2.6827     -83.438     152.414   0.0240839     192.521    -1.65356    -3.31827   -0.933283   0.0846606     19.3352     16.5607     13.3549      11.439     9.52974 -0.00319815   0.0248575   0.0963246
   0.0436381    -153.264    -206.502    -14.9043    -45.2866     1.50219    -84.8822     159.227   0.0534199     201.532    -1.56467    -3.17713   -0.905619   0.0875605     20.3083     17.4042     14.0398     12.0212     10.0135   0.0135723   0.0363587    0.101717
   0.0456306    -157.361    -213.988    -11.3673     -46.579     6.19045     -87.005     166.645    0.104111     211.224     -1.7329    -3.57915    -1.04321   0.0631845     21.3609     18.2953     14.7541     12.6361     10.5266  -0.0126145   0.0217804    0.105065
    0.047714    -161.939    -223.026    -7.30322    -47.9441     11.5006    -89.4033     174.077    0.165988     221.008    -1.79778    -3.77055    -1.11953   0.0418964      22.499     19.2708     15.5402     13.3109     11.0886  -0.0228477   0.0171712    0.116697
   0.0498925     -166.74    -233.034    -2.64428    -49.3358     17.5199    -91.7764     181.385    0.236446      230.74    -1.67535    -3.57513    -1.08196   0.0303906     23.7091      20.306      16.376     14.0255     11.6831 -0.00334156   0.0308325    0.128443
   0.0521706    -171.459    -243.385     2.63442    -50.6841     24.2777    -94.3784     189.367    0.329167     241.212    -1.84945    -4.00415    -1.23364  -0.0135909     24.9464     21.3665     17.2306     14.7573     12.2924  -0.0333042   0.0145872    0.134018
   0.0545526    -175.542    -252.702     8.58077    -51.9069     31.8347     -96.252     197.168    0.422798      251.55    -1.82802    -4.02749     -1.2651  -0.0457433     26.1864     22.4285     18.0871     15.4922     12.9043  -0.0327885   0.0171228    0.151186
   0.0570434    -178.364    -259.425     15.1584    -52.9032     40.1466    -96.9942     204.994    0.513652     261.934    -1.76915    -3.97424    -1.27461  -0.0767178      27.372     23.4422      18.906     16.1912     13.4856  -0.0268831   0.0230885    0.162405
   0.0596479    -179.388    -262.274     22.2895    -53.5739     49.0988    -96.4526     213.186    0.597277     272.671    -1.92799    -4.37633    -1.42074   -0.123951     28.4378     24.3551     19.6421     16.8222     14.0103    -0.05776  0.00708876    0.175701
   0.0623713    -177.912     -259.26     29.8318      -53.84     58.5541    -93.3896     220.737    0.643903     282.708     -1.7672    -4.10807    -1.36527   -0.137631     29.3434     25.1279     20.2688     17.3569     14.4544  -0.0371016   0.0227116    0.194975
   0.0652191     -173.63    -249.539     37.5838    -53.6456     68.2178    -88.1777     228.607    0.657893     292.961    -1.94536    -4.54484    -1.51991   -0.165064     30.0283     25.7123     20.7399     17.7596     14.7893  -0.0725775  0.00397129    0.207216
   0.0681969     -166.63    -233.238     45.3481    -53.0125     77.8493    -80.3371     235.551    0.609991     302.145    -1.79709    -4.29349     -1.4659   -0.147034     30.5002     26.1142     21.0666     18.0372     15.0197  -0.0554179   0.0181379    0.230952
