#             k              1             b1          b1*b1
           0.01        1769.51              0              0
      0.0104762        1800.87              0              0
       0.010975        1830.32              0              0
      0.0114976        1857.61              0              0
       0.012045        1882.47              0              0
      0.0126186        1904.65              0              0
      0.0132194        1923.89              0              0
      0.0138489        1939.93              0              0
      0.0145083        1952.49              0              0
      0.0151991        1961.29              0              0
      0.0159228        1966.07              0              0
       0.016681        1966.61              0              0
      0.0174753        1962.68              0              0
      0.0183074        1954.06              0              0
      0.0191791        1940.57              0              0
      0.0200923        1922.09              0              0
       0.021049        1898.58              0              0
      0.0220513        1870.05              0              0
      0.0231013        1836.51              0              0
      0.0242013        1798.08              0              0
      0.0253536           1755              0              0
      0.0265609         1707.7              0              0
      0.0278256        1656.67              0              0
      0.0291505         1602.3              0              0
      0.0305386        1545.15              0              0
      0.0319927        1485.97              0              0
       0.033516        1425.79              0              0
      0.0351119        1365.53              0              0
      0.0367838        1305.84              0              0
      0.0385353        1247.44              0              0
      0.0403702        1191.22              0              0
      0.0422924        1138.19              0              0
      0.0443062        1088.95              0              0
      0.0464159        1043.75              0              0
       0.048626         1002.8              0              0
      0.0509414         966.05              0              0
       0.053367        933.093              0              0
      0.0559081        903.235              0              0
      0.0585702        875.442              0              0
      0.0613591        848.422              0              0
      0.0642807        820.698              0              0
      0.0673415         790.77              0              0
       0.070548        757.339              0              0
      0.0739072         719.56              0              0
      0.0774264        677.292              0              0
      0.0811131         631.26              0              0
      0.0849753        583.069              0              0
      0.0890215        535.008              0              0
      0.0932603        489.659              0              0
       0.097701        449.385              0              0
       0.102353        415.833              0              0
       0.107227        389.522              0              0
       0.112332        369.632              0              0
       0.117681        354.038              0              0
       0.123285        339.675              0              0
       0.129155        323.343              0              0
       0.135305        302.857              0              0
       0.141747        278.092              0              0
       0.148497         251.21              0              0
       0.155568        225.731              0              0
       0.162975        204.815              0              0
       0.170735        189.722              0              0
       0.178865        179.193              0              0
       0.187382        170.071              0              0
       0.196304        159.127              0              0
       0.205651        145.265              0              0
       0.215443        130.329              0              0
       0.225702        117.387              0              0
       0.236449        108.013              0              0
       0.247708        101.051              0              0
       0.259502        93.9419              0              0
       0.271859        85.4573              0              0
       0.284804        76.8484              0              0
       0.298365        69.8946              0              0
       0.312572        64.5361              0              0
       0.327455        59.3086              0              0
       0.343047        53.6825              0              0
       0.359381        48.5663              0              0
       0.376494        44.4061              0              0
       0.394421        40.5406              0              0
       0.413201        36.6851              0              0
       0.432876         33.267              0              0
       0.453488        30.2752              0              0
       0.475081        27.4244              0              0
       0.497702        24.8234              0              0
       0.521401        22.5069              0              0
       0.546228        20.3576              0              0
       0.572237        18.4073              0              0
       0.599484        16.6431              0              0
       0.628029        15.0284              0              0
       0.657933        13.5695              0              0
       0.689261        12.2417              0              0
       0.722081        11.0382              0              0
       0.756463        9.94903              0              0
       0.792483        8.96171              0              0
       0.830218        8.06787              0              0
       0.869749         7.2594              0              0
       0.911163        6.52938              0              0
       0.954548        5.86861              0              0
              1        5.27264              0              0
