#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0291983    -135.357    -71.5955      4.8694    0.257871     6.40867     2.99519    0.632066  0.00782563    0.664076   -0.378453   -0.732485    -0.34769   0.0146731  -0.0299451     2.54483  -0.0286884     2.43892     3.33569  0.00659012  0.00523234  0.00197087
   0.0305314    -148.274     -78.804     5.59649    0.308024     7.36641     3.52163    0.675114   0.0101975    0.708835   -0.419112   -0.812955   -0.387065   0.0160774  -0.0376698     2.79396   -0.036089     2.67672     3.66417  0.00759132  0.00574706  0.00200748
   0.0319254    -161.951    -86.4313     6.41717    0.368001      8.4464     4.19927    0.574985   0.0159698    0.610724   -0.405681   -0.794332    -0.34629   0.0143665  -0.0495629     3.05381   -0.047483     2.92566     4.00657  0.00725812  0.00540908  0.00145486
   0.0333831    -174.993    -92.8228     7.34191    0.438072     9.66258     5.01283    0.320525   0.0243053    0.358442   -0.334312   -0.669512   -0.330915   0.0102161  -0.0618173     3.33375  -0.0592232     3.19368     4.37644  0.00598668  0.00467881  0.00119221
   0.0349073     -188.37    -99.1577     8.38899    0.517465     11.0386     5.88148    0.149105   0.0317988    0.187023   -0.302589   -0.619132   -0.313354   0.0085957  -0.0730717     3.63313  -0.0687761     3.48066     4.77254  0.00598584  0.00481949  0.00173633
   0.0365011    -203.612    -107.278     9.57131    0.607815     12.5908     6.82885    0.124485   0.0374345    0.159956    -0.33746   -0.693258   -0.352433  0.00975406  -0.0874742     3.94647  -0.0838033     3.78086     5.18837  0.00726586   0.0054938  0.00202813
   0.0381677    -219.724     -116.03     10.8914     0.71256     14.3235     7.98376  -0.0457252   0.0461231   -0.014162   -0.321043   -0.673747     -0.3504   0.0074786   -0.104342     4.27617  -0.0999637     4.09672     5.62416  0.00707346  0.00511212   0.0013206
   0.0399104    -234.792    -123.189     12.3654    0.832352     16.2516     9.33198   -0.426929   0.0593278   -0.400517   -0.228023   -0.514082   -0.286474  0.00182521   -0.125452      4.6217   -0.120187     4.42874     6.08326  0.00558331  0.00426956  0.00105994
   0.0417327    -249.477    -129.583     14.0125    0.965441     18.4056     10.7377   -0.663021   0.0704004   -0.646901   -0.204631   -0.484974   -0.282165 0.000256495   -0.147635     4.99017   -0.141448     4.78076     6.57437  0.00611167  0.00474691  0.00183106
   0.0436381    -265.715    -137.541     15.8437      1.1147      20.797     12.3195   -0.825955   0.0799352   -0.825296   -0.223293   -0.535637   -0.314862  -0.0002066   -0.172543     5.35602   -0.165302     5.13125     7.06002  0.00720076  0.00505354  0.00157791
   0.0456306    -282.833    -146.309     17.8627     1.28356     23.4286     14.2575    -1.30235   0.0974589    -1.32066   -0.128795   -0.378796   -0.255839 -0.00636678   -0.202673     5.74144   -0.194168      5.5005     7.57451  0.00574865  0.00401197 0.000819396
    0.047714    -298.481    -153.175     20.0932     1.46943     26.3304     16.3106    -1.75076    0.114309    -1.79539  -0.0618999   -0.275401   -0.222187   -0.011143   -0.235544     6.13929   -0.225659     5.88165     8.10676  0.00559366  0.00419751  0.00157726
   0.0498925    -312.893    -158.448     22.5495     1.67398     29.5205     18.4334    -2.05559    0.129196     -2.1361  -0.0719506   -0.316893    -0.25515  -0.0124264   -0.271193     6.54959   -0.259812     6.27474     8.65533  0.00696579  0.00457404  0.00131824
   0.0521706    -328.435     -164.91     25.2304     1.90194     32.9962     20.9927     -2.7263    0.151392    -2.85044   0.0455278   -0.124849    -0.18508  -0.0206696   -0.313232     6.96997   -0.300116     6.67748     9.22016  0.00549739  0.00345121 0.000615031
   0.0545526     -345.02    -172.453     28.1626     2.15006     36.7889     23.8109    -3.31039    0.172724    -3.49109    0.103807  -0.0451986   -0.167268  -0.0255593   -0.358606     7.40202   -0.343557     7.09139     9.80179  0.00591956  0.00409876  0.00167853
   0.0570434    -359.998    -178.047     31.3526     2.42164     40.9082      26.786    -3.90834    0.195024    -4.16003    0.140592 -0.00812954   -0.170491  -0.0303109   -0.408803     7.84564   -0.391647     7.51639     10.3991   0.0066673  0.00373367 0.000619009
   0.0596479    -373.085    -181.359     34.8035     2.72051     45.3549      30.028    -4.84569     0.22437    -5.18308    0.284726    0.224641  -0.0879284  -0.0401445    -0.46635      8.3014    -0.44678     7.95305     11.0164  0.00544405  0.00312471  0.00086466
   0.0623713    -387.116    -185.528     38.5401     3.04684     50.1606     33.4865    -5.56854     0.25034    -6.01336    0.307333     0.22957   -0.109679  -0.0451437   -0.528557     8.77439   -0.506376     8.40617     11.6571   0.0069229   0.0037349 0.000840568
