#             k              1             b1             b2             b3             b4          b1*b1          b1*b2          b1*b3          b1*b4          b2*b2          b2*b4          b4*b4          b1*b5          b1*b6          b1*b7             b5             b6             b7             b8             b9            b10
           0.01       -1.61102      0.0552579              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.142065              0              0              0
      0.0104762       -1.79978      0.0661913              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        0.15868              0              0              0
       0.010975       -1.99175      0.0793867              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.176999              0              0              0
      0.0114976       -2.19961       0.095128              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.197152              0              0              0
       0.012045       -2.44193       0.113812              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.219271              0              0              0
      0.0126186       -2.70573       0.136088              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.243484              0              0              0
      0.0132194       -2.97149       0.162639              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.269923              0              0              0
      0.0138489       -3.25537       0.194055              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        0.29871              0              0              0
      0.0145083       -3.58017       0.231069              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.329957              0              0              0
      0.0151991       -3.92752       0.274711              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.363759              0              0              0
      0.0159228       -4.27137       0.326083              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.400198              0              0              0
       0.016681       -4.63121       0.386206              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.439337              0              0              0
      0.0174753       -5.03387       0.456262              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.481208              0              0              0
      0.0183074       -5.45391       0.537779              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.525807              0              0              0
      0.0191791       -5.85671       0.632373              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.573089              0              0              0
      0.0200923       -6.26485       0.741527              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.622974              0              0              0
       0.021049       -6.70924       0.866844              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        0.67535              0              0              0
      0.0220513       -7.15564        1.01029              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.730059              0              0              0
      0.0231013       -7.55942        1.17386              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        0.78687              0              0              0
      0.0242013       -7.94669         1.3592              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.845514              0              0              0
      0.0253536       -8.35364        1.56792              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.905716              0              0              0
      0.0265609       -8.73753        1.80193              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0       0.967237              0              0              0
      0.0278256       -9.04485        2.06294              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.02982              0              0              0
      0.0291505        -9.3092        2.35192              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.09313              0              0              0
      0.0305386       -9.57578        2.66948              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.15692              0              0              0
      0.0319927       -9.79641        3.01641              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.22108              0              0              0
       0.033516       -9.91497        3.39302              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.28586              0              0              0
      0.0351119       -9.98353        3.79834              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0         1.3516              0              0              0
      0.0367838       -10.0667        4.23085              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.41853              0              0              0
      0.0385353       -10.1144         4.6896              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.48721              0              0              0
      0.0403702       -10.0715        5.17325              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.55865              0              0              0
      0.0422924       -10.0178        5.67892              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.63447              0              0              0
      0.0443062       -10.0483        6.20383              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.71622              0              0              0
      0.0464159       -10.1132        6.74748              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.80536              0              0              0
       0.048626       -10.1485        7.31044              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        1.90365              0              0              0
      0.0509414       -10.2479        7.89258              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.01269              0              0              0
       0.053367       -10.5128        8.49572              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.13356              0              0              0
      0.0559081       -10.8572        9.12715              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.26666              0              0              0
      0.0585702       -11.1627        9.79716              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.41111              0              0              0
      0.0613591       -11.4814        10.5152              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.56451              0              0              0
      0.0642807       -11.8569        11.2927              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.72258              0              0              0
      0.0673415       -12.0971        12.1467              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        2.87907              0              0              0
       0.070548       -11.9745        13.0924              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.02619              0              0              0
      0.0739072       -11.4912        14.1343              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.15556              0              0              0
      0.0774264       -10.6883        15.2672              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.25979              0              0              0
      0.0811131       -9.40132        16.4807              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.33446              0              0              0
      0.0849753       -7.52356        17.7495              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.38019              0              0              0
      0.0890215       -5.32339        19.0233              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.40397              0              0              0
      0.0932603       -3.17958        20.2417              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.41919              0              0              0
       0.097701       -1.22076        21.3559              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.44391              0              0              0
       0.102353       0.441521        22.3289              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.49749              0              0              0
       0.107227        1.42239        23.1339              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.59562              0              0              0
       0.112332        1.46435        23.7809              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        3.74468              0              0              0
       0.117681       0.911274        24.3422              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0         3.9364              0              0              0
       0.123285       0.384244        24.9244              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.14493              0              0              0
       0.129155       0.272186        25.6181              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.33033              0              0              0
       0.135305        0.92377        26.4818              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.45143              0              0              0
       0.141747        2.84126        27.5281              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.48595              0              0              0
       0.148497        6.00213        28.6685              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.44741              0              0              0
       0.155568         9.3253        29.6986              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.38596              0              0              0
       0.162975        11.5015        30.4169              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.36757              0              0              0
       0.170735        12.1404        30.7722              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.44017              0              0              0
       0.178865        11.6786        30.8738              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.60263              0              0              0
       0.187382        10.7785         30.909              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.79426              0              0              0
       0.196304        10.4565        31.0863              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.92311              0              0              0
       0.205651         11.891        31.5363              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.93241              0              0              0
       0.215443        14.9111        32.1297              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.85671              0              0              0
       0.225702        17.3765        32.4874              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.80096              0              0              0
       0.236449        17.4907        32.3678              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.84828              0              0              0
       0.247708        16.2401        31.9884              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.97798              0              0              0
       0.259502        16.0439          31.76              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.07899              0              0              0
       0.271859        17.4463        31.7578              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.07074              0              0              0
       0.284804        18.8319        31.6951              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.00451              0              0              0
       0.298365        19.1241        31.3793              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.99544              0              0              0
       0.312572        18.9374         30.916              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.06217              0              0              0
       0.327455        19.0146        30.4533              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.10571              0              0              0
       0.343047        19.2292        29.9927              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.07195              0              0              0
       0.359381        19.3836        29.4948              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.03595              0              0              0
       0.376494        19.5833        28.9555              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.05351              0              0              0
       0.394421        19.6641        28.3479              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.06344              0              0              0
       0.413201        19.3709        27.6516              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.02862              0              0              0
       0.432876        19.0146        26.9326              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        5.00468              0              0              0
       0.453488        18.9896        26.2551              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.99867              0              0              0
       0.475081        18.9869        25.5577              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.96945              0              0              0
       0.497702        18.5655        24.7637              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.93669              0              0              0
       0.521401        18.0341        23.9464              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0         4.9124              0              0              0
       0.546228        17.8576        23.1954              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.87652              0              0              0
       0.572237        17.6708        22.4251              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.83923              0              0              0
       0.599484        16.9847        21.5517              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.80203              0              0              0
       0.628029        16.2994         20.701              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.75892              0              0              0
       0.657933        16.1719        19.9746              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.71587              0              0              0
       0.689261        15.9807        19.2175              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.66922              0              0              0
       0.722081         15.098        18.3148              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.62069              0              0              0
       0.756463          14.26        17.4616              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0         4.5708              0              0              0
       0.792483         14.189         16.798              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.51862              0              0              0
       0.830218        14.0407        16.0973              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.46456              0              0              0
       0.869749        13.0041        15.2014              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.40884              0              0              0
       0.911163        12.0592        14.3837              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.35211              0              0              0
       0.954548        12.1309        13.8315              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.29306              0              0              0
              1        12.0926        13.2233              0             -0              0              0              0             -0              0             -0             -0             -0              0              0              0              0              0        4.23315              0              0              0
