       2.017182937085e-07       8.147601304891e-01 
       2.539482859734e-07       1.016763081163e+00 
       3.197019504935e-07       1.268848492471e+00 
       4.024809096765e-07       1.583433275624e+00 
       5.066934449537e-07       1.976012858095e+00 
       6.378892538418e-07       2.465924437632e+00 
       8.030549915718e-07       3.077299467916e+00 
       1.010986335958e-06       3.840252295239e+00 
       1.272756389314e-06       4.792363486890e+00 
       1.602305361531e-06       5.980530916813e+00 
       2.017182937085e-06       7.463279783451e+00 
       2.539482859734e-06       9.313645331459e+00 
       3.197019504935e-06       1.162277024599e+01 
       4.024809096765e-06       1.450439388503e+01 
       5.066934449537e-06       1.810045439459e+01 
       6.378892538418e-06       2.258807947677e+01 
       8.030549915719e-06       2.818830987539e+01 
       1.010986335958e-05       3.517698463371e+01 
       1.272756389314e-05       4.389832310708e+01 
       1.602305361531e-05       5.478187034490e+01 
       2.017182937085e-05       6.836363582967e+01 
       2.539482859734e-05       8.531245745720e+01 
       3.197019504935e-05       1.064628710313e+02 
       4.024809096765e-05       1.328560679475e+02 
       5.066934449537e-05       1.657908869319e+02 
       6.378892538418e-05       2.068872104690e+02 
       8.030549915719e-05       2.581646112724e+02 
       1.010986335958e-04       3.221395799960e+02 
       1.272756389314e-04       4.019450668232e+02 
       1.602305361531e-04       5.014761888003e+02 
       2.017182937085e-04       6.255654124924e+02 
       2.539482859734e-04       7.801886696506e+02 
       3.197019504935e-04       9.726997554792e+02 
       4.024809096765e-04       1.212083024332e+03 
       5.066934449537e-04       1.509203817948e+03 
       6.378892538418e-04       1.877024521592e+03 
       8.030549915719e-04       2.330743172864e+03 
       1.010986335958e-03       2.887781972035e+03 
       1.272756389314e-03       3.567445660260e+03 
       1.602305361531e-03       4.389916851932e+03 
       2.017182937085e-03       5.374327301360e+03 
       2.539482859734e-03       6.535631095576e+03 
       3.197019504935e-03       7.879932117212e+03 
       4.024809096765e-03       9.398245689363e+03 
       5.066934449537e-03       1.105803922456e+04 
       6.378892538418e-03       1.279326153372e+04 
       8.030549915719e-03       1.449355869241e+04 
       1.010986335958e-02       1.599376444064e+04 
       1.272756389314e-02       1.706857851544e+04 
       1.602305361527e-02       1.744493501761e+04 
       2.017182917006e-02       1.686012627932e+04 
       2.539468419800e-02       1.520450230449e+04 
       3.195111276070e-02       1.274457511411e+04 
       3.963909316715e-02       1.033655489869e+04 
       4.604782951184e-02       8.984595554344e+03 
       5.070923417408e-02       8.317661665865e+03 
       5.456491575913e-02       7.899086896603e+03 
       5.801301829345e-02       7.581196112075e+03 
       6.123195595530e-02       7.301945723956e+03 
       6.431654416842e-02       7.030068853561e+03 
       6.732379980536e-02       6.748958021322e+03 
       7.029125686073e-02       6.450771250925e+03 
       7.324541370181e-02       6.133791295269e+03 
       7.620606829765e-02       5.800901882224e+03 
       7.918873200514e-02       5.458388066025e+03 
       8.220606209407e-02       5.114795184500e+03 
       8.526875652602e-02       4.779750657178e+03 
       8.838613663992e-02       4.462806895247e+03 
       9.156653986040e-02       4.172370721980e+03 
       9.481759199246e-02       3.914814597173e+03 
       9.814640048515e-02       3.693823819967e+03 
       1.015596942177e-01       3.509999722865e+03 
       1.050639261123e-01       3.360713230110e+03 
       1.086653492865e-01       3.240209553148e+03 
       1.123700739844e-01       3.140012292900e+03 
       1.161841103090e-01       3.049715308717e+03 
       1.201134003427e-01       2.958250801282e+03 
       1.241638422983e-01       2.855615314638e+03 
       1.283413087118e-01       2.734810919685e+03 
       1.326516602724e-01       2.593522975236e+03 
       1.371007566055e-01       2.434922081225e+03 
       1.416944651425e-01       2.267130621229e+03 
       1.464386690923e-01       2.101311952450e+03 
       1.513392754538e-01       1.948872040265e+03 
       1.564022239608e-01       1.818592851959e+03 
       1.616334978234e-01       1.714479362230e+03 
       1.670391371083e-01       1.634783360009e+03 
       1.726252555901e-01       1.572378753852e+03 
       1.783980618971e-01       1.516574328999e+03 
       1.843638857690e-01       1.456283462391e+03 
       1.905292102512e-01       1.383884751330e+03 
       1.969007106584e-01       1.298237632256e+03 
       2.034853011775e-01       1.205101436623e+03 
       2.102901900319e-01       1.114346406835e+03 
       2.173229442276e-01       1.035265329356e+03 
       2.245915650427e-01       9.723873838845e+02 
       2.321045756349e-01       9.237118478134e+02 
       2.398711224347e-01       8.820284914840e+02 
       2.479010924007e-01       8.388584458584e+02 
       2.562052487578e-01       7.892603407637e+02 
       2.647953885709e-01       7.345631583315e+02 
       2.736845264687e-01       6.808458932502e+02 
       2.828871101102e-01       6.341790419414e+02 
       2.924192746757e-01       5.962927601606e+02 
       3.022991459161e-01       5.638077333341e+02 
       3.125472043182e-01       5.314239310555e+02 
       3.231867270453e-01       4.965004538527e+02 
       3.342443299432e-01       4.609428848975e+02 
       3.457506397344e-01       4.285554832829e+02 
       3.577411375793e-01       4.008003066945e+02 
       3.702572310354e-01       3.755898640340e+02 
       3.833476345678e-01       3.502094093256e+02 
       3.970701731298e-01       3.246077123253e+02 
       4.114941754349e-01       3.007642208034e+02 
       4.267037043300e-01       2.793556742352e+02 
       4.428020000447e-01       2.589576521288e+02 
       4.599177216543e-01       2.387356866138e+02 
       4.782139247858e-01       2.195536278487e+02 
       4.979013276808e-01       2.016840402963e+02 
       5.192585288090e-01       1.843067823474e+02 
       5.426639389450e-01       1.674799357776e+02 
       5.686483598976e-01       1.513887810790e+02 
       5.979858994330e-01       1.355970280329e+02 
       6.318605079206e-01       1.201431763526e+02 
       6.721924009814e-01       1.047524982433e+02 
       7.223290881365e-01       8.922590860384e+01 
       7.886257236436e-01       7.322686856477e+01 
