#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0305314     -245.74    -323.755    -72.3327     -54.215    -65.5311    -132.549     127.898   -0.197755     154.717    -4.15478    -7.62812    -3.38148    0.186674     15.0403      12.875     11.6291     9.95477     8.29227   0.0609475   0.0622808   0.0690267
   0.0319254    -253.536    -333.722    -72.4658    -56.2165    -64.6536    -135.988     136.093   -0.187939     165.228    -4.06162    -7.45363    -3.30049     0.18542     15.8279     13.5499     12.2381     10.4761     8.72659   0.0543541   0.0560464   0.0681381
   0.0333831    -260.846    -340.749    -72.1269    -58.1391    -63.1872    -138.547     143.839   -0.172725     175.487    -3.57074    -6.51049    -2.85388    0.171547     16.6164     14.2268     12.8477          11     9.16334   0.0320988   0.0459316   0.0697842
   0.0349073    -268.991    -347.767    -72.1642    -59.9915    -61.9513    -141.606     152.539   -0.164579     186.941    -3.41971    -6.23686    -2.72956    0.169615     17.4184     14.9145     13.4678     11.5326     9.60739   0.0232198   0.0408097   0.0797983
   0.0365011    -274.314    -352.894    -71.3935    -61.7842    -59.9578    -144.427     162.766   -0.166654     199.982    -3.78784    -6.97604    -3.09991    0.185592     18.2387     15.6166     14.1021     12.0747     10.0588   0.0345282   0.0515086   0.0887737
   0.0381677    -279.356    -357.264    -70.2193    -63.5282    -57.6532    -146.363     172.749   -0.164685     212.877     -3.7807    -6.99991    -3.12479    0.190099     19.0723     16.3292     14.7466     12.6257     10.5167   0.0312728   0.0469126    0.088687
   0.0399104    -284.993    -361.838    -69.1414    -65.2496    -55.1553    -148.051     181.797   -0.154525      224.92    -3.23281    -5.97972     -2.6513    0.177483     19.9265     17.0622     15.4071     13.1916     10.9894  0.00689504   0.0331248   0.0928723
   0.0417327    -290.684    -366.305    -67.5038    -67.0033    -52.0648    -149.973     192.356   -0.151952     238.655    -3.23998    -6.04909    -2.70774    0.183414     20.8299     17.8364     16.1056      13.791     11.4899  0.00428146   0.0326151    0.108189
   0.0436381    -295.828    -371.231    -65.4928    -68.8374     -48.546    -152.217     204.073    -0.15119     253.689    -3.57035    -6.75637    -3.07565    0.199689     21.7988     18.6646     16.8546     14.4321     12.0227   0.0145384   0.0409224    0.114831
   0.0456306     -301.99    -377.443    -63.0971    -70.7807    -44.6487    -154.029     214.338   -0.129743      267.35    -3.11322    -5.93124    -2.71653    0.188311     22.8366     19.5538     17.6571     15.1189     12.5939  -0.0061869   0.0242584    0.116708
    0.047714    -309.172    -385.373    -60.3796    -72.8783      -40.31    -156.478     225.406   -0.100183      282.02     -2.9251    -5.64243    -2.62094    0.183176     23.9709      20.526     18.5342     15.8705     13.2213  -0.0160526   0.0247716    0.132011
   0.0498925    -317.877    -396.009    -56.9217      -75.17    -35.1761    -160.041      238.18  -0.0601578     298.414    -3.27966    -6.41029    -3.04593    0.191298     25.2221     21.5974     19.5027     16.7018     13.9109 -0.00464333   0.0343124    0.145538
   0.0521706    -327.472     -409.49    -52.5389    -77.6686    -29.0631    -163.328     249.425   0.0197228     313.478    -2.71842    -5.40668    -2.62116    0.162427     26.5901     22.7687     20.5593     17.6047      14.665  -0.0288852   0.0211335    0.153228
   0.0545526    -338.277    -426.348    -47.7206    -80.3801    -22.1976    -168.061     262.265    0.121306     330.462    -2.74495    -5.56831    -2.76619    0.144165     28.0976       24.06     21.7254      18.603     15.4969  -0.0295472   0.0227471    0.170396
   0.0570434    -350.747    -446.728    -42.0191    -83.2679    -14.3376    -173.527     275.508    0.260305     347.933    -2.81959    -5.83479    -2.97152      0.1164     29.7345     25.4628     22.9905     19.6871        16.4  -0.0278973   0.0260969    0.184479
   0.0596479    -363.543    -469.229    -35.1499    -86.2597    -5.15618    -178.654     287.696    0.450561     364.532     -2.1609    -4.69488    -2.50052   0.0519191     31.4755     26.9546     24.3367     20.8411     17.3598  -0.0542241   0.0134451    0.199126
   0.0623713    -376.602     -492.73    -27.0521    -89.2521     5.53673    -184.934     302.761    0.659206      384.16    -2.55383    -5.60204    -3.03789   0.0090563     33.3087     28.5199     25.7541     22.0514     18.3663  -0.0391054   0.0256038    0.218277
   0.0652191    -388.718    -515.277    -17.6328    -92.0837     17.7127    -189.197     315.498    0.913817     401.565    -1.80412    -4.28416     -2.4998  -0.0826552     35.1523     30.0997     27.1797     23.2729      19.383  -0.0682795  0.00956281    0.234921
   0.0681969    -398.864    -534.067    -7.31041     -94.579     31.1863    -192.912     330.756     1.15884     421.628    -2.03097    -4.87978    -2.88585   -0.148268     36.9619     31.6483     28.5787     24.4702     20.3799  -0.0587036   0.0211179    0.261077
   0.0713107    -405.135    -545.948     4.28703    -96.5368     46.0401    -193.315     344.257     1.39423     439.967    -1.36475    -3.74421    -2.44004   -0.240166     38.6375     33.0807     29.8743     25.5778      21.297  -0.0833583   0.0106058    0.280306
   0.0745666    -406.858     -547.93     16.6787    -97.7862     61.9695    -191.231      359.51     1.55802     460.068    -1.50323    -4.15398    -2.74025   -0.293406     40.1095     34.3383     31.0124     26.5501     22.1073  -0.0766394   0.0189264    0.308909
   0.0779712    -402.456    -537.205      29.827    -98.2048     78.6507    -183.561     372.653     1.63466     477.885   -0.748446    -2.82966    -2.19546   -0.346743     41.3005      35.352     31.9316      27.334     22.7572   -0.103677  0.00627748    0.332873
   0.0815313     -391.93    -513.359     43.1996    -97.7812     95.5309     -172.25     387.296     1.56377     497.074    -0.92371    -3.30523    -2.52694    -0.32915      42.193     36.1106     32.6235     27.9205     23.2433  -0.0952139   0.0179555    0.367779
   0.0852539    -375.469    -476.575     56.7237    -96.6052     112.536    -156.272     399.463     1.35866     513.564   -0.189938    -1.98055    -1.96743   -0.291309     42.7884     36.6138     33.0836     28.3095     23.5654   -0.122203  0.00792624    0.399345
   0.0891464    -355.058    -431.093     69.9715    -94.9119     129.101    -137.867     412.152     1.00853     530.274   -0.046363    -1.78354    -1.94648   -0.183867     43.1807     36.9394     33.3871     28.5613     23.7722   -0.125756   0.0110838     0.43528
   0.0932167    -333.704    -382.294     82.2107    -93.0234     144.274    -118.995     424.023    0.573878     545.896    0.139737    -1.52275    -1.88045  -0.0413103     43.4949     37.1998       33.63      28.764     23.9413   -0.130765   0.0158617    0.478983
