#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
        0.01    -18.6403    -10.8153    0.530769  0.00101973    0.719586 -0.00789183    0.604905 -0.00686953    0.605199   -0.277929    -0.54108   -0.261017   0.0115697   0.0088823    0.641176  0.00686774    0.495754    0.673078   0.0122538    0.006778  0.00211716
   0.0104566     -20.679      -11.92    0.599185   0.0015107    0.809064   0.0229766     0.67304 -0.00813351    0.673419   -0.309356   -0.602331    -0.29058   0.0133142  0.00877748    0.711124   0.0067867    0.549837    0.747007   0.0139919  0.00758015   0.0022834
    0.010934    -22.8365    -13.1785    0.679681 -0.000111378    0.898159   0.0318379    0.751919 -0.00877943    0.752355   -0.345688   -0.673122   -0.324764   0.0146184  0.00745762    0.786435  0.00576619    0.608067    0.826751    0.015322  0.00845005  0.00240076
   0.0114332    -25.1996    -14.5691    0.760937  0.00320298     1.06099   0.0431188    0.826017 -0.00848624    0.826614   -0.379994   -0.739959   -0.357071   0.0150756  0.00487764    0.867751  0.00377136     0.67094    0.912709    0.015811     0.00921   0.0024302
   0.0119553    -27.8504    -16.0522    0.883205  0.00556381     1.22328   0.0948828    0.877379 -0.00710673    0.878111   -0.404027   -0.786859   -0.379776   0.0144091  0.00133632    0.956082  0.00103324    0.739237     1.00768   0.0151484  0.00966663  0.00234775
   0.0125011    -30.4778    -17.6259     1.05704  0.00825858     1.43126    0.203217    0.890046 -0.00479874    0.891035   -0.410564   -0.799774   -0.386116   0.0126261  0.00207636     1.05635 -0.00189623    0.814161     1.11451   0.0133081  0.00971871  0.00217345
   0.0130719    -33.3682    -19.4303     1.22635   0.0110035      1.6712     0.32655    0.856122 -0.00209555    0.857312   -0.395941   -0.771559   -0.372655   0.0101322  0.00154702     1.17111 0.000420557    0.897246     1.23048   0.0106746   0.0091714   0.0019165
   0.0136688    -36.6181    -21.2443     1.28769   0.0129281     1.86316    0.498331    0.781977 -0.00409562    0.783442   -0.362862   -0.707481   -0.341965  0.00773016 0.000355427     1.28941 -0.000595317    0.989983     1.35573   0.0116423  0.00829818  0.00170366
   0.0142929    -39.9949    -23.1275     1.56328   0.0163322     2.18121    0.695878    0.687901  -0.0031837     0.68961   -0.321414   -0.627175   -0.303445  0.00642478 -0.00150641     1.41691 -0.00367788     1.09329      1.4934   0.0099234  0.00733999  0.00162444
   0.0149454    -43.6792    -25.3549     1.87796   0.0185831     2.55434    0.909523    0.609243 -0.000109919    0.611156    -0.28719   -0.560986    -0.27171  0.00701699 -0.000538791     1.56098 -0.00041659     1.20694     1.64455  0.00865313  0.00668733  0.00175111
   0.0156278    -47.5821    -27.6444     2.16741   0.0207579     2.93246     1.14614    0.580514 -0.00297673    0.582335   -0.275826   -0.539252   -0.261464  0.00959801 -0.000595324     1.71501  0.00362138     1.32933     1.80441  0.00840565  0.00662485  0.00205971
