#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
        0.36    -17.4362     111.537     245.859    -38.8105     318.649     105.732     348.681    -0.22711     453.565     11.8993     23.3348     11.3397    -0.39271     56.7648      48.412     44.7813     38.1919      31.718   -0.430831    0.571893     7.15907
        0.38    -10.0408     120.257     242.779     -36.782     313.829     109.132     338.493   -0.154761     440.055     11.8323     23.3479     11.4368   -0.493785     56.6597     48.3232     44.6984     38.1218     31.6584   -0.417241    -0.42944     7.69014
         0.4    -3.37539     127.982     239.206    -34.8931     308.489     111.152     328.751   -0.149243     427.071     11.5044     22.8285     11.2874   -0.506321     56.4987      48.183     44.5714     38.0111      31.565   -0.395903    -1.07902     8.35697
        0.43     4.47722     135.412     233.206    -32.3386     299.826     110.486     315.929   -0.249879     409.579     10.2869     20.5773     10.2713   -0.363109     56.2365     47.9508     44.3646      37.828     31.4117      -0.338   -0.545361     9.83259
        0.46     11.1914     141.636     226.714    -30.0319      290.68     110.029     304.669   -0.241389     393.838     8.56105     17.2865     8.70735    -0.35479     55.8837     47.6461     44.0862     37.5876     31.2106   -0.259014     1.35619     11.7604
         0.5     17.9846     146.308     217.644    -27.3227     278.197     109.643     285.583   -0.282407     369.176     8.82503     17.9602     9.15612   -0.280086     55.3557     47.1905     43.6697     37.2282     30.9111   -0.262654    -2.53833     12.7839
        0.55     24.1098     148.767     206.144    -24.4163      262.64     108.196     263.562   -0.299391     340.767     9.03849     18.5349     9.54702   -0.230982     54.6223     46.5616     43.0911     36.7321     30.4983   -0.267562    -6.71542     14.4848
        0.62     29.6411     148.159     190.471    -21.0606     241.767     94.9034     255.845    -0.29763     325.092   -0.707998   -0.856839  -0.0927105  -0.0802412     53.5588     45.6412     42.2521      36.006     29.8922    0.139406     14.5036     24.4432
         0.7     32.9287     143.649     173.744    -18.0068     219.796     92.9953     221.882   -0.292363     283.356     2.73731     6.10039     3.43965  -0.0787614     52.2556     44.5304     41.2241     35.1296     29.1645 -0.00796236      2.6872     27.0042
        0.85     34.6539     131.333     146.598    -13.8191      184.59     82.7109     180.706   -0.263678     230.597     2.83727      6.3317     3.58185  -0.0483914     49.8574     42.4818     39.3321     33.5136     27.8213  -0.0218948     0.23539     38.8799
           1     33.6565     118.015      124.64    -10.9341     156.412     72.2766     151.142   -0.234307     192.354     2.04365     4.72394      2.7569  -0.0224007     47.5985     40.5525     37.5501     31.9916     26.5562  0.00155393     1.86804     54.2152
         1.2     30.8639      101.64     101.845    -8.30014     127.382     61.0865     120.751   -0.201096      153.48     1.77842     4.14666     2.44901   0.0048306     44.8686     38.2225     35.3965     30.1535     25.0291 0.000315007     2.54052     77.9923
         1.5     26.1023     81.4002     77.5076    -5.82591     96.6048     48.0692     89.7524   -0.159564       113.9     1.46003     3.42764     2.03716   0.0259536     41.3787     35.2459     32.6433     27.8051     23.0787 -0.000212548     3.97839     121.946
           2     19.3893     57.5287     52.2902     -3.5801      64.922     33.3253     59.2261  -0.0926231     74.9888    0.872147     2.06402     1.23578   0.0313536     36.8053     31.3465     29.0354      24.729      20.524 -3.79884e-05     6.55038     216.214
           4     7.60368      21.006      17.529   -0.997226     21.6223     11.8198      18.965  -0.0326009     23.9327    0.320449    0.766578    0.464132   0.0443818     26.3452     22.4328     20.7836     17.6971     14.6861 0.000134351     33.9176     872.198
          10    0.902696      2.5022     2.00137   -0.112509     2.47123     47.1695    -89.3193  -0.0205541    -88.7682     45.8538     91.7768     45.9338   -0.123714     8.40253     7.03339     6.62869     5.54859      4.5511    -1.90444    -500.105     2141.39
