 7.19101e-09            0            0           -0            0            0            0           -0            0            0            0            0 
 8.49355e-08            0            0           -0            0            0            0           -0            0            0            0            0 
 6.47637e-05            0            0           -0            0            0            0           -0            0            0            0            0 
 0.000832636            0            0           -0            0            0            0           -0            0            0            0            0 
  0.00391503            0            0           -0            0            0            0           -0            0            0            0            0 
   0.0594033            0            0           -0            0            0            0           -0            0            0            0            0 
    0.218119            0            0           -0            0            0            0           -0            0            0            0            0 
    0.446648            0            0           -0            0            0            0           -0            0            0            0            0 
    0.680533            0            0           -0            0            0            0           -0            0            0            0            0 
    0.903819            0            0           -0            0            0            0           -0            0            0            0            0 
       1.152            0            0           -0            0            0            0           -0            0            0            0            0 
     1.44686            0            0           -0            0            0            0           -0            0            0            0            0 
     1.75253            0            0           -0            0            0            0           -0            0            0            0            0 
     1.99984            0            0           -0            0            0            0           -0            0            0            0            0 
     2.15535            0            0           -0            0            0            0           -0            0            0            0            0 
     2.25235            0            0           -0            0            0            0           -0            0            0            0            0 
     2.35382            0            0           -0            0            0            0           -0            0            0            0            0 
     2.49891            0            0           -0            0            0            0           -0            0            0            0            0 
     2.66202            0            0           -0            0            0            0           -0            0            0            0            0 
     2.79129            0            0           -0            0            0            0           -0            0            0            0            0 
      2.8514            0            0           -0            0            0            0           -0            0            0            0            0 
     2.85969            0            0           -0            0            0            0           -0            0            0            0            0 
     2.86057            0            0           -0            0            0            0           -0            0            0            0            0 
     2.89368            0            0           -0            0            0            0           -0            0            0            0            0 
     2.95237            0            0           -0            0            0            0           -0            0            0            0            0 
     3.00522            0            0           -0            0            0            0           -0            0            0            0            0 
     3.02577            0            0           -0            0            0            0           -0            0            0            0            0 
     3.00856            0            0           -0            0            0            0           -0            0            0            0            0 
     2.97684            0            0           -0            0            0            0           -0            0            0            0            0 
     2.95629            0            0           -0            0            0            0           -0            0            0            0            0 
     2.95453            0            0           -0            0            0            0           -0            0            0            0            0 
     2.96174            0            0           -0            0            0            0           -0            0            0            0            0 
     2.95842            0            0           -0            0            0            0           -0            0            0            0            0 
     2.95734            0            0           -0            0            0            0           -0            0            0            0            0 
     2.86241            0            0           -0            0            0            0           -0            0            0            0            0 
      2.8154            0            0           -0            0            0            0           -0            0            0            0            0 
     2.77012            0            0           -0            0            0            0           -0            0            0            0            0 
     2.69914            0            0           -0            0            0            0           -0            0            0            0            0 
     2.63491            0            0           -0            0            0            0           -0            0            0            0            0 
     2.54608            0            0           -0            0            0            0           -0            0            0            0            0 
     2.44479            0            0           -0            0            0            0           -0            0            0            0            0 
     2.32273            0            0           -0            0            0            0           -0            0            0            0            0 
     2.17145            0            0           -0            0            0            0           -0            0            0            0            0 
     1.97765            0            0           -0            0            0            0           -0            0            0            0            0 
     1.78059            0            0           -0            0            0            0           -0            0            0            0            0 
     1.47461            0            0           -0            0            0            0           -0            0            0            0            0 
     1.23714            0            0           -0            0            0            0           -0            0            0            0            0 
    0.997896            0            0           -0            0            0            0           -0            0            0            0            0 
    0.748619            0            0           -0            0            0            0           -0            0            0            0            0 
    0.498552            0            0           -0            0            0            0           -0            0            0            0            0 
     0.16355            0            0           -0            0            0            0           -0            0            0            0            0 
   0.0298125            0            0           -0            0            0            0           -0            0            0            0            0 
