 -0.00833497    0.0538887   -0.0676794  -0.00176469   -0.0676914   -0.0347354    0.0326538           -0     0.032669            0            0            0 
  -0.0637433     0.164248    -0.269785   -0.0135125    -0.269955    -0.146387     0.130524           -0     0.130764            0            0            0 
     -3.2747     -1.35272      -4.0964    -0.696009     -4.11986      -2.8512      2.07726           -0      2.12477            0            0            0 
    -14.1517     -12.1783     -11.4296     -3.00256     -11.5432     -9.48449      6.30561           -0      6.65175            0            0            0 
    -33.3074     -34.9426     -20.7034      -7.0432     -20.9344     -19.8047      12.7129           -0       13.844            0            0            0 
    -129.781     -165.112     -49.5542     -27.2073     -48.8147     -67.7617       47.541           -0      56.0828            0            0            0 
    -209.658     -272.275     -61.5041     -44.5516     -56.2203     -106.334      95.1492           -0      116.638            0            0            0 
    -248.427     -310.574     -59.8768     -54.8141     -48.2311     -122.395      145.204           -0      181.133            0            0            0 
    -279.517     -343.021     -50.2357     -63.5913     -32.0857     -133.512      192.951           -0       243.18            0            0            0 
    -324.153       -414.4     -31.5688     -73.8148     -6.18164     -153.366      238.742           -0      303.183            0            0            0 
     -361.35     -481.485     -2.93766     -82.1795      31.2357     -169.164      283.012           -0      361.376            0            0            0 
    -356.588     -466.522      30.6439     -84.2424      74.1689     -156.728      323.152           -0      414.065            0            0            0 
    -311.282     -365.364      61.4748     -80.7573      112.934     -115.304      355.792           -0      456.553            0            0            0 
    -265.194     -262.822      85.4683     -76.8875      142.565     -74.3525      379.974           -0      487.954            0            0            0 
    -252.448     -237.572      104.751     -76.4784      165.826     -61.9421      398.311           -0      511.764            0            0            0 
     -270.47     -286.526      124.269     -78.9693      189.206     -76.7276      414.542           -0      532.894            0            0            0 
    -285.353     -331.972      145.936     -80.7262      215.282     -89.8697      429.693           -0      552.641            0            0            0 
    -266.155     -297.936      167.668     -78.8549      241.384     -72.7382      442.829           -0       569.59            0            0            0 
    -217.273     -191.745      185.787     -74.0702      262.925     -28.5327      452.177           -0      581.635            0            0            0 
    -170.468     -88.8876      198.658     -69.4529        277.8      13.7022      457.215           -0      587.988            0            0            0 
    -151.926     -54.5288      207.954     -67.2159      288.065       28.078      459.373           -0      590.661            0            0            0 
    -160.419     -87.4749      216.427     -67.1153      297.367      15.4223      460.557           -0      592.002            0            0            0 
    -173.309     -132.217      225.711      -67.235       307.74     -1.78981      461.649           -0      593.345            0            0            0 
    -165.991     -126.443      235.272     -65.7445      318.579      1.77278       462.54           -0      594.315            0            0            0 
    -136.528     -63.7313      243.222     -62.6087      327.446      28.4213      461.945           -0      593.394            0            0            0 
    -103.129      10.4498      248.622     -59.2186       333.12      59.3997      459.595           -0      590.205            0            0            0 
    -83.4941      50.1811      252.012     -56.8092      336.288       75.731      456.107           -0      585.559            0            0            0 
    -82.3287      42.6667      254.445     -55.6289      338.297      72.0804      451.888           -0       579.93            0            0            0 
    -89.3767      13.9158      256.999     -54.9667      340.509      59.6019      447.704           -0      574.405            0            0            0 
    -89.8026      2.48699      259.732     -53.8938      343.003      54.5644      443.627           -0      568.984            0            0            0 
    -77.5217      24.9948      261.987      -52.073      345.009      64.0026      439.151           -0        563.2            0            0            0 
    -57.9513      67.4277      263.362     -49.8673      345.937       81.902      434.327           -0      559.119            0            0            0 
    -42.2455      101.446      263.643     -47.9207        345.5       95.966      428.898           -0      549.739            0            0            0 
    -35.9763      107.435      263.275     -46.5455      344.241      98.8742      423.049           -0      543.281            0            0            0 
    -38.9472      84.7796      262.303     -44.6213      341.646      86.6428      411.693           -0      527.202            0            0            0 
    -25.5472      106.351      260.805     -42.0089      338.544      94.9343      400.318           -0      512.421            0            0            0 
    -9.46155      136.751      257.875     -39.3929      333.773      106.923      388.638           -0      497.252            0            0            0 
    -7.42885      130.196      254.193     -37.5301      328.136       102.55      376.877           -0      481.968            0            0            0 
    -2.12177      133.679      250.415     -35.6371      322.494      102.829      365.602           -0      467.362            0            0            0 
     10.0912      152.541      243.732     -32.8158      312.932      109.216      348.882           -0      445.711            0            0            0 
     13.7775      149.838      236.573      -30.542      303.094      106.039      332.808           -0      425.091            0            0            0 
     22.4087      159.147      226.653     -27.6782      289.345       107.83      312.554           -0      398.785            0            0            0 
     27.9069      159.396      214.159     -24.6999      272.539      105.155       289.13           -0      368.637            0            0            0 
     33.1173      157.518      197.245     -21.2542      250.112      100.883      260.045           -0      331.247            0            0            0 
     36.1218      151.819      179.382     -18.1264       226.72       95.025      231.327           -0      294.351            0            0            0 
     37.2346      137.708      150.605     -13.8589      189.479      83.6073      188.338           -0      239.294            0            0            0 
     35.7265      122.902      127.565     -10.9324      159.967      73.2048      156.009           -0      197.965            0            0            0 
     32.5216       105.44      103.775     -8.26937      129.708      61.6684      124.146           -0      157.342            0            0            0 
     27.2177      83.8251      78.5729     -5.78201      97.8779      48.2209      91.8369           -0      116.215            0            0            0 
     20.0121      58.8369      52.8753     -3.55718      65.6226      33.3476      60.2937           -0       76.174            0            0            0 
     7.76888       21.334      17.6422    -0.991711      21.7593      11.7612      19.2321           -0      24.2248            0            0            0 
     1.63798      4.26901      3.26068    -0.147699      3.99874      2.28978      3.41708           -0      4.28787            0            0            0 
