0.00751627  60593.6  35459.5  11811.3  1.47452e+08  1.04018e+09  1.72913e+09  1.55453e+08  5.65919e+07  5.12281e+08  8.51991e+06  6.13458e+07  1.01668e+08  9.53342e+06  3.58893e+06  3.171e+07
0.0160715  67681.7  34189.5  -1995.2  2.54612e+07  1.58509e+08  2.47527e+08  2.29583e+07  -1.11605e+06  4.72522e+07  1.49139e+06  9.40094e+06  1.46163e+07  1.41975e+06  -58971.3  2.94874e+06
0.0256797  60743.7  27302.1  3841.3  7.65349e+06  4.89447e+07  7.51942e+07  6.38547e+06  1.08862e+06  1.61468e+07  439737  2.85669e+06  4.36418e+06  390622  69980.6  996304
0.0354792  47554.2  22440.4  -767.941  2.5334e+06  1.54883e+07  2.43192e+07  2.08229e+06  -107382  4.08358e+06  142676  886511  1.38445e+06  126513  -5321.39  251468
0.0453627  37224.5  16981.9  -405.065  1.00187e+06  6.1192e+06  9.83613e+06  784041  -7132.16  1.71539e+06  54030  337103  538799  46575.9  291.297  103704
0.0552996  31281.5  12976.9  586.727  497773  3.00334e+06  4.77435e+06  346270  13865.5  782689  26024.8  160686  253612  20283.1  1110.25  46735.4
0.0652496  27783  11906.1  1541.01  293556  1.79189e+06  2.85659e+06  206268  20605.1  470530  14984.5  93984.4  148675  11949.6  1393.58  27877.7
0.0752209  24202.1  10462.8  792.71  176706  1.06737e+06  1.7058e+06  121970  6719.82  264031  8733.57  54325.9  86100.6  6952.49  508.156  15462.7
0.0851993  20402.9  8556.2  478.193  105198  622067  995163  66914.9  338.107  138875  4985.52  30412.5  48179.3  3737.07  102.376  8019.23
0.0951756  16750.8  7138.29  298.078  62778.8  368391  591341  38705.6  -557.593  78225.1  2815.86  17118.4  27181.1  2105.66  21.6902  4426.09
0.105161  14357.9  6117.12  518.45  41251.6  241687  385292  24312.7  487.446  48983.5  1760.46  10731.3  16869.9  1290.97  59.3395  2714.92
0.115147  12883.2  5452.9  331.908  29641.4  172223  276980  16768.7  42.3902  33453  1220.97  7396.59  11738  875.818  28.3806  1835.67
0.12513  11875.3  4855.33  293.734  22496.5  129379  209260  11934.4  -106.651  24203.1  899.316  5395.74  8615.98  614.677  14.7364  1316.99
0.135121  10786.8  4289.26  308.627  17031  97259.3  156917  8480.43  -7.30855  16954.7  656.038  3914.43  6225.63  428.935  15.0345  913.445
0.145118  9653.13  3841.05  358.376  12867.3  73230.9  118583  6144.41  81.6509  12296.2  474.533  2829.7  4515.88  304.363  15.565  653.292
0.155111  8572.01  3405.39  411.894  9785.37  55495.9  89813.4  4448.88  149.419  8726.63  343.953  2050.21  3265.37  215.599  15.716  457.287
0.165104  7723.75  3210.26  368.131  7683.83  43593.5  70447.6  3496.6  125.444  7141.14  258.444  1547.83  2457.41  165.665  13.2632  366.099
0.175096  7085.88  2906.56  333.366  6221.96  35034.9  57013.8  2678.71  68.8476  5329.45  201.557  1199.49  1919.18  124.852  9.34289  272.177
0.185089  6582.55  2577.42  344.777  5152.67  28745  46703.8  2037.15  50.0002  3892.48  161.25  949.684  1515.87  93.4434  6.96014  197.917
0.195083  6136.47  2304.93  396.133  4319.72  23988  39047.4  1581.07  91.4976  3104.35  130.843  767.402  1227.29  71.3979  7.83287  156.805
0.205081  5677.77  2087.76  296.415  3624.96  19939  32567.1  1244.68  25.2939  2318.71  105.769  613.883  985.163  55.1669  4.3587  116.711
0.21508  5240.91  1957.44  301.019  3060.43  16801.1  27417.8  1020.95  28.3029  1861.46  86.0215  498.973  799.162  44.4231  3.7825  92.7129
0.225076  4865.13  1785.7  280.2  2615.47  14274.9  23274.3  820.845  17.4834  1446.65  70.96  409.335  654.228  35.2026  2.97219  72.3517
0.235072  4526.73  1654.97  290.339  2254.64  12274  20070.8  675.121  25.4389  1229.52  59.0466  340.098  545.536  28.4219  2.98378  60.6736
0.245069  4234.4  1479.78  338.392  1963.48  10636.1  17436.9  537.988  35.1173  963.32  49.7591  285.114  458.535  22.3233  3.09954  47.8307
0.255066  3990.48  1346.71  337.338  1729.5  9322.27  15278.2  440.425  31.9225  756.501  42.5687  242.383  389.606  18.0648  2.61302  37.8091
0.265064  3747.06  1219.22  321.231  1526.55  8187.32  13437.2  360.021  28.1839  592.598  36.4244  206.195  331.829  14.5359  2.3154  30.0523
0.275062  3508.96  1117.51  307.992  1351.34  7216.96  11864.7  298.502  23.6775  466.796  31.2201  175.845  283.624  11.8738  1.94728  23.9789
0.285059  3311.21  1058.19  323.451  1208.25  6443.98  10580.1  257.199  24.7228  402.425  27.1511  152.871  245.886  10.1002  1.88107  20.7391
0.295056  3107.12  969.446  315.118  1080.51  5742.94  9443.52  215.32  22.9493  321.626  23.5351  131.991  212.685  8.33095  1.68957  16.7921
0.305053  2947.09  881.493  344.556  976.794  5178.66  8522.49  179.034  27.2467  271.3  20.7428  115.978  187.054  6.85863  1.72602  14.2597
0.315053  2786.85  793.82  304.967  884.349  4658.56  7682.56  147.7  18.0708  195.338  18.2675  101.161  163.638  5.57859  1.2977  10.9473
0.325052  2636.04  722.516  317.458  803.57  4223.92  6968.93  123.618  20.6264  154.046  16.1756  89.3816  144.626  4.64116  1.31123  9.07302
0.335049  2501.97  650.868  327.821  733.878  3845.33  6347.23  102.969  20.1861  117.404  14.412  79.2887  128.315  3.81076  1.24925  7.3239
0.345047  2368.28  592.754  313.249  671.21  3506.01  5790.2  86.8442  18.1243  90.5828  12.8486  70.3403  113.937  3.17472  1.09347  5.99952
0.355046  2247.84  550.452  316.123  616.572  3213.7  5318.05  74.6851  16.9025  73.1254  11.5213  62.926  102.177  2.71136  1.01219  5.16185
0.365046  2135.09  493.707  313.651  568.058  2952.06  4882.55  62.1674  16.0745  50.5727  10.3708  56.382  91.4561  2.23378  0.93573  4.10638
0.375044  2035.78  433.937  304.719  525.638  2720.68  4507.27  50.6775  14.0636  26.6087  9.39551  50.755  82.5444  1.80802  0.836191  3.09708
0.385042  1937.82  393.804  308.811  487.135  2518.02  4171.36  42.7456  14.892  14.6921  8.52032  45.9333  74.7048  1.51934  0.812841  2.52431
0.395042  1845.15  351.361  310.89  452.513  2332.87  3867.76  35.407  13.8042  3.81732  7.74462  41.5866  67.6509  1.24673  0.757733  1.98954
0.405042  1761.55  320.572  301.342  421.73  2169.56  3598.9  30.3253  12.3141  -2.62921  7.0805  37.8846  61.688  1.05969  0.677766  1.62394
0.415041  1682.15  266.336  307.682  393.843  2020.51  3351.5  23.1822  12.7205  -16.3218  6.4843  34.5367  56.2334  0.813129  0.667563  1.07194
0.425039  1602.25  238.71  304.61  368.122  1885.48  3129.2  19.4826  11.922  -21.2354  5.94296  31.5679  51.4278  0.678276  0.618879  0.797905
0.435038  1532.59  214.811  319.696  345.295  1767.63  2934.27  16.3814  12.4296  -21.7311  5.47468  29.0771  47.3652  0.568977  0.623631  0.697952
0.445037  1463.63  187.846  318.165  324.227  1657.61  2752.59  13.2275  12.3059  -25.9557  5.04732  26.7393  43.5751  0.461474  0.590434  0.473226
