0.00751627  50726.1  24790.2  -5612.2  1.06113e+08  6.42355e+08  9.87565e+08  8.80087e+07  -9.75734e+06  1.94777e+08  5.99546e+06  3.68107e+07  5.60214e+07  5.31403e+06  -530620  1.18293e+07
0.0160715  67183.3  30974.1  583.845  2.49791e+07  1.54453e+08  2.4264e+08  2.1096e+07  -405977  4.10584e+07  1.46113e+06  9.14468e+06  1.43061e+07  1.30433e+06  -16998.3  2.5657e+06
0.0256797  60893.5  27158.7  1735.85  7.67422e+06  4.76249e+07  7.49656e+07  6.25608e+06  221570  1.35004e+07  440947  2.77472e+06  4.3479e+06  382447  16541.2  833309
0.0354792  47361.6  20450.7  194.284  2.50337e+06  1.52508e+07  2.45137e+07  1.90721e+06  6586.56  4.15285e+06  140796  871747  1.39588e+06  115858  1580.54  256013
0.0453627  37232.2  17259.4  241.765  1.0036e+06  6.20269e+06  9.77742e+06  804497  24792.2  1.78141e+06  54139.7  342145  535334  47812  2200.29  107666
0.0552996  31289.5  14389.6  1011.66  500616  3.09024e+06  4.95148e+06  386794  24222.1  888331  26208.1  165939  264198  22673.1  1756.09  53063
0.0652496  27893.6  12040.4  621.457  295509  1.78429e+06  2.81992e+06  207922  6797.49  430691  15097.2  93522.1  146499  12041.6  583.511  25509.8
0.0752209  24413.3  10223.5  12.3094  178933  1.06047e+06  1.69891e+06  119393  -3331.37  231763  8857.78  53902.2  85652.3  6804.5  -75.1598  13591.6
0.0851993  20403.2  8524.41  714.726  105210  625236  991417  67095.3  2335.85  140530  4986.12  30591.1  47968.4  3748.76  213.555  8114.6
0.0951756  16794.5  7001.03  622.396  62973.8  371698  590307  38207.2  1572.97  81150.5  2825.85  17299  27124.5  2080.97  137.855  4591.58
0.105161  14374.2  6198.25  570.91  41346.6  244416  393585  24915.6  1462.82  53861.1  1765.78  10882.6  17320  1324.19  113.404  2985.54
0.115147  12919.3  5523.93  366.672  29767.5  174076  280337  17137.2  529.91  36076.3  1227.65  7497.18  11918.5  895.999  55.2363  1978
0.12513  11893.1  4787.73  359.107  22534.5  129935  210272  11845.2  238.932  24687.1  901.131  5424.38  8669.27  610.55  32.5584  1344.15
0.135121  10815.3  4322.19  426.173  17092.2  98217.8  158276  8617.75  311.811  17574.8  659.147  3963.94  6295.9  436.43  31.3168  947.359
0.145118  9682.19  3754.04  280.941  12907.2  73063.7  118335  6011.67  -42.3455  11685.1  476.356  2820.19  4502.11  297.792  9.09437  622.261
0.155111  8603.02  3560.57  443.898  9835.3  56201  90726.2  4683.95  233.225  9454.02  346.483  2086.04  3311.84  227.291  20.2436  493.909
0.165104  7726.55  3178.3  371.978  7685.24  43558.1  70539.3  3458.28  134.04  7030.92  258.465  1545.8  2461.53  163.854  13.5763  360.987
0.175096  7107.4  2893.52  220.845  6240.65  34934.5  56927.7  2658.62  -46.7166  5123.65  202.379  1194.42  1914.75  123.857  3.91243  262.009
0.185089  6621.65  2635.78  376.586  5185.74  29100.2  47159.8  2100.6  119.465  4144.87  162.772  966.479  1537.3  96.5597  10.2744  210.283
0.195083  6158.97  2315.55  349.904  4335.36  24038.3  39041.9  1591.33  61.7272  3030.08  131.531  769.581  1226.75  71.8833  6.46586  153.326
0.205081  5698.55  2108.16  308.974  3637.84  20043.7  32640.7  1260.4  37.7821  2377.78  106.331  618.608  988.447  55.9227  4.94358  119.451
0.21508  5238.24  1970.42  332.713  3059.27  16825.4  27412.2  1027.81  42.5016  1908.44  85.9705  500.069  799.006  44.7322  4.41935  94.8047
0.225076  4857.52  1798.63  295.257  2612.2  14279.1  23307.8  828.177  24.5029  1491.25  70.8231  409.556  655.733  35.5107  3.29796  74.3218
