0.00751627  52112.9  30622.4  -8713.56  1.13033e+08  6.48561e+08  1.16689e+09  1.03189e+08  -4.4813e+07  1.90372e+08  6.42224e+06  3.71986e+07  6.69778e+07  6.22514e+06  -2.66393e+06  1.15822e+07
0.0160715  68904.3  36466.3  3406.82  2.64022e+07  1.70962e+08  2.71917e+08  2.53204e+07  1.94537e+06  6.15514e+07  1.54984e+06  1.01799e+07  1.61342e+07  1.5686e+06  132857  3.84852e+06
0.0256797  60009  28071.8  1220.32  7.49734e+06  4.65882e+07  7.33672e+07  6.34365e+06  27377.3  1.25505e+07  430249  2.7112e+06  4.24959e+06  387465  4506.54  774414
0.0354792  47721.3  23755.1  -387.988  2.55846e+06  1.59554e+07  2.48482e+07  2.22302e+06  -8866.49  4.78841e+06  144236  915506  1.41718e+06  135151  876.123  294753
0.0453627  37330.8  16725.5  484.938  1.00595e+06  6.19761e+06  9.70586e+06  780528  36985.8  1.70008e+06  54264.8  341734  530954  46402.6  2884.44  102821
0.0552996  31392.4  13681.2  1341.31  501606  3.05153e+06  4.82726e+06  362837  17610.9  823170  26253.5  163567  256756  21265.2  1344.26  49150.3
0.0652496  27985.6  12140.6  344.54  297193  1.78678e+06  2.81761e+06  209789  779.611  440728  15194.7  93677.7  146373  12149.1  243.966  26074.2
0.0752209  24262.7  10298.1  294.377  177259  1.05791e+06  1.68546e+06  119690  436.032  242184  8763.21  53762.5  84890  6819.25  143.26  14186.5
0.0851993  20228.1  8392.25  222.039  103812  612579  981354  65658.3  -195.592  132868  4908.11  29872.4  47392  3662.37  69.9238  7671.36
0.0951756  16719.2  7076.68  440.456  62600.1  369014  589825  38555.7  653.754  79697.9  2805.91  17151.8  27095.5  2097.91  87.661  4508.98
0.105161  14327.9  6068.28  573.027  41124.8  241219  385492  24106.8  809.625  49629.7  1753.54  10705.3  16880.7  1279.78  76.5686  2750.46
0.115147  12933.8  5477.32  302.982  29804.7  173601  279574  17000.3  204.065  35914.9  1229.41  7471.33  11875.9  888.586  38.3943  1967.58
0.12513  11887.4  4892.64  413.855  22533.5  130398  209352  12103.2  308.496  24364.1  901.207  5448.57  8620.96  623.918  35.8602  1326.78
0.135121  10833.1  4343.71  305.176  17127.9  97979.6  158747  8627.55  10.5191  17518.9  660.892  3951.62  6318.82  436.728  16.2838  943.885
0.145118  9640.14  3851.39  314.747  12847.1  73005.4  118358  6146.1  -7.19266  12070  473.496  2817.98  4504.27  304.268  11.0808  641.477
0.155111  8627.62  3556.02  316.687  9866.58  56146.4  91013.7  4674.34  95.1568  9396.12  347.935  2083.14  3325.25  226.787  13.6399  490.849
0.165104  7708.92  3178.03  319.44  7666.09  43362.2  70496.7  3448.58  73.648  7077.48  257.547  1536.39  2459.33  163.246  10.8108  362.901
0.175096  7066.65  2846.49  343.158  6201.93  34852.4  56582.4  2614.72  75.2341  5042.83  200.562  1190.23  1898.22  121.785  9.40726  258.324
