0.00751627  53146.1  37762.8  -3599.05  1.18339e+08  7.59266e+08  1.22431e+09  1.36186e+08  -1.88856e+07  2.36353e+08  6.75007e+06  4.40105e+07  7.05758e+07  8.25742e+06  -1.07533e+06  1.44259e+07
0.0160715  67378.1  29220.8  2808.62  2.50005e+07  1.56004e+08  2.48797e+08  1.99873e+07  1.71342e+06  4.35694e+07  1.46206e+06  9.23957e+06  1.46871e+07  1.23658e+06  113919  2.7262e+06
0.0256797  61584.9  29961  3572.13  7.88998e+06  5.07199e+07  7.82208e+07  7.10663e+06  782383  1.60042e+07  454317  2.96625e+06  4.54924e+06  434984  51281.4  988377
0.0354792  47551.1  21394.8  737.826  2.52563e+06  1.55036e+07  2.41919e+07  1.99227e+06  20560.6  4.08815e+06  142167  887247  1.37659e+06  121082  2408.55  251924
0.0453627  37464  16498.3  -154.853  1.01115e+06  6.17199e+06  9.75235e+06  770289  11067.6  1.62795e+06  54568.5  340154  533587  45791.5  1326.05  98511.5
0.0552996  31637.3  14071.4  854.529  508898  3.09927e+06  4.85532e+06  378627  9719.09  766102  26684.9  166377  258349  22208  858.958  45802.9
0.0652496  27908.1  12096.2  413.74  295838  1.78436e+06  2.84536e+06  209299  4322.83  453920  15116.6  93543.3  148010  12119.6  452.673  26865.8
0.0752209  24097  10475.5  1259.28  175530  1.06685e+06  1.68006e+06  121953  10490.5  268723  8666.91  54298  84630.5  6950.82  723.617  15721.2
0.0851993  20333.2  8778.36  691.309  104800  628410  996370  69229.7  3855.83  151346  4964.65  30782.8  48266.6  3868  303.701  8727.47
0.0951756  16775.4  7114.26  493.651  62909.1  371395  594541  38809.4  985.219  82428.4  2822.72  17285.1  27357.4  2112.98  107.082  4662.99
0.105161  14348.9  6207.05  475.547  41243.5  242909  390022  24828.9  855.376  52998.8  1760.28  10801.1  17128.4  1318.6  81.208  2934.04
0.115147  12895.4  5672.05  509.47  29719.6  174888  280978  17587.9  814.871  37820.2  1225.49  7542.95  11956.2  919.698  71.1439  2071
