0.00751627  50620  25209.4  -4043.88  1.05552e+08  6.31722e+08  9.9015e+08  8.88799e+07  -1.61071e+07  1.90101e+08  5.96064e+06  3.61584e+07  5.61816e+07  5.36267e+06  -914053  1.15414e+07
0.0160715  69972.8  37154.8  -665.006  2.72437e+07  1.76683e+08  2.82668e+08  2.68661e+07  1.45882e+06  6.21339e+07  1.6022e+06  1.05371e+07  1.68028e+07  1.66542e+06  102875  3.88795e+06
0.0256797  61239.8  28188.5  2657.9  7.77858e+06  4.961e+07  7.91111e+07  6.65168e+06  850271  1.68629e+07  447400  2.89794e+06  4.60419e+06  407023  55635.9  1.04141e+06
0.0354792  47170.9  23325.7  2621.1  2.50645e+06  1.60116e+07  2.49892e+07  2.19798e+06  237550  5.14535e+06  141080  919029  1.42615e+06  133655  15886.4  317006
0.0453627  37325.1  16792.5  532.098  1.00594e+06  6.17602e+06  9.92893e+06  781067  21370.8  1.7529e+06  54265.9  340482  544274  46423.2  1983.26  106054
0.0552996  31219.8  13898.2  1323.82  497772  3.06212e+06  4.86094e+06  371530  29755.8  833234  26034.8  164214  258797  21775  2053.35  49786.2
0.0652496  27902.5  12302.2  833.15  296030  1.799e+06  2.82979e+06  213562  9637.42  443022  15129.6  94396.2  147105  12371.2  752.451  26235.3
0.0752209  24228.8  10301.1  750.844  176849  1.05942e+06  1.68713e+06  119378  3244.4  240954  8739.84  53846.6  84992.4  6802.63  300.588  14124.5
0.0851993  20421.2  8649.59  256.417  105404  624138  988979  67983.5  -0.740944  137181  4997.25  30529.4  47827.3  3797.26  82.945  7918.57
0.0951756  16802.3  7237.59  402.889  63090.6  373081  595679  39537.8  801.816  82579.7  2832.87  17379.3  27420.7  2153.15  97.3069  4671.59
0.105161  14316.2  6050.51  476.622  41081.4  241256  387337  24135.3  958.847  52063.3  1751.31  10709.7  16980  1281.25  85.9806  2882.09
0.115147  12886.9  5454.27  366.191  29656.2  172941  278227  16836.8  424.838  36939.6  1221.68  7437.23  11807.9  879.699  50.4937  2020.64
0.12513  11884.8  4970.97  477.659  22537.2  130946  210702  12311.6  470.807  25611.5  901.547  5478.89  8693.59  634.833  44.9707  1393.09
0.135121  10833.2  4392.22  352.884  17133.4  98398  158993  8749.83  161.759  17822.5  661.255  3973.61  6332.97  443.114  24.0215  960.069
0.145118  9673.56  3918.55  374.406  12907.1  73836.5  118953  6317.56  193.229  12658.4  476.539  2860.5  4534.82  313.211  21.2509  672.037
0.155111  8597.29  3495.3  299.905  9822.75  55676.1  90213.6  4565.11  28.5511  9066.62  345.771  2059.53  3285.41  221.238  10.235  473.735
0.165104  7748.77  3196.26  435.937  7709.67  43759.3  70648.1  3475.72  171.959  7060.8  259.592  1555.35  2466.46  164.814  15.3601  362.672
0.175096  7086.47  2880.37  371.249  6221.52  35042.9  56812  2655.33  99.3963  5305.87  201.488  1199.59  1909.59  123.787  10.7136  270.955
