#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0652191    -132.345    -228.082    -25.8454    -46.6224    -13.6667      -927.2      1751.2    -181.953     1573.64    -653.275    -983.407    -297.758     53.5245     17.7819     10.6602     13.7488     8.24184     5.88535     104.914    0.459019    0.118835
   0.0681969    -135.889    -237.193    -21.7374    -47.9141    -8.31652    -977.356     1845.79    -187.129     1668.77    -686.581    -1040.37    -320.202      56.359     18.7117     11.2158     14.4678     8.67197      6.1925     104.926    0.513705    0.134257
   0.0713107    -138.156    -243.487     -17.061     -48.927    -2.33672    -1025.04     1940.78    -191.232     1764.61    -719.123    -1096.92    -342.817     58.9674     19.5636     11.7201     15.1252     9.06145     6.46892     104.894    0.545752    0.140319
   0.0745666    -138.924    -245.611    -11.9702    -49.5858     4.18206    -1072.42     2039.78    -193.924      1864.1    -753.073    -1156.96    -367.541     61.2891     20.3223     12.1734     15.7131     9.41284     6.72002     104.903    0.606513    0.158017
   0.0779712    -137.666    -242.372    -6.51872    -49.8116     11.0633    -1114.85     2138.21    -194.914     1964.51    -787.364    -1217.95    -393.018     63.1409      20.925     12.5297     16.1791     9.68793     6.91427     104.866    0.644303    0.167153
   0.0815313    -134.372    -233.519   -0.898829    -49.6062      18.134    -1154.69     2241.85    -194.167     2069.97    -823.932    -1283.92    -421.032     64.5426     21.4129     12.8301     16.5563     9.92018     7.08201     104.878     0.71957      0.1866
   0.0852539    -129.121    -219.111     4.79158    -49.0057     25.2574    -1189.05      2343.2    -191.824     2173.57     -859.65    -1349.47    -449.409     65.4333     21.6824     12.9851     16.7647       10.04     7.16567     104.842    0.770302    0.200197
   0.0891464    -122.533    -200.879     10.4282    -48.1332     32.2691    -1220.64     2446.52    -188.367     2279.29    -896.955    -1418.21    -480.072     65.9965     21.8758     13.1031     16.9142     10.1303     7.23075     104.837      0.8467    0.219007
   0.0932167    -115.612    -181.038     15.6358    -47.1553     38.6894     -1250.6     2549.34    -184.449     2383.76    -935.176    -1489.35    -511.838     66.4126     22.0277     13.1982     17.0317     10.2048         7.3      104.83    0.929649     0.24184
   0.0974729    -109.012    -162.709      20.555    -46.2577     44.7089    -1281.39     2649.61    -180.838     2486.39    -973.191    -1560.29    -543.925     66.9314      22.214     13.3138     17.1757     10.2942     7.35055     104.793     1.00205    0.259764
    0.101923    -104.089    -149.221     25.2104    -45.6268     50.3545    -1316.43     2751.25    -178.291     2590.02    -1012.89    -1635.25    -578.427     67.8892     22.5439     13.5151     17.4308     10.4489     7.46205     104.783      1.0997    0.284664
    0.106577     -101.23    -142.454     29.7651    -45.3806     55.7685    -1358.94     2854.64    -177.317     2695.44    -1053.75    -1713.41    -614.967     69.5024     23.0828     13.8393     17.8475     10.7005     7.64291     104.777     1.20976    0.314873
    0.111443    -100.939     -143.52     34.3084    -45.5393     61.1934    -1408.92     2955.62    -178.037     2798.56    -1094.31    -1791.37    -651.408       71.86     23.8523     14.2973     18.4424     11.0546     7.89413     104.753     1.31842    0.341357
