#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
        0.06    -39.2771    -22.6454    -28.3469     1.07591    -97.4956      32.104    -1.65019   0.0501191    -1.96012   0.0913928    0.100827    0.142987 -0.00913255   -0.166634     10.3179   -0.129323     8.00765     10.9782   0.0193322      1.1634    0.302062
        0.07     -42.313    -8.31116    -31.5362     1.08056    -108.252     40.6384     -2.3298   0.0653843    -2.82777    0.113587     0.12649    0.213653  -0.0175752   -0.274058     12.3162   -0.212691     9.55636     13.1289   0.0162487    0.994982    0.257308
        0.08    -37.0433     8.61504    -32.6664    0.836717    -109.935     49.0338    -3.06619   0.0571216    -3.78413    0.124952    0.140112    0.175245  -0.0181142   -0.338321     13.5699   -0.262568     10.5315     14.4801   0.0123088    0.637478    0.164497
        0.09    -24.1777     23.1736    -31.9495    0.515041    -103.189     55.5979     -3.6802   0.0323103    -4.57655    0.127328    0.143454   0.0360155  -0.0153825   -0.296608     14.0391   -0.230195     10.8956     14.9621  0.00776123    0.289281   0.0739887
         0.1    -11.8234      33.742    -30.9085    0.346493    -95.6448     60.0143    -4.01035   0.0132315    -5.00931    0.120971    0.136976  -0.0582056  -0.0111693     -0.2119     14.3598   -0.164454     11.1443     15.2715   0.0106665    0.345269   0.0881068
        0.11    -6.19333      43.462    -30.6575    0.355888    -93.0798     63.9216    -4.11952   0.0130241    -5.16223    0.110831    0.126328  -0.0125266  -0.0161616   -0.220969     15.0941   -0.171492     11.7144     16.0519  0.00871652    0.109542   0.0273516
        0.12    -6.39868     55.8239    -31.1472    0.316152    -94.9309     68.9361    -4.23682   0.0162295    -5.34188   0.0945578    0.108906   0.0691944  -0.0207381   -0.387591     16.2059   -0.300806     12.5773     17.2872   0.0115645    0.120898   0.0284276
        0.13    -5.89471     69.7412    -31.5676   0.0155257    -96.3217     74.3655    -4.48054  0.00271645    -5.69866    0.072845   0.0851343   0.0159982  -0.0163235   -0.598386     17.2228   -0.464402     13.3665     18.4378   0.0146941   0.0849189   0.0232206
        0.14   -0.712938      80.289    -31.2739   -0.499519    -93.5931     77.7045    -4.78278  -0.0179007    -6.12277   0.0497756   0.0597732   -0.116644 -0.00685252   -0.192413     18.0363   -0.149331     13.9978     19.1777   0.0175595   0.0610167   0.0129619
        0.15     8.12075     84.6659    -30.3235   -0.951459    -87.4994     77.7596    -4.93144  -0.0212279    -6.35255   0.0195699    0.026428  -0.0981906 -0.00472819   -0.482647     17.8862   -0.374578     13.8813     19.0992      0.0215  0.00356352 -0.00330895
        0.16     16.2101     86.0293    -29.1868    -1.10426    -81.3571     76.4372    -4.80051 -0.00558955    -6.21047 -0.00495318 -0.000881635    0.123712   -0.014286   -0.254852     17.9672   -0.197788     13.9442     19.1045   0.0266845   0.0782926   0.0162077
        0.17     20.7937     90.0356    -28.2555    -1.00408    -77.3438      76.842    -4.48381 -0.00356121    -5.83076   -0.036604  -0.0358293    0.271662  -0.0185666   -0.193082     18.2339   -0.149818     14.1512     19.3648   0.0312946  0.00261866 -0.00480557
        0.18     22.6367     99.0562    -27.6001   -0.897758    -75.1834      80.032    -4.17396  -0.0404846    -5.46929  -0.0684388  -0.0711814   0.0260371 -0.000539409   -0.361339      18.654   -0.280432     14.4772     19.8691   0.0366425  -0.0134318  -0.0100098
        0.19     24.0834     109.913    -27.0622   -0.986214     -73.363     84.1602    -3.98085   -0.109689    -5.26555  -0.0989451   -0.105863     -0.5778   0.0428512   -0.615728     19.0532   -0.477861      14.787      20.382   0.0443804    0.120154   0.0237351
         0.2     26.7334     116.763    -26.5081    -1.27141    -70.7922     86.0658      -3.896   -0.147193    -5.19832   -0.132457   -0.143637   -0.947208   0.0717085   -0.728312     19.3079   -0.565236     14.9847     20.6918   0.0483985   -0.108786  -0.0372958
        0.21     30.2373      117.08    -25.8325    -1.55003    -67.5574     84.5585    -3.76636    -0.11252     -5.0709   -0.158101   -0.171684   -0.576661   0.0570458     -0.6081     19.4483    -0.47194     15.0937     20.7978   0.0591785    0.128607   0.0234313
        0.22     33.4319     114.266    -25.0689    -1.65905    -64.3304     81.5726    -3.53884  -0.0411881    -4.80265   -0.182323   -0.199067    0.270614   0.0136948   -0.388473     19.5628    -0.30149     15.1826     20.8408   0.0645254  -0.0039164  -0.0126942
        0.23     35.8491     113.445    -24.2791    -1.58695    -61.4355     79.8053    -3.22959 -0.00025675    -4.43242   -0.206888   -0.226389    0.853337  -0.0149818   -0.257069     19.6952    -0.19956     15.2854     20.9341   0.0703466   -0.044939  -0.0246967
        0.24     37.7802     117.038    -23.4781    -1.45856    -58.7323     80.4293    -2.90123   -0.033324    -4.03343   -0.225843   -0.248697    0.583938  0.00926672   -0.301069     19.8238    -0.23366     15.3851      21.086   0.0810181    0.181481   0.0323841
        0.25     39.6612     123.303    -22.7387    -1.40143    -56.0945     82.3899    -2.61491   -0.121125    -3.69682    -0.24314   -0.270801   -0.416799   0.0759064   -0.456516     19.9186   -0.354311     15.4579     21.2419   0.0835467   -0.142075  -0.0530249
        0.26     41.5246     128.152    -22.0689     -1.4464    -53.5514     83.6227    -2.36895   -0.189507    -3.41133   -0.258649   -0.293071    -1.28158    0.136126   -0.574201     19.9852   -0.445632     15.5112     21.3557   0.0938024    0.168011   0.0254804
        0.27     43.0682     129.139    -21.4491    -1.53204    -51.2668     83.0343    -2.15848   -0.185409    -3.15061   -0.257384   -0.299587    -1.25008     0.14145   -0.565235     20.0515   -0.438712     15.5618     21.4224   0.0986033 -0.000141254  -0.0195765
        0.28     44.1293     127.095    -20.8647    -1.57696     -49.309     81.1212    -1.93939   -0.116045    -2.88438   -0.296716   -0.299666    -0.32285   0.0906217   -0.457235     20.1365   -0.354799     15.6278     21.4734    0.103188   -0.014187  -0.0247718
        0.29     44.9163     124.942     -20.265    -1.54583    -47.4705     79.2605    -1.70898  -0.0470006    -2.60531   -0.333706   -0.354702    0.677874   0.0362366   -0.350081     20.2199   -0.271698     15.6924     21.5229    0.111689    0.173252    0.022593
         0.3     45.8006     124.905     -19.634    -1.46675    -45.5269     78.3688     -1.5123  -0.0352861    -2.34689   -0.341161   -0.386039    0.894819   0.0255503   -0.320014     20.2733   -0.248362     15.7339     21.5688    0.112031  -0.0826578   -0.045099
        0.32     48.0194     128.709      -18.42    -1.35508    -41.4185     78.2755    -1.12231   -0.142334    -1.86117   -0.282378   -0.322227   -0.688221    0.129195   -0.413654     20.2838   -0.320998     15.7417     21.6145    0.121017   0.0406737  -0.0151135
        0.34     49.3944     128.662    -17.3619    -1.32376     -38.008     76.7949   -0.797064   -0.143624    -1.43228    -0.30524    -0.34093   -0.767327     0.13838   -0.404369     20.2999   -0.313827     15.7548     21.6284    0.124966    0.149311    0.010383
        0.36     49.8869     126.294    -16.3936    -1.24717    -35.2237     74.6211   -0.528195  -0.0671837     -1.0792   -0.305607   -0.338302    0.463472   0.0628393   -0.330132     20.3355   -0.256212     15.7823     21.6391    0.124316    0.122642  0.00147803
        0.38     50.6322     125.915     -15.457    -1.14982    -32.3706     73.1619    -0.34558  -0.0930222    -0.81364   -0.296728   -0.329693    -0.05231   0.0911876   -0.333059     20.3079   -0.258764     15.7607     21.6109    0.120137    0.048144  -0.0179544
         0.4     51.1748     125.004    -14.6039    -1.07856    -29.7736     71.4364   -0.151478   -0.117161   -0.557609    -0.28203   -0.313194   -0.580765    0.117742   -0.332706     20.2586   -0.258208     15.7226     21.5589    0.112192   0.0251083  -0.0257988
        0.43      51.246      122.15    -13.4462   -0.964991    -26.5225     68.9497    0.052314  -0.0749188   -0.273801   -0.258675   -0.287292    0.119561   0.0631064   -0.297413      20.191   -0.230821     15.6701     21.4745     0.09863   0.0262887  -0.0261296
        0.46     51.2095      119.56    -12.3957   -0.859145    -23.5735     66.3235    0.206218  -0.0862801  -0.0247893   -0.236672   -0.262763   -0.263273   0.0731848   -0.284882     20.0816    -0.22109     15.5857     21.3546   0.0833009    0.135169  0.00353762
         0.5     50.5828     115.271      -11.17   -0.724892    -20.2861     62.9649    0.400791  -0.0725409    0.245085   -0.208258   -0.231119  -0.0999712   0.0411748   -0.256515     19.9217   -0.199189     15.4611     21.1745   0.0528792   -0.273979    -0.10159
        0.55     49.4876     110.014    -9.85872    -0.57983    -16.8701      59.046    0.584371  -0.0667579    0.532786   -0.181858   -0.202493   -0.128587   0.0172105   -0.237165     19.6842   -0.184057     15.2766     20.9159  0.00714848    -1.50633   -0.414214
        0.62     47.5025     102.608    -8.35762   -0.401021    -13.1563     53.9517    0.867648  -0.0627056    0.899256    -0.17486   -0.194379   -0.141065   0.0360516   -0.199224     19.3289   -0.154621     15.0009     20.5268   0.0896437     4.99583     1.27248
         0.7     44.8918     94.3016    -7.01209   -0.251369    -10.0403     48.6869      1.0704   -0.056121     1.16743   -0.164371   -0.183105  -0.0994676   0.0087627   -0.175667     18.8945   -0.136327     14.6639     20.0583   0.0151841    0.962363    0.239375
        0.85     40.0508      80.576    -5.19553  -0.0624177    -6.15327     40.5233     1.30147  -0.0485955      1.4676   -0.153043   -0.170857  -0.0829627  0.00710633   -0.142495     18.0717   -0.110589     14.0253     19.1758 -0.00884237   -0.490164   -0.132668
           1     35.6875     69.1632    -3.98323   0.0533481    -3.82269     34.1426     1.36573  -0.0426669     1.56062   -0.141041    -0.15785  -0.0662749   0.0130071   -0.118688     17.2838  -0.0921107     13.4138     18.3337   0.0012851   0.0620649   0.0117297
         1.2      30.814     57.0657    -2.90221    0.139396    -1.98751     27.6587     1.34481  -0.0351251     1.54883   -0.124885    -0.13992  -0.0450681   0.0147273  -0.0939674     16.3258  -0.0729272     12.6703     17.3111 6.53142e-05  0.00549542  0.00643933
         1.5     25.2491     43.9456    -1.92301     0.19157   -0.603833     20.9002     1.22002  -0.0270305     1.41512    -0.10184     -0.1142  -0.0288275   0.0164474  -0.0717143     15.0892  -0.0556568     11.7106     15.9945 -0.00026603 -0.00735961 -0.00308921
           2      19.086     30.0377    -1.12006     0.18366    0.209183     14.0031    0.919708  -0.0186754     1.06401  -0.0757739  -0.0851139  -0.0107131   0.0181911  -0.0512189     13.4545  -0.0397505     10.4419     14.2574 0.000106722   0.0046341   -0.114851
           4     9.99144     10.3059    -0.26948    0.094347    0.443653     4.63687    0.374455 -0.00662073    0.431102  -0.0300669  -0.0338329  0.00104915   0.0181971  -0.0168984     9.68664  -0.0131147     7.51772     10.2577  9.5677e-05     0.19029     1.36487
          10     3.26417     1.40018   0.0679271    0.083669    0.193563     0.57576    0.324594 -0.00397397    0.374792   -0.024364  -0.0274951   0.0101803    0.287569    0.385272     3.40405    0.299006     2.64185     3.47144     1.12238     120.236    -15.2153
