        7.02002        2.71771        1.56008        1.04971       0.772979       0.591535       0.367342        0.29938       0.229651        0.16011       0.125433      0.0655781      0.0365045      0.0168334     0.00820839     0.00127965    -0.00168143    -0.00203545    -0.00173432     -0.0017613    -0.00232042    -0.00328959     -0.0042022    -0.00468679    -0.00470371    -0.00469504    -0.00477016    -0.00503562    -0.00525244    -0.00522255    -0.00529337    -0.00538098     -0.0055397    -0.00560656    -0.00568054    -0.00574841    -0.00572832    -0.00567236    -0.00560032    -0.00559087    -0.00559632    -0.00557703    -0.00555872    -0.00569292    -0.00572229     -0.0057289    -0.00567398    -0.00567023    -0.00567526    -0.00574285    -0.00573015    -0.00568234    -0.00567593    -0.00562923    -0.00565736    -0.00564136    -0.00559857    -0.00555175    -0.00515002    -0.00431213    -0.00377583    -0.00524281    -0.00863599      0.0197005    -0.00662576    -0.00847267    -0.00661337    -0.00714901
        7.04713        2.72887         1.5667        1.05421       0.776263       0.593998       0.368774       0.300498       0.230455       0.160631       0.125836      0.0658108      0.0366712      0.0169605     0.00831279     0.00135388    -0.00163221    -0.00199753    -0.00169364    -0.00170934    -0.00225788    -0.00321907    -0.00414446    -0.00467131    -0.00467743    -0.00460466    -0.00470003    -0.00502641    -0.00523233    -0.00524368    -0.00534442    -0.00543696    -0.00554268    -0.00566393    -0.00573995    -0.00579211    -0.00575294    -0.00571212    -0.00563662    -0.00561179     -0.0056467    -0.00561819    -0.00557979    -0.00572341    -0.00576087    -0.00575559    -0.00569264    -0.00569505    -0.00571612    -0.00576833     -0.0057549    -0.00571199    -0.00570493    -0.00564898    -0.00568617    -0.00566774     -0.0055733    -0.00556997    -0.00571305     -0.0054489     -0.0038249   -0.000761325     0.00502016      0.0196972     0.00169756    -0.00401573    -0.00676225    -0.00493719
        7.07377         2.7396        1.57299        1.05847       0.779409        0.59641       0.370279       0.301726       0.231393       0.161278       0.126334      0.0660435      0.0367684      0.0169803     0.00832514     0.00139429    -0.00155748    -0.00191403    -0.00162535    -0.00166421    -0.00223935    -0.00319329    -0.00404913     -0.0045952    -0.00467242    -0.00451914    -0.00467318    -0.00501368    -0.00518409    -0.00528063    -0.00538383    -0.00549777    -0.00553613    -0.00570286    -0.00580439    -0.00582501    -0.00576907    -0.00574336    -0.00566545    -0.00563949    -0.00567706    -0.00565786    -0.00559864    -0.00574135    -0.00579439    -0.00577884    -0.00571154    -0.00571476    -0.00574901    -0.00579128    -0.00577596    -0.00573503    -0.00572829    -0.00567437    -0.00571615     -0.0057041    -0.00558309    -0.00535105    -0.00532279    -0.00583834     -0.0062421    -0.00418794      0.0104869    -0.00959461    -0.00398643     -0.0013812    -0.00246742    -0.00259297
         7.0996        2.74965        1.57876        1.06239       0.782355       0.598743       0.371855        0.30306       0.232456       0.162031       0.126918      0.0663148      0.0368821      0.0170042     0.00833504     0.00142812    -0.00147799    -0.00180637    -0.00153455    -0.00162896     -0.0022352    -0.00315329    -0.00395836    -0.00448468    -0.00459624     -0.0044882    -0.00465484    -0.00496792    -0.00513394    -0.00529153    -0.00542068    -0.00553778    -0.00553346    -0.00570405     -0.0058331    -0.00583036    -0.00577454    -0.00576449     -0.0056718    -0.00566687    -0.00567452    -0.00568341    -0.00561192    -0.00573985    -0.00581431    -0.00578411    -0.00572197    -0.00571525     -0.0057632    -0.00579827    -0.00578382     -0.0057446    -0.00573939    -0.00569328    -0.00573241    -0.00572548    -0.00565983     -0.0054637    -0.00499611    -0.00460562    -0.00525716    -0.00725472    -0.00556638     0.00608382     -0.0101172    -0.00708188     -0.0041894    -0.00586505
        7.12482        2.75935         1.5843        1.06612       0.785154       0.600941        0.37331       0.304281       0.233427       0.162736       0.127484      0.0666314      0.0370677      0.0170936     0.00838542     0.00145972    -0.00143531    -0.00174672    -0.00148128    -0.00160461    -0.00221644    -0.00311144    -0.00391716    -0.00439403     -0.0044825    -0.00451695    -0.00465412    -0.00490648    -0.00512521    -0.00528757    -0.00546799    -0.00557491    -0.00557587    -0.00571843    -0.00585573    -0.00585009     -0.0058024     -0.0057896    -0.00569112    -0.00569328    -0.00569838    -0.00571184    -0.00564599    -0.00575333    -0.00584057    -0.00579724    -0.00573903    -0.00572476    -0.00578543    -0.00581376    -0.00580244    -0.00576822    -0.00576019    -0.00572133    -0.00575511    -0.00574505    -0.00567099    -0.00566977    -0.00558705    -0.00479415    -0.00336014    -0.00276794    -0.00520859      0.0350914    -0.00155273    -0.00734623    -0.00784277    -0.00686993
        7.15033        2.76919        1.58986         1.0698       0.787808       0.602942       0.374529       0.305276       0.234208       0.163326       0.127984      0.0669711      0.0373152      0.0172519     0.00848557     0.00149261    -0.00145116    -0.00177803    -0.00149008    -0.00156204    -0.00215404    -0.00308385    -0.00389207    -0.00432544    -0.00441952    -0.00453939    -0.00467245    -0.00486757    -0.00514165    -0.00529059    -0.00551003    -0.00560656    -0.00564383    -0.00576475    -0.00588741    -0.00589283    -0.00584964    -0.00580664      -0.005733    -0.00572314    -0.00575841    -0.00574232    -0.00569841    -0.00577925    -0.00587825    -0.00582448    -0.00576114    -0.00575209    -0.00581717      -0.005843    -0.00583345    -0.00580427    -0.00579042    -0.00575727    -0.00578775     -0.0057816     -0.0056427    -0.00551332     -0.0057316    -0.00599312    -0.00519086    -0.00179082     0.00858431      0.0088703     0.00114496    -0.00143699    -0.00456555    -0.00317176
         7.1767        2.77934        1.59549        1.07341       0.790339       0.604794       0.375604       0.306138       0.234875        0.16383       0.128416      0.0672861      0.0375773      0.0174621     0.00864031     0.00155271    -0.00147819    -0.00183688    -0.00151104    -0.00150729    -0.00206794    -0.00302369    -0.00382697    -0.00427485    -0.00441936    -0.00450709    -0.00465963    -0.00487612    -0.00512996    -0.00529748    -0.00551864    -0.00562413    -0.00568451    -0.00579921    -0.00589521    -0.00590917    -0.00587751    -0.00580117    -0.00577076     -0.0057596    -0.00579069    -0.00575858    -0.00574202    -0.00578614    -0.00590532    -0.00584078    -0.00577123    -0.00577292    -0.00583606    -0.00586077    -0.00585111    -0.00582442    -0.00580716    -0.00577845    -0.00580744     -0.0058114    -0.00569358    -0.00542489    -0.00515665    -0.00536632    -0.00635894    -0.00671852     0.00154877     -0.0039495     -0.0088294    -0.00372966    -0.00229702    -0.00377635
        7.20346        2.78969        1.60127        1.07712       0.792957       0.606715       0.376709        0.30701       0.235521       0.164274        0.12877       0.067506      0.0377506      0.0176097     0.00876109     0.00162446    -0.00144995     -0.0018288     -0.0015027    -0.00149056    -0.00201376    -0.00292147    -0.00374731    -0.00428207     -0.0044512    -0.00444799    -0.00461464    -0.00492524    -0.00510927     -0.0053109    -0.00549751    -0.00565894    -0.00571852    -0.00581426    -0.00588559    -0.00589859    -0.00588911    -0.00580161     -0.0058117    -0.00580391    -0.00578891    -0.00577605    -0.00578232    -0.00579364    -0.00592154    -0.00585347    -0.00578586    -0.00579247     -0.0058581    -0.00587102    -0.00586199    -0.00583918     -0.0058213    -0.00579278    -0.00581983    -0.00582335    -0.00574793    -0.00567338    -0.00532375     -0.0045059    -0.00413855    -0.00574416    -0.00934026      0.0443954    -0.00723949    -0.00880624    -0.00662814    -0.00729356
        7.22998        2.80017        1.60731        1.08116       0.795882       0.608912       0.377997       0.308017       0.236239       0.164711       0.129074      0.0675943      0.0377473      0.0175736     0.00874029     0.00165225    -0.00137438    -0.00174814    -0.00146257    -0.00149511     -0.0019907    -0.00284579    -0.00371601    -0.00434368    -0.00448364    -0.00441183    -0.00460126     -0.0049699    -0.00514239    -0.00532654    -0.00547642    -0.00571221    -0.00578892     -0.0058452    -0.00589659    -0.00590936    -0.00591324    -0.00583183    -0.00586963     -0.0058432    -0.00580867    -0.00580776     -0.0058316    -0.00583088    -0.00594339     -0.0058863    -0.00582697    -0.00583139    -0.00590529    -0.00589439    -0.00588654    -0.00587289    -0.00585549    -0.00582075    -0.00584452    -0.00584612    -0.00572293    -0.00571659     -0.0058884    -0.00554613     -0.0039945    -0.00145344     0.00121686       0.050764      0.0024936    -0.00430916    -0.00710858    -0.00521834
        7.25645        2.81073         1.6135        1.08539       0.799034       0.611342       0.379492       0.309208       0.237097       0.165217       0.129402      0.0676198      0.0376396      0.0174258     0.00862665      0.0016243    -0.00132096    -0.00165982    -0.00138426    -0.00143625    -0.00195085    -0.00284401    -0.00374591    -0.00437494    -0.00447568    -0.00441897    -0.00462353    -0.00497556     -0.0052165    -0.00531504    -0.00547688    -0.00572682    -0.00586056    -0.00588563    -0.00591271    -0.00593679    -0.00593775    -0.00586585    -0.00590839    -0.00586349    -0.00584797    -0.00582769    -0.00586934    -0.00586635    -0.00596029    -0.00592325    -0.00587183    -0.00587109     -0.0059506    -0.00591929    -0.00590783    -0.00590579    -0.00589178    -0.00584837    -0.00586806     -0.0058814    -0.00572911    -0.00551237    -0.00554961     -0.0060225    -0.00631866    -0.00430117     0.00667871     0.00519148    -0.00330217    -0.00107668    -0.00254093     -0.0025926
        7.28338         2.8214        1.61969        1.08959       0.802161       0.613766       0.381025       0.310451        0.23802       0.165791       0.129797      0.0677145       0.037603       0.017334     0.00853558     0.00155986    -0.00133793    -0.00160973    -0.00127644    -0.00131041    -0.00190535    -0.00290533    -0.00381284    -0.00434095    -0.00443674    -0.00446561    -0.00463752    -0.00497262    -0.00526685     -0.0052866    -0.00549796    -0.00570602    -0.00589093    -0.00590866    -0.00590332    -0.00594485     -0.0059421    -0.00588792    -0.00591035    -0.00588282    -0.00586823    -0.00583501    -0.00589231    -0.00587785    -0.00596019    -0.00594606     -0.0059003     -0.0058934    -0.00597353    -0.00593426    -0.00591292    -0.00591849    -0.00591066    -0.00586328    -0.00588003    -0.00590179    -0.00580203    -0.00561296    -0.00519321    -0.00486195    -0.00556128    -0.00740335    -0.00605093      0.0347004     -0.0108509    -0.00708269    -0.00404474    -0.00585416
        7.31076        2.83226        1.62594        1.09375       0.805179        0.61605       0.382418       0.311577       0.238873       0.166377       0.130254      0.0679449      0.0377117      0.0173372     0.00848085     0.00146323    -0.00141556    -0.00160677    -0.00120017    -0.00122339    -0.00191181    -0.00298983    -0.00387617    -0.00431737     -0.0044415    -0.00452191    -0.00466549    -0.00500638    -0.00527438    -0.00530409    -0.00551494    -0.00572482    -0.00590652    -0.00593102    -0.00589512    -0.00594388    -0.00594417    -0.00592406    -0.00592242    -0.00592454    -0.00588652    -0.00587224     -0.0059284    -0.00590252    -0.00596292    -0.00597051    -0.00593208    -0.00591963    -0.00599814    -0.00595554    -0.00592813    -0.00593457    -0.00592906    -0.00588492    -0.00590191    -0.00591514    -0.00582065    -0.00583073    -0.00573306    -0.00494722    -0.00366048    -0.00342499     -0.0064888      0.0925534    -0.00151261    -0.00782919     -0.0080726    -0.00715254
        7.33819        2.84319        1.63223        1.09792       0.808179       0.618289       0.383751       0.312651         0.2397       0.166986       0.130761      0.0682615      0.0379055      0.0174002     0.00846605     0.00138789     -0.0014939    -0.00165129    -0.00122577    -0.00125865    -0.00196554    -0.00302556    -0.00388582    -0.00436411    -0.00450745     -0.0045508    -0.00474235    -0.00506024    -0.00525685    -0.00537479    -0.00550951    -0.00578187    -0.00592074    -0.00596821    -0.00591746    -0.00595114     -0.0059565    -0.00597624    -0.00596516    -0.00597109    -0.00592777    -0.00593551    -0.00596976    -0.00595026    -0.00597855    -0.00599748    -0.00596949    -0.00595529    -0.00602805    -0.00598281    -0.00596147     -0.0059657    -0.00595414    -0.00591594     -0.0059348    -0.00594164    -0.00580294    -0.00570135    -0.00591057    -0.00612726    -0.00527231    -0.00216149     0.00520189      0.0531793     0.00235561    -0.00139107    -0.00485597    -0.00333762
