#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
        0.19    -177.164    -114.951     249.345    -74.6614     340.439      26.734     490.185     1.44677     638.504     10.5557     18.4759     7.51229    -1.12792     58.2768     49.7743     45.4145     38.7887     32.2316    -0.44051   -0.812998     1.75429
         0.2    -165.887    -99.6912     258.283    -72.7351     350.358     36.7664     488.959     1.90268     636.835     10.7395     18.9436     7.80435    -1.49582     59.1446     50.5118     46.0908     39.3633     32.7017   -0.435376    0.705323      2.3574
        0.21    -146.317     -62.597     265.751    -70.1823      358.48     51.2912     484.316     1.18865     631.381     12.0866     21.7933     9.29951    -1.12634     59.3579     50.6726      46.257     39.4887     32.8033   -0.472293   -0.545021     2.25369
        0.22    -126.531    -24.0248     271.542    -67.6116     364.537     62.6151     480.842   0.0561475     626.899     12.4958     22.7245     9.88347   -0.419857     59.4061     50.6881     46.2946     39.5008     32.8146   -0.476833   0.0355294     2.63399
        0.23    -112.171      1.3338     276.018    -65.4128      368.98     70.4127     476.813   -0.577979     621.774     13.0134     23.9002     10.5337 -0.00974122      59.644     50.8789       46.48     39.6494       32.94   -0.487266   0.0747099     2.88402
        0.24    -103.351     12.9108     279.588    -63.5823     372.341     76.9196     471.988   -0.362084     615.718     13.6016     25.2157     11.3002    -0.19595     60.1031     51.2756     46.8378     39.9586     33.1958   -0.501287   -0.286153     3.04094
        0.25    -96.5155     19.7269     282.594    -61.8924     375.048     84.1171     467.251    0.332934     609.614     13.9569     26.0861      11.814   -0.755499     60.5921     51.7051     47.2188     40.2933     33.4695   -0.501376   0.0409338     3.38516
        0.26    -88.4263     30.1852     285.043    -60.1536     377.113      91.987     461.653    0.818066     602.427     14.2807     26.7668     12.2074    -1.18294     60.9256     51.9951     47.4787     40.5193     33.6523   -0.505817  -0.0724318     3.62626
        0.27    -78.7578     45.2533     286.854    -58.3565     378.432     98.1766     455.722    0.725689     594.727     14.6076     27.4982     12.6532    -1.15653     61.0883     52.1261     47.6055     40.6214     33.7344   -0.506219  -0.0983221     3.89935
        0.28    -69.0687     60.8723     288.043    -56.5944     379.019      101.55     449.798    0.221544     587.172     14.8466     28.1797     13.0643   -0.772632     61.1766     52.1854     47.6743     40.6675     33.7726   -0.504625   -0.155812     4.17464
        0.29    -60.7848      73.459     288.687    -54.9399     378.959     103.281     444.479   -0.238521     579.701     14.7178     28.0931      13.123   -0.398153     61.2772     52.2583     47.7528     40.7244     33.8208   -0.493806    0.215395     4.57272
         0.3    -53.8987     82.5715     288.887    -53.3874     378.388     106.384     438.346   -0.349355     571.335     15.0693     28.9477     13.6553    -0.32089     61.3928      52.354     47.8428      40.799     33.8829   -0.497872   -0.467342     4.70583
        0.32    -41.4834     99.2468     288.263    -50.4354     376.087     115.643      427.22   0.0712563     556.834     14.8024     28.6776     13.7032   -0.749503     61.5256     52.4754     47.9463     40.8937     33.9576   -0.473027   -0.135208     5.44764
        0.34    -29.8358     115.022     286.402    -47.6731     372.385     120.341     416.551   0.0225033     542.224     14.0368     27.3769     13.1774   -0.726194     61.5315     52.4726     47.9509     40.8913     33.9528   -0.434547     0.67023     6.35606
        0.36    -20.5124     126.063     283.595    -45.1601     367.633     120.832     405.383   -0.275704     527.127     13.5476     26.5537      12.893   -0.429809     61.5203     52.4501     47.9422     40.8738     33.9379   -0.404972    0.660259     7.09564
        0.38    -12.1397     136.007     280.094    -42.8109     362.137     124.397     393.731   -0.227484     511.667     13.3807     26.4449     12.9803   -0.498517     61.4171     52.3617     47.8618     40.8049     33.8793   -0.390415   -0.447842     7.59305
         0.4    -4.49717     145.108     276.019    -40.6168     356.035     127.047     382.585   -0.198539      496.76     12.9864     25.8305     12.7702   -0.537904     61.2441     52.2119      47.727     40.6882     33.7808   -0.367458    -1.11477     8.24781
        0.43     4.48305     153.811     269.159    -37.6516     346.114     126.285     367.964   -0.315318     476.721       11.52     23.0958     11.5487   -0.383822     60.9685      51.967     47.5122     40.4974     33.6208   -0.307367   -0.533253     9.71882
        0.46     12.1172     160.982     261.729    -34.9756     335.634     125.645     355.085   -0.313104     458.669     9.48252     19.1581     9.69153   -0.364443      60.597     51.6456     47.2226     40.2469     33.4112   -0.227746     1.41178     11.6357
         0.5     19.8493     166.393     251.331    -31.8307     321.312     125.275      332.99   -0.360747     430.104      9.7913     19.9793     10.2326   -0.285088     60.0371     51.1624     46.7863     39.8704     33.0974   -0.232148    -2.41688     12.6664
        0.55     26.8553     169.359     238.134    -28.4547     303.449     123.664      307.66    -0.37677     397.375     9.96557     20.5244     10.6202    -0.23836     59.2545     50.4915     46.1765     39.3475     32.6624   -0.234539    -6.18727     14.4563
        0.62     33.1993     168.864      220.12     -24.555      279.45     109.392     296.692   -0.373324     377.208    -0.33649   0.0505835    0.452233  -0.0905763     58.1121     49.5037     45.2862     38.5778     32.0199    0.129269     12.7976      23.719
         0.7     36.9996     163.875     200.869    -21.0042      254.16     106.917     258.073    -0.36764     329.579     3.29118     7.37542     4.17678  -0.0849648      56.713     48.3107     44.1959     37.6481     31.2478  -0.0033653     2.37761     26.6182
        0.85     39.0949     150.078     169.601    -16.1306     213.594     95.1257     210.552   -0.331618     268.627      3.2983     7.41585     4.22489   -0.052845     54.1275     46.1023      42.181     35.9271     29.8174  -0.0136368    0.698941     38.5603
           1     38.0501     134.981     144.292    -12.7708       181.1     83.4125     175.776   -0.295013     223.783     2.59634     5.99373     3.50035  -0.0264856     51.6899      44.021     40.2815     34.3052     28.4696  0.00063302     1.91833     53.6138
         1.2     34.9516     116.368     117.997    -9.70158     147.602     70.5446     140.569    -0.25309     178.715     2.24296     5.22591     3.08089  0.00401244      48.744     41.5074     37.9858     32.3464     26.8425 5.90556e-05     2.71637      77.156
         1.5     29.6148     93.3247     89.8879    -6.81573     112.051     55.5849     104.584   -0.201091     132.752     1.83895     4.31505     2.56506   0.0287663     44.9728     38.2916     35.0468     29.8403     24.7614 -0.000267071     4.24532     120.634
           2     22.0608     66.1128     60.7067    -4.19167     75.3809     38.6082     69.0971   -0.117696     87.5056     1.10548      2.6164      1.5678   0.0360864     40.0219     34.0719     31.1887     26.5519     22.0311 -2.76898e-05     7.00887     213.861
           4     8.68875     24.2439     20.4203    -1.17127     25.1836     13.7557     22.2067  -0.0420862     28.0177    0.411094    0.984219    0.595971   0.0516179     28.6897     24.4186     22.3576     19.0292     15.7872 9.37019e-05     36.1748     863.232
          10     1.03361     2.89808     2.35097   -0.133405     2.90175     53.5359    -101.181  -0.0256732    -100.532     52.0124     104.113     52.1113   -0.106996     9.16495     7.66255     7.14216     5.97135     4.89451    -1.83283    -499.892     2089.36
