-0.000441208    6.244e-08            0           -0            0            0            0           -0            0            0            0            0 
 -0.00338367  1.55037e-06            0           -0            0            0            0           -0            0            0            0            0 
   -0.175581   0.00104677            0           -0            0            0            0           -0            0            0            0            0 
   -0.764009    0.0126759            0           -0            0            0            0           -0            0            0            0            0 
    -1.80542    0.0571459            0           -0            0            0            0           -0            0            0            0            0 
    -6.96136     0.795007            0           -0            0            0            0           -0            0            0            0            0 
    -10.5893      2.78261            0           -0            0            0            0           -0            0            0            0            0 
    -11.2193      5.55383            0           -0            0            0            0           -0            0            0            0            0 
    -11.3209      8.37175            0           -0            0            0            0           -0            0            0            0            0 
    -12.5683      11.0791            0           -0            0            0            0           -0            0            0            0            0 
    -13.4183      14.0531            0           -0            0            0            0           -0            0            0            0            0 
    -11.1775      17.4902            0           -0            0            0            0           -0            0            0            0            0 
    -5.83286      20.9847            0           -0            0            0            0           -0            0            0            0            0 
   -0.579065      23.8084            0           -0            0            0            0           -0            0            0            0            0 
     1.63243      25.6198            0           -0            0            0            0           -0            0            0            0            0 
    0.885538      26.7806            0           -0            0            0            0           -0            0            0            0            0 
   0.0365807      27.9442            0           -0            0            0            0           -0            0            0            0            0 
     1.99848      29.5311            0           -0            0            0            0           -0            0            0            0            0 
     6.68163      31.3111            0           -0            0            0            0           -0            0            0            0            0 
     11.3384      32.7479            0           -0            0            0            0           -0            0            0            0            0 
     13.3927      33.4473            0           -0            0            0            0           -0            0            0            0            0 
     12.7062      33.5722            0           -0            0            0            0           -0            0            0            0            0 
     11.2624      33.5693            0           -0            0            0            0           -0            0            0            0            0 
     11.4888      33.8661            0           -0            0            0            0           -0            0            0            0            0 
     13.9256      34.4409            0           -0            0            0            0           -0            0            0            0            0 
     16.9927      34.9947            0           -0            0            0            0           -0            0            0            0            0 
     18.8758      35.2295            0           -0            0            0            0           -0            0            0            0            0 
     18.8895      35.0562            0           -0            0            0            0           -0            0            0            0            0 
     17.8485      34.6915            0           -0            0            0            0           -0            0            0            0            0 
      17.234      34.4041            0           -0            0            0            0           -0            0            0            0            0 
     17.8644      34.3122            0           -0            0            0            0           -0            0            0            0            0 
     19.3879      34.3388            0           -0            0            0            0           -0            0            0            0            0 
     20.7307      34.4615            0           -0            0            0            0           -0            0            0            0            0 
      21.309      34.0253            0           -0            0            0            0           -0            0            0            0            0 
     20.0671      33.1764            0           -0            0            0            0           -0            0            0            0            0 
     20.3954       32.556            0           -0            0            0            0           -0            0            0            0            0 
     21.4062      32.0087            0           -0            0            0            0           -0            0            0            0            0 
      20.948      31.1892            0           -0            0            0            0           -0            0            0            0            0 
     20.6166      30.4056            0           -0            0            0            0           -0            0            0            0            0 
      20.891      29.3535            0           -0            0            0            0           -0            0            0            0            0 
     20.2566      28.1635            0           -0            0            0            0           -0            0            0            0            0 
     19.9324      26.7287            0           -0            0            0            0           -0            0            0            0            0 
     19.0752      24.9593            0           -0            0            0            0           -0            0            0            0            0 
     17.9077      22.7078            0           -0            0            0            0           -0            0            0            0            0 
     16.5579      20.4194            0           -0            0            0            0           -0            0            0            0            0 
     14.2244      16.8834            0           -0            0            0            0           -0            0            0            0            0 
     12.2509      14.1482            0           -0            0            0            0           -0            0            0            0            0 
     10.1493         11.4            0           -0            0            0            0           -0            0            0            0            0 
     7.81835      8.54282            0           -0            0            0            0           -0            0            0            0            0 
     5.34417      5.68437            0           -0            0            0            0           -0            0            0            0            0 
     1.84426      1.86354            0           -0            0            0            0           -0            0            0            0            0 
    0.353241     0.339922            0           -0            0            0            0           -0            0            0            0            0 
