#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
        0.01    -14.9184    -7.06886    0.629964 0.000617588    0.885189    0.750823   -0.109505 -0.00636737    -0.10957   0.0766171    0.166427   0.0521464   0.0104761  0.00827703    0.563724  0.00648679    0.441796    0.599663    0.011058  0.00612796  0.00193327
   0.0104566    -18.4784    -10.7525    0.674995 -0.00301607    0.953031    0.543034    -0.11777 -0.00752778   -0.117802   0.0831174    0.180875   0.0567843   0.0120449   0.0081818    0.625354  0.00641215    0.490096    0.665676    0.012618  0.00684973   0.0020853
    0.010934    -19.5424    -10.6298     0.82453   -0.001157      1.1433    0.751671   -0.128836 -0.00813402    -0.12886    0.091259     0.19883   0.0625017   0.0132236  0.00697688    0.691712  0.00546784    0.542101     0.73692   0.0138136  0.00763244  0.00219325
   0.0114332    -21.1336    -11.1401    0.861862  0.00185519     1.20419    0.845974   -0.137791  -0.0078952   -0.138388   0.0985585    0.214988   0.0676679   0.0136484  0.00462106    0.763384  0.00362157    0.598272    0.812736   0.0142572  0.00831711  0.00222159
   0.0119553    -24.5774    -14.2106    0.988651  0.00575682     1.37403    0.773299   -0.142589 -0.00667689   -0.142499    0.102083    0.223123   0.0703509   0.0130705   0.0013849    0.841294  0.00108536     0.65933    0.898698   0.0136706  0.00873068  0.00214838
   0.0125011    -25.8123    -13.8821     1.12687  0.00605949       1.558     1.01857   -0.137129 -0.00462001   -0.136926     0.10364    0.217588   0.0688507   0.0114942 -0.00208378    0.926863 -0.00163308    0.726391    0.991401   0.0120305  0.00878174  0.00199138
   0.0130719    -28.8945    -16.0926     1.22384  0.00821655     1.69854     1.01712   -0.120273 -0.00220522   -0.119891    0.088848    0.195881   0.0623831  0.00927961  0.00114064     1.02683 -0.00377837    0.800875     1.09393  0.00968041  0.00829787  0.00175924
   0.0136688     -31.996    -18.1598      1.4127   0.0103931     1.94857     1.08895  -0.0944031  -0.0040461  -0.0938506   0.0720996    0.160668   0.0517084  0.00714237  0.00010626     1.13302 -0.00452855     0.88417     1.20709   0.0105497  0.00752153  0.00156635
   0.0142929    -34.2228    -18.7637     1.57768   0.0123771      2.1762     1.28676  -0.0653209 -0.00324577  -0.0645504   0.0529452    0.120091   0.0393804  0.00598005 -0.00424674     1.24682 -0.00332821    0.977148     1.33484   0.0090163  0.00666896  0.00149431
   0.0149454    -38.0858    -21.5868     1.76647   0.0140968     2.43544     1.32242  -0.0426227 -0.000500717  -0.0417462   0.0373671   0.0870343   0.0292932  0.00651043 -0.000367517     1.37763 -0.000288026     1.07966     1.47108  0.00622475  0.00608966  0.00160924
   0.0156278    -41.2735    -23.2388     2.02028   0.0157446     2.77532     1.51781   -0.035501 -0.00313468  -0.0345562   0.0312982   0.0740047   0.0253046  0.00881907  0.00451805     1.51879  0.00354084     1.19029     1.61957  0.00835666  0.00603718  0.00188991
   0.0163414    -44.5616    -24.8544     2.25931   0.0178137     3.10447     1.73418  -0.0482522 -0.00277009  -0.0473117   0.0374674   0.0871227   0.0292368   0.0120414 0.000187159     1.65483 0.000609202     1.30652     1.77479  0.00854438  0.00672151  0.00225773
   0.0170875    -48.8751    -27.7925     2.54968   0.0209819     3.49145      1.8932  -0.0763841 -0.00321982  -0.0756854   0.0530624    0.119901   0.0392213   0.0144876 0.000214607     1.80858 0.000634861     1.42587     1.93505   0.0101281  0.00773464  0.00248215
   0.0178677    -52.4356    -29.4592      2.8822   0.0257496     3.94842     2.20176   -0.106376 -0.00340122   -0.105925   0.0692363    0.153827   0.0494953   0.0144117  0.00199743     1.97413  0.00156541     1.54769     2.10992   0.0115241  0.00855364  0.00239468
   0.0186835    -56.6031    -31.8523     3.21644   0.0320799     4.40714     2.45986   -0.120787 -0.00326424   -0.120642   0.0748357    0.165268   0.0528084    0.011231 -0.00304887      2.1439 -0.00238945     1.68018     2.29027   0.0117384  0.00861484  0.00197367
   0.0195366    -61.1819    -34.6879     3.62469   0.0385683     4.96022     2.72602   -0.110374 -0.00162436   -0.110587   0.0635943    0.140654   0.0451608  0.00646336 -0.00553137     2.32569 -0.00487238     1.82266     2.48652   0.0103571  0.00766089  0.00141664
   0.0204286    -65.1598    -36.5188     4.06567   0.0459941     5.55858     3.09669  -0.0830264 -3.93474e-05  -0.0836232    0.040563   0.0908278   0.0296186  0.00797036 -0.00856792     2.51816 -0.00671476     1.97351     2.69401  0.00805994  0.00625392   0.0011283
   0.0213613     -69.947     -39.403      4.5392   0.0518293     6.20433     3.42566  -0.0636785  0.00109936  -0.0651455   0.0211851   0.0485868   0.0163953  0.00462363 -0.00914331      2.7216 -0.00716588     2.13295     2.91151  0.00641036    0.005351  0.00138361
   0.0223366    -74.5168    -41.8754      5.0961   0.0575156     6.95666     3.86566  -0.0761518  0.00132037  -0.0785497   0.0216372   0.0483566   0.0159221  0.00970507 -0.00916524     2.93473 -0.00668621     2.29997     3.13923  0.00672513  0.00568193  0.00203572
   0.0233565    -78.8727    -43.9604     5.68314   0.0658444      7.7532      4.3859   -0.123177  0.00101484   -0.127031   0.0427156   0.0920297   0.0287246  0.00829618 -0.00975288     3.15419 -0.00700317     2.47252     3.37484  0.00817642  0.00692112  0.00247646
   0.0244229    -83.7838    -46.8021     6.33524   0.0760091       8.637     4.90818   -0.174245  0.00132019   -0.179992   0.0650252    0.137703   0.0422445   0.0119819  -0.0120633     3.38011 -0.00945415     2.64902      3.6166   0.0102304  0.00769812  0.00212734
    0.025538    -88.1068    -48.7683     7.05192   0.0885443     9.60483     5.52426   -0.191097  0.00300557   -0.199025   0.0637806    0.133145    0.040299  0.00825715  -0.0175246     3.61105  -0.0142833     2.82905     3.86302  0.00923745  0.00685629   0.0011615
   0.0267041    -92.5845    -50.9543     7.81392   0.0989495     10.6374     6.14473   -0.172485  0.00476109   -0.182895   0.0381533   0.0765775   0.0223599  0.00546232  -0.0219237     3.84902  -0.0171511     3.01537     4.11881  0.00689562   0.0049676 0.000595643
   0.0279233    -97.0771    -53.1797     8.65689    0.110572     11.7728     6.83225   -0.166955  0.00683459   -0.180514   0.0186179   0.0326564   0.0081621   0.0034048  -0.0234287      4.0942  -0.0183613     3.20866     4.38257   0.0045808  0.00409378  0.00120321
   0.0291983    -101.046    -54.6958     9.56339    0.123476     12.9935     7.64352   -0.218927  0.00740702   -0.236458   0.0338932   0.0624871   0.0164211  0.00484782  -0.0239197     4.34428  -0.0187462     3.40464     4.65059  0.00563542  0.00523882  0.00223616
   0.0305314    -105.168    -56.4962      10.536    0.136096     14.3036     8.50576   -0.300598  0.00698731   -0.323013   0.0659544    0.127874    0.035444  0.00645497  -0.0271579     4.59732  -0.0212839     3.60297     4.92158  0.00852763  0.00646999  0.00203264
   0.0319254    -108.908      -57.82     11.5832     0.15076     15.7101     9.42895   -0.338583  0.00932754   -0.366609   0.0675394    0.127994   0.0345302  0.00495442   -0.035209     4.85064  -0.0275879     3.80093     5.19304  0.00726688  0.00533095 0.000572216
   0.0333831    -112.419    -58.8692     12.6924    0.165628     17.1992     10.3881   -0.330889   0.0115807   -0.364968   0.0371385   0.0596234   0.0125773  0.00152036  -0.0403141     5.11081  -0.0322608     4.00482     5.47333  0.00436293  0.00313901  0.00015466
   0.0349073    -115.925    -59.9496     13.8807     0.18043     18.7898     11.4312   -0.369817   0.0129787   -0.411302   0.0333165   0.0479373  0.00765941  0.00114283  -0.0399575     5.38193  -0.0313206     4.21898     5.76451  0.00374499  0.00346458  0.00165648
   0.0365011    -119.103    -60.5944     15.1452    0.195521     20.5479      12.592   -0.479326   0.0136401   -0.529662   0.0718657    0.125966   0.0300416  0.00268371  -0.0422443     5.65823  -0.0331069     4.43565     6.06064  0.00620533  0.00532536  0.00212568
   0.0381677    -122.231    -61.1744     16.4799     0.21189     22.2628     13.7877   -0.549433   0.0156671   -0.609264   0.0819923    0.142761   0.0338447  0.00191635  -0.0504418     5.93898  -0.0412044     4.65445     6.36135  0.00593543  0.00421358 0.000173295
   0.0399104    -125.317    -61.6535     17.8904    0.229167      24.143     15.0136   -0.559384   0.0184925    -0.63002   0.0497594   0.0693663  0.00982029 -0.00196235  -0.0565256     6.23276  -0.0449164     4.88468     6.67817  0.00274918  0.00187841 -0.000123279
   0.0417327    -128.433    -62.0521     19.3832    0.246972     26.1288     16.3482   -0.647626   0.0202875    -0.73081   0.0638162   0.0940165   0.0156035 -0.00172653  -0.0615537     6.55031  -0.0482407     5.13458     7.01912  0.00313629  0.00338048  0.00204022
   0.0436381    -131.752    -62.5561      20.961    0.266823     28.2252     17.7735   -0.784805   0.0210704    -0.88243    0.105414    0.176896    0.039083 0.000115157  -0.0672092     6.88725  -0.0526725     5.39761     7.37937  0.00622692  0.00439784  0.00105927
   0.0456306    -135.318    -63.1788     22.6214    0.290107      30.429     19.2127   -0.828114   0.0251555   -0.941687   0.0822433    0.121747   0.0202744 -0.00356739  -0.0758473     7.24588  -0.0594423     5.67803     7.76523  0.00298002  0.00152302 -0.00075865
    0.047714    -139.236    -64.0057     24.3768    0.315756     32.7557     20.7484   -0.915645   0.0285446    -1.04755   0.0824315    0.115812   0.0162881 -0.00548537  -0.0844865      7.6362  -0.0662265     5.98456     8.18595  0.00197746  0.00237971  0.00170432
   0.0498925     -143.55    -65.0549     26.2364    0.345763     35.2159     22.4132    -1.08806   0.0302205    -1.24136    0.131518    0.213549   0.0439566 -0.00362574  -0.0942888     8.06009  -0.0738951     6.31677     8.64111  0.00559797  0.00367174 0.000739426
   0.0521706    -148.339    -66.4267     28.1952    0.382297      37.807     24.1066    -1.15439   0.0357801    -1.33173    0.106331    0.153118   0.0231152 -0.00818169   -0.108838     8.51706  -0.0852966     6.67491     9.13425  0.00192409 0.000620001 -0.000994686
   0.0545526    -153.496     -67.992     30.2713    0.423293     40.5485     25.9517     -1.3044   0.0397154     -1.5098    0.127643    0.191171   0.0322906 -0.00922286   -0.123924     9.00935  -0.0971208     7.06072     9.66702  0.00258934  0.00297007   0.0023731
   0.0570434    -158.854     -69.599     32.4648     0.47134     43.4414     27.9319    -1.48563    0.043446    -1.72356    0.160851    0.254421   0.0490471 -0.00953663   -0.142918     9.53083   -0.112006     7.46943     10.2267  0.00430424  0.00203032 -0.000783605
   0.0596479    -164.285    -71.2036     34.7725     0.52413     46.4812     29.9999    -1.59252   0.0492998    -1.86753    0.137322    0.196912   0.0288419  -0.0143084   -0.165158      10.074   -0.129436     7.89506      10.813   0.0008762 0.000632281  0.00044758
   0.0623713    -169.242    -72.2539     37.2045    0.580074     49.6751       32.29     -1.8437   0.0514753    -2.16176     0.19616    0.314386   0.0621025  -0.0126571   -0.188587     10.6252   -0.147798     8.32706     11.4091  0.00501966  0.00278504 0.000523741
