       2.056372619111e-07       5.951570305637e-01 
       2.588819746317e-07       7.432271529937e-01 
       3.259130965193e-07       9.281358912750e-01 
       4.103002792447e-07       1.159048386305e+00 
       5.165374480074e-07       1.447409989433e+00 
       6.502821194398e-07       1.807513559780e+00 
       8.186566849981e-07       2.257207898741e+00 
       1.030627704279e-06       2.818782439659e+00 
       1.297483407016e-06       3.520072033882e+00 
       1.633434832474e-06       4.395836600784e+00 
       2.056372619111e-06       5.489484013677e+00 
       2.588819746317e-06       6.855221615179e+00 
       3.259130965193e-06       8.560742989317e+00 
       4.103002792447e-06       1.069058313035e+01 
       5.165374480074e-06       1.335030825769e+01 
       6.502821194398e-06       1.667174784562e+01 
       8.186566849981e-06       2.081952796762e+01 
       1.030627704279e-05       2.599922937460e+01 
       1.297483407016e-05       3.246757381260e+01 
       1.633434832474e-05       4.054514182258e+01 
       2.056372619111e-05       5.063224906242e+01 
       2.588819746317e-05       6.322876158129e+01 
       3.259130965193e-05       7.895881926804e+01 
       4.103002792447e-05       9.860166743997e+01 
       5.165374480074e-05       1.231300743591e+02 
       6.502821194398e-05       1.537581397179e+02 
       8.186566849981e-05       1.920006682756e+02 
       1.030627704279e-04       2.397466688774e+02 
       1.297483407016e-04       2.993498756016e+02 
       1.633434832474e-04       3.737393360044e+02 
       2.056372619111e-04       4.665528020027e+02 
       2.588819746317e-04       5.822944206602e+02 
       3.259130965193e-04       7.265153517109e+02 
       4.103002792447e-04       9.060106584693e+02 
       5.165374480074e-04       1.129017956863e+03 
       6.502821194398e-04       1.405394380209e+03 
       8.186566849981e-04       1.746740140958e+03 
       1.030627704279e-03       2.166417802886e+03 
       1.297483407016e-03       2.679342432352e+03 
       1.633434832474e-03       3.301292717360e+03 
       2.056372619111e-03       4.047524014871e+03 
       2.588819746317e-03       4.930502922407e+03 
       3.259130965193e-03       5.956445176815e+03 
       4.103002792447e-03       7.120627134634e+03 
       5.165374480074e-03       8.400970405988e+03 
       6.502821194398e-03       9.750349895545e+03 
       8.186566849981e-03       1.108815287570e+04 
       1.030627704279e-02       1.229194979186e+04 
       1.297483407016e-02       1.319298299459e+04 
       1.633434832468e-02       1.358475982533e+04 
       2.056372586904e-02       1.326537410841e+04 
       2.588799129032e-02       1.214199462880e+04 
       3.256652743720e-02       1.039605981697e+04 
       4.030483534192e-02       8.656738284270e+03 
       4.660243258683e-02       7.661841179615e+03 
       5.121556984750e-02       7.139302014298e+03 
       5.505618385439e-02       6.792472161562e+03 
       5.850265421406e-02       6.518692305392e+03 
       6.172654409481e-02       6.273981477701e+03 
       6.481985403968e-02       6.036081738486e+03 
       6.783826691876e-02       5.793264242193e+03 
       7.081861775045e-02       5.540118402795e+03 
       7.378701242477e-02       5.275617022292e+03 
       7.676301831556e-02       5.001979027615e+03 
       7.976200793790e-02       4.723781590464e+03 
       8.279655476868e-02       4.447129024350e+03 
       8.587730759322e-02       4.178815693236e+03 
       8.901356122163e-02       3.925507306067e+03 
       9.221364187676e-02       3.692985520877e+03 
       9.548517484084e-02       3.485512206424e+03 
       9.883527466872e-02       3.305354693184e+03 
       1.022706829110e-01       3.152491952255e+03 
       1.057978692923e-01       3.024517959781e+03 
       1.094231068425e-01       2.916757969880e+03 
       1.131525280819e-01       2.822647217622e+03 
       1.169921672016e-01       2.734420253715e+03 
       1.209479917695e-01       2.644142707175e+03 
       1.250259265705e-01       2.545016890273e+03 
       1.292318715702e-01       2.432739916349e+03 
       1.335717155842e-01       2.306561166531e+03 
       1.380513469613e-01       2.169633766714e+03 
       1.426766624118e-01       2.028410999139e+03 
       1.474535749925e-01       1.891130921997e+03 
       1.523880221908e-01       1.765770331272e+03 
       1.574859750016e-01       1.658039103835e+03 
       1.627534488611e-01       1.569939326257e+03 
       1.681965172862e-01       1.499227504818e+03 
       1.738213290532e-01       1.439938767020e+03 
       1.796341297433e-01       1.384010612397e+03 
       1.856412884768e-01       1.323805043084e+03 
       1.918493306638e-01       1.254834153046e+03 
       1.982649776114e-01       1.177516643760e+03 
       2.048951938627e-01       1.096897967171e+03 
       2.117472432003e-01       1.020238953456e+03 
       2.188287543450e-01       9.536160117173e+02 
       2.261477975312e-01       8.992109829071e+02 
       2.337129733529e-01       8.545281267989e+02 
       2.415335155800e-01       8.138773931705e+02 
       2.496194100609e-01       7.715329267720e+02 
       2.579815323847e-01       7.249764090590e+02 
       2.666318077242e-01       6.761312912297e+02 
       2.755833972673e-01       6.295786196507e+02 
       2.848509169466e-01       5.890446032438e+02 
       2.944506959101e-01       5.548132665392e+02 
       3.044010844756e-01       5.239148832668e+02 
       3.147228244117e-01       4.928353429687e+02 
       3.254394985855e-01       4.604800492553e+02 
       3.365780827980e-01       4.286935020061e+02 
       3.481696306599e-01       3.998977424997e+02 
