#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0319254    -77.1808    -125.079    -38.7728    -25.0466    -37.0879     3318.71    -6713.89    -95.9101    -6822.84     3416.53     6982.02     2032.22     21.7415     7.25505     4.35612     5.68585     3.41393     2.43969     105.059    0.170837   0.0439662
   0.0333831    -79.8759    -129.076    -39.5154    -26.0272    -37.5419     3297.76    -6672.62    -99.6804    -6785.88     3401.23     6959.36      2028.5     22.9087     7.64367     4.58928     5.99042     3.59616     2.56988     105.036    0.167516   0.0428966
   0.0349073    -82.5711    -133.191     -40.138    -26.9984    -37.8492     3275.53    -6629.35    -103.411    -6746.92     3385.32     6935.73      2024.6     24.1203     8.04774      4.8327     6.30709     3.78743     2.70679     105.027    0.176131   0.0464236
   0.0365011    -85.0865    -136.724    -40.6357    -27.9715    -38.0014      3253.1    -6584.16    -107.117    -6706.03     3368.85     6911.23     2020.55     25.3854      8.4694     5.08558     6.63755     3.98619     2.84891     105.038    0.193702    0.052025
   0.0381677    -87.5812    -140.265    -41.0367    -28.9194    -38.0354     3229.33    -6536.37    -110.809    -6662.53     3351.39     6884.92     2016.06     26.6815     8.90012     5.34349     6.97511     4.18733     2.99238     105.034    0.204674   0.0527324
   0.0399104    -90.0721    -143.827     -41.318    -29.8864    -37.9298     3204.23    -6485.78    -114.535    -6616.18     3332.86     6856.61     2011.07     28.0185     9.34498     5.61032     7.32375     4.39634     3.14164     105.008    0.204316   0.0526265
   0.0417327    -92.6077    -147.492    -41.4358    -30.8872    -37.6302     3178.26    -6433.13     -118.39    -6567.71     3313.72     6827.31     2005.88     29.4574     9.82448     5.89863     7.69954      4.6228     3.30418     105.006    0.220507   0.0593661
   0.0436381    -95.2943    -151.624    -41.3724    -31.9343    -37.1189     3150.92    -6378.13    -122.431     -6516.8     3293.84     6796.69     2000.39     31.0097     10.3404     6.20802     8.10386     4.86528     3.47693     105.018      0.2454   0.0646626
   0.0456306    -98.1691    -156.329    -41.1426    -33.0349    -36.4144     3121.68    -6319.86    -126.683    -6462.49     3272.67     6763.56     1994.23     32.6513     10.8827     6.53222     8.52888     5.11936     3.65749     104.994    0.251072   0.0643604
    0.047714    -101.302    -161.808    -40.6732      -34.21    -35.4303     3090.81    -6259.05    -131.223    -6405.46     3250.71     6728.98     1987.72     34.4446     11.4814     6.89231     8.99813     5.40214     3.86043     104.983    0.267411   0.0716031
   0.0498925     -104.72    -168.163    -39.9177    -35.4668    -34.1107     3058.33     -6195.8    -136.089    -6345.76     3228.07     6693.15     1980.92     36.4179     12.1357     7.28391     9.51088     5.70847     4.07891     104.997      0.2997   0.0787948
   0.0521706    -108.476    -175.635    -38.8907    -36.7975    -32.4713     3023.25    -6128.89    -141.252    -6282.12     3204.04     6654.51     1973.33      38.523     12.8322      7.7006     10.0567     6.03503     4.31122     104.969    0.310236   0.0797217
   0.0545526    -112.506    -184.043     -37.487    -38.2015    -30.3856     2986.35    -6059.36    -146.701     -6215.5     3179.33     6614.53     1965.39     40.8168     13.5922     8.15677     10.6524     6.39254     4.56817     104.967    0.338672   0.0912377
   0.0570434    -116.702    -193.145     -35.686     -39.647    -27.8262     2947.56    -5986.79    -152.332    -6145.43     3153.72      6572.7     1956.93     43.2648     14.3998     8.63905     11.2852      6.7705     4.83629     104.969    0.371441   0.0961839
   0.0596479    -120.975    -202.829    -33.4834     -41.092    -24.7639     2906.36    -5910.54    -157.969    -6071.22     3126.82     6528.15     1947.66     45.7997     15.2363     9.13866     11.9408     7.16205      5.1157      104.94    0.389668    0.102653
   0.0623713    -124.975    -212.058    -30.7638    -42.4855    -21.1273     2864.46    -5831.93    -163.421    -5994.13     3099.48     6482.61      1938.1     48.4265     16.1019     9.65573     12.6192     7.56715     5.40453     104.955    0.437354     0.11512
   0.0652191    -128.439    -220.205    -27.6259    -43.7447     -17.072     2821.35     -5749.5    -168.373    -5912.69     3070.71     6433.93     1927.56     50.9878     16.9423     10.1574     13.2779     7.96045     5.68513     104.922    0.457579     0.12007
   0.0681969    -131.075    -226.497    -23.9968    -44.8065    -12.2149     2778.41    -5664.99    -172.561    -5828.62     3041.54     6384.24     1916.67     53.4644     17.7564     10.6443     13.9159     8.34282     5.95758     104.933     0.51311    0.135373
   0.0713107     -132.36    -229.295    -19.9919     -45.585    -7.01901     2736.69    -5577.21    -175.662    -5740.79     3011.05     6331.52     1904.79     55.6842      18.483     11.0762     14.4853     8.67906     6.19672     104.903    0.544244    0.142554
   0.0745666    -132.213    -228.464     -15.625    -46.0409    -1.40057     2696.85    -5487.95    -177.497    -5651.04     2980.16      6277.7     1892.49     57.6296     19.1224     11.4578     14.9864     8.98082     6.41113     104.912    0.606089    0.159432
   0.0779712    -130.439     -223.33    -11.0558    -46.1417     4.44369      2659.1    -5396.17    -177.952    -5558.42     2947.98     6220.81     1879.16     59.1797     19.6311     11.7605      15.384     9.21666     6.57951     104.878     0.64519    0.169609
   0.0815313    -127.022    -213.568    -6.33405    -45.9332     10.4398     2625.21    -5303.86    -177.168    -5465.05     2915.48     6162.93     1865.41     60.4159     20.0404     12.0066     15.7057     9.40972      6.7173     104.888    0.718065    0.188684
