 -0.00454268  -0.00251635  5.48696e-06           -0  7.32144e-06   2.3288e-06            0           -0            0            0            0            0 
  -0.0348049   -0.0193314   8.5315e-05           -0  0.000112899   3.6238e-05            0           -0            0            0            0            0 
    -1.79605     -1.01228    0.0177064           -0    0.0239172   0.00866082            0           -0            0            0            0            0 
    -7.78087      -4.4402     0.136483           -0     0.186416    0.0738779            0           -0            0            0            0            0 
    -18.3453     -10.5694     0.470345           -0     0.646052     0.275091            0           -0            0            0            0            0 
    -71.6322     -41.3954       4.0705           -0      5.60166      2.84602            0           -0            0            0            0            0 
    -115.087      -62.988      11.2904           -0      15.4324      8.81985            0           -0            0            0            0            0 
    -134.491     -65.5622      20.0426           -0      27.2003      16.6564            0           -0            0            0            0            0 
    -149.145     -65.2421      29.0243           -0      39.1686      24.5547            0           -0            0            0            0            0 
    -172.214     -73.3814      38.3842           -0       51.549       32.208            0           -0            0            0            0            0 
    -192.098      -79.674      48.3154           -0      64.5994      40.4014            0           -0            0            0            0            0 
    -188.096     -64.9496      58.0213           -0      77.2383       49.385            0           -0            0            0            0            0 
    -159.514     -28.2335      66.2584           -0      87.8399      58.1319            0           -0            0            0            0            0 
    -129.283       8.1353      72.4521           -0      95.7586      65.0928            0           -0            0            0            0            0 
    -118.775      22.6853      77.1781           -0      101.744      69.6684            0           -0            0            0            0            0 
    -128.159      15.5139      81.4926           -0      107.204       72.784            0           -0            0            0            0            0 
    -137.866      7.29891      85.8383           -0      112.691       75.865            0           -0            0            0            0            0 
    -128.016      19.8217      89.9042           -0      117.783      79.7583            0           -0            0            0            0            0 
    -98.8097      52.8253       93.087           -0       121.71      83.8934            0           -0            0            0            0            0 
    -68.7713      86.0679      95.0728           -0       124.12      87.1231            0           -0            0            0            0            0 
    -55.1878      100.022      96.2172           -0      125.424      88.6592            0           -0            0            0            0            0 
    -59.3735      93.3738       97.079           -0      126.369       88.948            0           -0            0            0            0            0 
    -68.4905      80.9622      97.9667           -0      127.372       88.961            0           -0            0            0            0            0 
    -66.6715      81.2726      98.9064           -0      128.441      89.6132            0           -0            0            0            0            0 
    -50.2618      98.5906      99.5034           -0      129.069      90.7891            0           -0            0            0            0            0 
    -29.4412      120.985      99.5922           -0       129.05      91.8543            0           -0            0            0            0            0 
     -15.921      134.459      99.3031           -0      128.543      92.1959            0           -0            0            0            0            0 
    -14.1463      133.682      98.7539           -0      127.719      91.6396            0           -0            0            0            0            0 
    -19.0854      124.798      98.2197           -0      126.916      90.6844            0           -0            0            0            0            0 
    -21.3428      119.249      97.7328           -0       126.18      89.8949            0           -0            0            0            0            0 
    -15.7516       123.43      97.1613           -0      125.346      89.5084            0           -0            0            0            0            0 
    -4.46106      134.672      96.4551           -0      124.356      89.3625            0           -0            0            0            0            0 
     5.80215      145.386       95.583           -0      123.139      89.2563            0           -0            0            0            0            0 
     10.6196       147.13      94.5425           -0      121.717      88.7276            0           -0            0            0            0            0 
       7.424      138.148      92.4885           -0      118.926      85.9556            0           -0            0            0            0            0 
     13.1122      140.137      90.4294           -0      116.147      84.1819            0           -0            0            0            0            0 
     23.0119      147.682      88.1892           -0      113.154      82.5475            0           -0            0            0            0            0 
     23.8144      143.785      85.8676           -0       110.07      80.3348            0           -0            0            0            0            0 
     25.2417      141.029      83.6266           -0      107.101      78.2194            0           -0            0            0            0            0 
      31.907      143.162      80.2107           -0      102.604       75.329            0           -0            0            0            0            0 
     32.7853      138.259      76.8515           -0       98.252      72.1675            0           -0            0            0            0            0 
     36.6548      136.062      72.5655           -0       92.606      68.3339            0           -0            0            0            0            0 
     38.1067       129.92      67.5083           -0      86.0344      63.6699            0           -0            0            0            0            0 
     39.1775      121.764      61.1212           -0      77.7591       57.775            0           -0            0            0            0            0 
     38.9208       112.43      54.7096           -0      69.5011      51.8256            0           -0            0            0            0            0 
     36.4803      96.3995      44.9392           -0      56.9476      42.6922            0           -0            0            0            0            0 
     33.2165      82.9255      37.4749           -0      47.3997      35.6776            0           -0            0            0            0            0 
     28.9563      68.6441      30.0283           -0      37.9068      28.6658            0           -0            0            0            0            0 
     23.3774       52.827      22.3769           -0       28.191      21.4163            0           -0            0            0            0            0 
     16.6873      36.0528      14.8127           -0      18.6165      14.2054            0           -0            0            0            0            0 
     6.19308       12.417        4.803           -0      6.00909      4.62785            0           -0            0            0            0            0 
     1.26365      2.37395     0.867241           -0      1.08039     0.839447            0           -0            0            0            0            0 
