       1.042419489698e-05       2.999825227777e+01 
       1.312328385331e-05       3.743995586127e+01 
       1.652123552912e-05       4.672769009568e+01 
       2.079900324184e-05       5.831933451947e+01 
       2.618439372114e-05       7.278634602423e+01 
       3.296419864797e-05       9.084180442055e+01 
       4.149946735736e-05       1.133754767699e+02 
       5.224473403211e-05       1.414974567102e+02 
       6.577222330545e-05       1.765924015497e+02 
       8.280232330943e-05       2.203868599253e+02 
       1.042419489698e-04       2.750325279264e+02 
       1.312328385331e-04       3.432086482070e+02 
       1.652123552912e-04       4.282469350332e+02 
       2.079900324184e-04       5.342818978709e+02 
       2.618439372114e-04       6.664279729121e+02 
       3.296419864797e-04       8.309813918521e+02 
       4.149946735736e-04       1.035638452627e+03 
       5.224473403211e-04       1.289712702477e+03 
       6.577222330545e-04       1.604323347421e+03 
       8.280232330943e-04       1.992518032985e+03 
       1.042419489698e-03       2.469270956939e+03 
       1.312328385331e-03       3.051210627027e+03 
       1.652123552912e-03       3.755700595951e+03 
       2.079900324184e-03       4.599403682591e+03 
       2.618439372114e-03       5.595477663851e+03 
       3.296419864797e-03       6.749618617222e+03 
       4.149946735736e-03       8.054737992742e+03 
       5.224473403211e-03       9.483756076030e+03 
       6.577222330545e-03       1.098063377831e+04 
       8.280232330943e-03       1.245285678175e+04 
       1.042419489698e-02       1.375869226329e+04 
       1.312328385331e-02       1.470618866825e+04 
       1.652123552909e-02       1.506064716001e+04 
       2.079900309670e-02       1.459222580344e+04 
       2.618427942197e-02       1.319705139485e+04 
       3.294793541412e-02       1.108620229955e+04 
       4.094466189812e-02       8.975494494692e+03 
       4.774062863115e-02       7.762879901518e+03 
       5.265991510107e-02       7.171500168977e+03 
       5.670788355666e-02       6.805060017908e+03 
       6.031804610852e-02       6.529613867732e+03 
       6.368291646747e-02       6.289032036635e+03 
       6.690408147576e-02       6.055914844385e+03 
       7.004232149342e-02       5.815255794979e+03 
       7.313749592883e-02       5.559965171757e+03 
       7.621766003140e-02       5.288398584962e+03 
       7.930372279374e-02       5.002789583129e+03 
       8.241203141874e-02       4.708354122319e+03 
       8.555590092876e-02       4.412482110655e+03 
       8.874656746219e-02       4.123359729828e+03 
       9.199380793448e-02       3.849251637804e+03 
       9.530635703725e-02       3.597497557361e+03 
       9.869219601579e-02       3.373698564098e+03 
       1.021587574230e-01       3.181315700224e+03 
       1.057130730959e-01       3.021115574888e+03 
       1.093618827136e-01       2.890797898604e+03 
       1.131117143257e-01       2.785752928355e+03 
       1.169689445391e-01       2.698811272076e+03 
       1.209398436877e-01       2.621073948141e+03 
       1.250306097847e-01       2.543018789175e+03 
       1.292473940499e-01       2.455791216203e+03 
       1.335963201357e-01       2.353076017893e+03 
       1.380834987319e-01       2.232643840550e+03 
       1.427150389327e-01       2.097038203706e+03 
       1.474970575553e-01       1.953009034472e+03 
       1.524356874733e-01       1.810091754124e+03 
       1.575370859465e-01       1.678250036496e+03 
       1.628074438802e-01       1.565181934885e+03 
       1.682529969125e-01       1.474603804322e+03 
       1.738800392135e-01       1.405338849289e+03 
       1.796949408600e-01       1.351219115352e+03 
       1.857041696470e-01       1.303606994887e+03 
       1.919143181887e-01       1.252747212048e+03 
       1.983321371656e-01       1.191157303109e+03 
       2.049645755893e-01       1.117619747051e+03 
       2.118188289850e-01       1.037476476442e+03 
       2.189023964538e-01       9.593791864111e+02 
       2.262231476695e-01       8.909802726616e+02 
       2.337894010145e-01       8.361583748099e+02 
       2.416100142750e-01       7.938601278071e+02 
       2.496944896161e-01       7.580815644035e+02 
       2.580530949791e-01       7.213640530966e+02 
       2.666970046026e-01       6.792224978662e+02 
       2.756384621194e-01       6.323864545913e+02 
       2.848909706740e-01       5.858980155938e+02 
       2.944695158181e-01       5.454718420177e+02 
       3.043908286793e-01       5.127250776767e+02 
       3.146736992142e-01       4.847789366364e+02 
       3.253393524630e-01       4.571268774916e+02 
       3.364119049379e-01       4.271889373566e+02 
       3.479189240561e-01       3.966330227571e+02 
       3.598921215646e-01       3.686708947271e+02 
       3.723682232358e-01       3.447542579040e+02 
       3.853900733507e-01       3.230565552863e+02 
       3.990080561522e-01       3.012804703937e+02 
       4.132819515845e-01       2.793269474516e+02 
       4.282833958548e-01       2.588225372452e+02 
       4.440991997829e-01       2.403246637526e+02 
       4.608359087026e-01       2.228357920819e+02 
       4.786262009442e-01       2.055044851986e+02 
       4.976380802673e-01       1.889641456659e+02 
       5.180884404825e-01       1.736212685265e+02 
       5.402637052492e-01       1.586979836601e+02 
       5.645523668724e-01       1.442458089749e+02 
       5.914984484890e-01       1.304281968728e+02 
       6.218937118426e-01       1.168772547173e+02 
       6.569460564778e-01       1.036219074622e+02 
       6.986084424571e-01       9.042603258769e+01 
       7.502725365989e-01       7.712852127068e+01 
       8.183497731157e-01       6.343862357456e+01 
       9.160089898431e-01       4.909599201160e+01 
       1.070197094522e+00       3.431233095663e+01 
       1.316061389432e+00       2.114573554331e+01 
       1.653881381065e+00       1.227071657026e+01 
       2.082055759175e+00       7.027007320676e+00 
       2.621152682429e+00       3.991185581655e+00 
       3.299835719981e+00       2.250013757391e+00 
       4.154247042630e+00       1.259925656841e+00 
       5.229887168837e+00       7.012064919216e-01 
       6.584037857666e+00       3.880600049184e-01 
       8.288812571230e+00       2.136529300047e-01 
       1.043499677952e+01       1.170734194976e-01 
       1.313688261773e+01       6.387122437582e-02 
       1.653835535922e+01       3.470242657549e-02 
       2.082055583100e+01       1.878116386030e-02 
       2.621152682332e+01       1.012757455203e-02 
       3.299835719981e+01       5.441413381616e-03 
