 0.000992177      17.7427
  0.00100339      17.7594
  0.00101474      17.6858
  0.00102621      17.6887
  0.00103782      17.6493
  0.00104955       17.643
  0.00106142      17.6007
  0.00107342      17.5675
  0.00108555      17.5477
  0.00109783      17.5241
  0.00111024      17.4852
  0.00112279      17.4572
  0.00113549      17.4303
  0.00114833      17.3959
  0.00116131      17.3528
  0.00117444      17.3496
  0.00118772      17.2887
  0.00120115      17.2633
  0.00121473       17.223
  0.00122846      17.1986
  0.00124235      17.1637
   0.0012564      17.1059
  0.00127061      17.0787
  0.00128497      17.0614
   0.0012995      16.9866
  0.00131419      16.9637
  0.00132905      16.9238
  0.00134408        16.88
  0.00135928      16.8305
  0.00137465      16.7967
  0.00139019       16.741
  0.00140591      16.7049
   0.0014218      16.6565
  0.00143788      16.5983
  0.00145413      16.5626
  0.00147058      16.5112
   0.0014872       16.449
  0.00150402      16.4121
  0.00152102      16.3481
  0.00153822      16.3028
  0.00155561      16.2397
   0.0015732      16.1879
  0.00159099      16.1344
  0.00160898      16.0661
  0.00162717       16.016
  0.00164557      15.9498
  0.00166417      15.8911
  0.00168299      15.8221
  0.00170202      15.7667
  0.00172126       15.693
  0.00174072      15.6284
   0.0017604       15.563
  0.00178031      15.4884
  0.00180044      15.4215
  0.00182079      15.3446
  0.00184138      15.2775
   0.0018622      15.1927
  0.00188326      15.1264
  0.00190455      15.0409
  0.00192608      14.9617
  0.00194786      14.8869
  0.00196988      14.7944
  0.00199216      14.7186
  0.00201468      14.6285
  0.00203746      14.5407
   0.0020605      14.4555
  0.00208379      14.3587
  0.00210735       14.273
  0.00213118       14.173
  0.00215528       14.082
  0.00217965       13.981
  0.00220429      13.8842
  0.00222921       13.781
  0.00225442      13.6808
  0.00227991      13.5735
  0.00230568      13.4696
  0.00233175      13.3593
  0.00235812      13.2508
  0.00238478      13.1374
  0.00241174      13.0248
  0.00243901      12.9081
  0.00246659      12.7909
  0.00249448       12.671
  0.00252268      12.5493
   0.0025512      12.4258
  0.00258005      12.3003
  0.00260922      12.1725
  0.00263872      12.0432
  0.00266856      11.9111
  0.00269873      11.7781
  0.00272924      11.6415
   0.0027601      11.5047
  0.00279131       11.364
  0.00282287      11.2231
  0.00285478       11.078
  0.00288706      10.9331
  0.00291971       10.784
  0.00295272      10.6347
   0.0029861      10.4816
  0.00301986      10.3283
  0.00305401      10.1709
  0.00308854      10.0134
  0.00312346      9.85204
  0.00315878      9.69031
  0.00319449      9.52499
  0.00323061      9.35917
  0.00326714      9.18978
  0.00330408      9.02012
  0.00334143      8.84668
  0.00337921      8.67313
  0.00341742      8.49588
  0.00345606      8.31847
  0.00349514      8.13753
  0.00353465      7.95644
  0.00357462      7.77183
  0.00361503      7.58723
  0.00365591       7.3992
  0.00369724      7.21114
  0.00373905      7.01993
  0.00378132      6.82859
  0.00382408      6.63436
  0.00386731      6.43996
  0.00391104      6.24296
  0.00395526      6.04582
  0.00399998      5.84615
  0.00404521      5.64656
  0.00409094      5.44461
   0.0041372      5.24282
  0.00418397      5.03883
  0.00423128      4.83519
  0.00427912      4.62956
   0.0043275      4.42438
  0.00437643      4.21747
  0.00442592      4.01116
  0.00447596      3.80333
  0.00452656      3.59633
  0.00457774      3.38802
   0.0046295      3.18077
  0.00468185      2.97243
  0.00473478       2.7654
  0.00478832      2.55757
  0.00484245      2.35124
  0.00489721      2.14442
  0.00495258      1.93938
  0.00500857       1.7341
   0.0050652      1.53092
  0.00512247      1.32779
  0.00518039      1.12704
  0.00523896      0.92672
   0.0052982     0.729011
   0.0053581     0.532135
  0.00541868     0.338157
  0.00547995     0.145383
  0.00554191   -0.0441541
  0.00560457     -0.23214
  0.00566794    -0.416532
  0.00573202     -0.59896
  0.00579683    -0.777492
  0.00586237    -0.953621
  0.00592866      -1.1255
  0.00599569     -1.29457
  0.00606348     -1.45902
  0.00613204     -1.62023
  0.00620137     -1.77645
  0.00627148     -1.92899
  0.00634239     -2.07615
   0.0064141      -2.2192
  0.00648662     -2.35648
  0.00655997     -2.48921
  0.00663414     -2.61576
  0.00670914     -2.73732
    0.006785     -2.85231
  0.00686172     -2.96186
   0.0069393     -3.06444
  0.00701776     -3.16114
   0.0070971     -3.25048
  0.00717735     -3.33351
   0.0072585     -3.40878
  0.00734057     -3.47732
  0.00742356     -3.53771
   0.0075075     -3.59098
  0.00759238     -3.63573
  0.00767823     -3.67297
  0.00776504     -3.70135
  0.00785284     -3.72187
  0.00794162      -3.7332
  0.00803142     -3.73635
  0.00812222     -3.73006
  0.00821406     -3.71529
  0.00830693     -3.69085
  0.00840085     -3.65771
  0.00849584     -3.61474
   0.0085919     -3.56292
  0.00868904     -3.50118
  0.00878728     -3.43051
  0.00888664     -3.34992
  0.00898711     -3.26044
  0.00908873     -3.16114
  0.00919149      -3.0531
  0.00929541     -2.93549
  0.00940051     -2.80942
   0.0095068     -2.67416
  0.00961429     -2.53089
  0.00972299     -2.37899
  0.00983293      -2.2197
   0.0099441     -2.05252
   0.0100565     -1.87879
   0.0101702     -1.69813
   0.0102852     -1.51196
   0.0104015     -1.32004
   0.0105191     -1.12389
   0.0106381    -0.923403
   0.0107583    -0.720202
     0.01088    -0.514326
    0.011003    -0.307493
   0.0111274   -0.0998733
   0.0112532     0.106717
   0.0113804     0.311986
   0.0115091     0.514038
   0.0116392     0.712475
   0.0117708     0.905347
   0.0119039      1.09217
   0.0120385      1.27098
   0.0121746      1.44123
   0.0123123      1.60098
   0.0124515      1.74969
   0.0125923      1.88546
   0.0127347      2.00783
   0.0128786        2.115
   0.0130243      2.20662
   0.0131715      2.28107
   0.0133204      2.33819
   0.0134711      2.37659
   0.0136234      2.39634
   0.0137774      2.39638
   0.0139332      2.37709
   0.0140907      2.33774
     0.01425      2.27907
   0.0144111      2.20078
   0.0145741        2.104
   0.0147389      1.98885
   0.0149055      1.85688
    0.015074      1.70866
   0.0152445      1.54614
   0.0154168       1.3703
   0.0155911      1.18347
   0.0157674     0.986993
   0.0159457      0.78351
    0.016126      0.57466
   0.0163083     0.363289
   0.0164927     0.151222
   0.0166792   -0.0585927
   0.0168678    -0.264273
   0.0170585    -0.462898
   0.0172514    -0.652661
   0.0174464    -0.830805
   0.0176437     -0.99573
   0.0178432     -1.14497
   0.0180449     -1.27725
   0.0182489     -1.39049
   0.0184553     -1.48387
   0.0186639     -1.55577
    0.018875     -1.60585
   0.0190884     -1.63304
   0.0193042     -1.63752
   0.0195225     -1.61877
   0.0197432     -1.57752
   0.0199664     -1.51381
   0.0201922     -1.42888
   0.0204205     -1.32333
   0.0206513     -1.19894
   0.0208848     -1.05684
    0.021121    -0.899343
   0.0213598    -0.728127
   0.0216013    -0.546021
   0.0218455    -0.355264
   0.0220925    -0.159213
   0.0223423     0.039359
   0.0225949       0.2366
   0.0228504     0.429272
   0.0231088      0.61314
     0.02337     0.784668
   0.0236343      0.93947
   0.0239015      1.07402
   0.0241717      1.18416
    0.024445      1.26683
   0.0247214      1.31863
   0.0250009      1.33756
   0.0252836       1.3216
   0.0255695      1.27042
   0.0258586      1.18395
   0.0261509      1.06407
   0.0264466     0.913082
   0.0267456     0.735273
    0.027048     0.535363
   0.0273539     0.319858
   0.0276631    0.0954198
