        0.01   2.7782e-14
   0.0101131  2.95543e-14
   0.0102274  3.14383e-14
    0.010343  3.34425e-14
     0.01046  3.55763e-14
   0.0105783  3.78457e-14
   0.0106979  4.02591e-14
   0.0108188  4.28252e-14
   0.0109411  4.55557e-14
   0.0110648  4.84606e-14
   0.0111899  5.15508e-14
   0.0113165  5.48403e-14
   0.0114444   5.8336e-14
   0.0115738  6.20561e-14
   0.0117047  6.60137e-14
    0.011837  7.02219e-14
   0.0119709   7.4702e-14
   0.0121062  7.94637e-14
   0.0122431  8.45316e-14
   0.0123815  8.99207e-14
   0.0125215  9.56548e-14
   0.0126631  1.01755e-13
   0.0128062   1.0824e-13
    0.012951  1.15142e-13
   0.0130975  1.22487e-13
   0.0132456  1.30298e-13
   0.0133953  1.38602e-13
   0.0135468  1.47443e-13
   0.0136999  1.56839e-13
   0.0138548  1.66839e-13
   0.0140115   1.7748e-13
   0.0141699  1.88795e-13
   0.0143301  2.00831e-13
   0.0144921  2.13633e-13
    0.014656  2.27257e-13
   0.0148217  2.41745e-13
   0.0149893  2.57159e-13
   0.0151588  2.73556e-13
   0.0153302  2.90997e-13
   0.0155035  3.09545e-13
   0.0156788   3.2928e-13
   0.0158561  3.50275e-13
   0.0160353  3.72595e-13
   0.0162166  3.96347e-13
      0.0164  4.21619e-13
   0.0165854  4.48492e-13
   0.0167729  4.77078e-13
   0.0169626  5.07498e-13
   0.0171544   5.3985e-13
   0.0173483  5.74251e-13
   0.0175445  6.10864e-13
   0.0177429  6.49808e-13
   0.0179435  6.91224e-13
   0.0181463  7.35264e-13
   0.0183515  7.82134e-13
    0.018559  8.31986e-13
   0.0187688  8.85002e-13
   0.0189811  9.41431e-13
   0.0191957  1.00143e-12
   0.0194127  1.06524e-12
   0.0196322  1.13313e-12
   0.0198542  1.20535e-12
   0.0200786  1.28213e-12
   0.0203057  1.36387e-12
   0.0205353  1.45078e-12
   0.0207674   1.5432e-12
   0.0210022  1.64153e-12
   0.0212397  1.74614e-12
   0.0214799  1.85743e-12
   0.0217227  1.97574e-12
   0.0219683  2.10162e-12
   0.0222167  2.23553e-12
   0.0224679  2.37796e-12
   0.0227219  2.52944e-12
   0.0229788  2.69058e-12
   0.0232387  2.86205e-12
   0.0235014  3.04434e-12
   0.0237671  3.23825e-12
   0.0240358  3.44451e-12
   0.0243076  3.66395e-12
   0.0245824   3.8973e-12
   0.0248604  4.14558e-12
   0.0251415  4.40963e-12
   0.0254257  4.69042e-12
   0.0257132  4.98916e-12
   0.0260039  5.30686e-12
   0.0262979   5.6448e-12
   0.0265953  6.00433e-12
    0.026896  6.38667e-12
   0.0272001  6.79334e-12
   0.0275076  7.22583e-12
   0.0278186  7.68587e-12
   0.0281332  8.17531e-12
   0.0284513   8.6958e-12
   0.0287729  9.24924e-12
   0.0290983  9.83817e-12
   0.0294273  1.04644e-11
     0.02976  1.11305e-11
   0.0300965  1.18389e-11
   0.0304368  1.25925e-11
   0.0307809  1.33938e-11
   0.0311289  1.42461e-11
   0.0314809  1.51528e-11
   0.0318368  1.61169e-11
   0.0321968  1.71425e-11
   0.0325608  1.82331e-11
    0.032929  1.93932e-11
   0.0333013  2.06269e-11
   0.0336778   2.1939e-11
   0.0340586  2.33346e-11
   0.0344437  2.48189e-11
   0.0348331  2.63972e-11
   0.0352269  2.80758e-11
   0.0356252  2.98613e-11
    0.036028  3.17601e-11
   0.0364354  3.37798e-11
   0.0368473  3.59271e-11
    0.037264  3.82116e-11
   0.0376853  4.06405e-11
   0.0381114  4.32239e-11
   0.0385423  4.59711e-11
   0.0389781  4.88928e-11
   0.0394188  5.19998e-11
   0.0398645  5.53041e-11
   0.0403152  5.88178e-11
    0.040771  6.25543e-11
    0.041232  6.65283e-11
   0.0416982  7.07542e-11
   0.0421697  7.52484e-11
   0.0426464  8.00262e-11
   0.0431286  8.51081e-11
   0.0436163  9.05127e-11
   0.0441094  9.62584e-11
   0.0446081  1.02369e-10
   0.0451125  1.08867e-10
   0.0456226  1.15777e-10
   0.0461384  1.23123e-10
   0.0466601  1.30936e-10
   0.0471876  1.39242e-10
   0.0477212  1.48076e-10
   0.0482607  1.57467e-10
   0.0488064  1.67454e-10
   0.0493582  1.78071e-10
   0.0499163  1.89362e-10
   0.0504807  2.01366e-10
   0.0510514  2.14128e-10
   0.0516286  2.27698e-10
   0.0522124  2.42127e-10
   0.0528027  2.57466e-10
   0.0533997  2.73775e-10
   0.0540035  2.91115e-10
   0.0546141   3.0955e-10
   0.0552316  3.29149e-10
   0.0558561  3.49985e-10
   0.0564876  3.72135e-10
   0.0571263  3.95684e-10
   0.0577722  4.20718e-10
   0.0584254  4.47331e-10
    0.059086  4.75622e-10
    0.059754  5.05694e-10
   0.0604296  5.37662e-10
   0.0611129  5.71648e-10
   0.0618039  6.07772e-10
   0.0625027   6.4617e-10
   0.0632093  6.86979e-10
    0.063924  7.30363e-10
   0.0646468  7.76476e-10
   0.0653777  8.25484e-10
   0.0661169  8.77575e-10
   0.0668645  9.32943e-10
   0.0676205  9.91784e-10
    0.068385  1.05432e-09
   0.0691582  1.12078e-09
   0.0699402  1.19141e-09
   0.0707309  1.26647e-09
   0.0715307  1.34624e-09
   0.0723394    1.431e-09
   0.0731573  1.52108e-09
   0.0739845   1.6168e-09
    0.074821  1.71851e-09
    0.075667  1.82658e-09
   0.0765225   1.9414e-09
   0.0773877   2.0634e-09
   0.0782627  2.19303e-09
   0.0791476  2.33075e-09
   0.0800424  2.47705e-09
   0.0809474  2.63249e-09
   0.0818627  2.79763e-09
   0.0827883  2.97305e-09
   0.0837243  3.15938e-09
   0.0846709  3.35732e-09
   0.0856283  3.56758e-09
   0.0865964  3.79088e-09
   0.0875755  4.02807e-09
   0.0885657  4.27999e-09
   0.0895671  4.54755e-09
   0.0905798  4.83168e-09
   0.0916039   5.1334e-09
   0.0926396  5.45381e-09
   0.0936871  5.79407e-09
   0.0947464  6.15535e-09
   0.0958176  6.53892e-09
    0.096901   6.9462e-09
   0.0979966  7.37858e-09
   0.0991046  7.83761e-09
    0.100225  8.32485e-09
    0.101358  8.84202e-09
    0.102504  9.39107e-09
    0.103663  9.97385e-09
    0.104835  1.05923e-08
    0.106021  1.12491e-08
    0.107219  1.19454e-08
    0.108432   1.2685e-08
    0.109658  1.34694e-08
    0.110898  1.43018e-08
    0.112151  1.51842e-08
    0.113419   1.6121e-08
    0.114702  1.71152e-08
    0.115999  1.81695e-08
     0.11731  1.92871e-08
    0.118637  2.04735e-08
    0.119978  2.17308e-08
    0.121335  2.30649e-08
    0.122706  2.44782e-08
    0.124094  2.59782e-08
    0.125497  2.75677e-08
    0.126916  2.92528e-08
    0.128351  3.10391e-08
    0.129802   3.2932e-08
     0.13127  3.49389e-08
    0.132754  3.70648e-08
    0.134255  3.93177e-08
    0.135773  4.17046e-08
    0.137308   4.4233e-08
     0.13886  4.69106e-08
     0.14043  4.97474e-08
    0.142018   5.2752e-08
    0.143624   5.5934e-08
    0.145248  5.93025e-08
     0.14689  6.28676e-08
    0.148551  6.66424e-08
     0.15023  7.06355e-08
    0.151929  7.48637e-08
    0.153647  7.93368e-08
    0.155384  8.40679e-08
    0.157141  8.90733e-08
    0.158918  9.43674e-08
    0.160714  9.99621e-08
    0.162531  1.05879e-07
    0.164369  1.12136e-07
    0.166228  1.18749e-07
    0.168107  1.25734e-07
    0.170008  1.33116e-07
     0.17193  1.40912e-07
    0.173874  1.49146e-07
     0.17584   1.5784e-07
    0.177828  1.67018e-07
    0.179839  1.76706e-07
    0.181872  1.86925e-07
    0.183928  1.97706e-07
    0.186008   2.0908e-07
    0.188111  2.21069e-07
    0.190238   2.3371e-07
    0.192389   2.4703e-07
    0.194564  2.61061e-07
    0.196764  2.75843e-07
    0.198989  2.91407e-07
    0.201238  3.07781e-07
    0.203514  3.25023e-07
    0.205815  3.43153e-07
    0.208142  3.62216e-07
    0.210495   3.8225e-07
    0.212875  4.03303e-07
    0.215282  4.25416e-07
    0.217716  4.48628e-07
    0.220178  4.72991e-07
    0.222667  4.98535e-07
    0.225185  5.25325e-07
    0.227731  5.53391e-07
    0.230306  5.82786e-07
     0.23291  6.13553e-07
    0.235543  6.45732e-07
    0.238206  6.79376e-07
      0.2409  7.14538e-07
    0.243623   7.5123e-07
    0.246378  7.89528e-07
    0.249163  8.29437e-07
    0.251981  8.71031e-07
     0.25483   9.1431e-07
