        0.01  2.24886e-16
   0.0101131  2.44672e-16
   0.0102274  2.66184e-16
    0.010343  2.89589e-16
     0.01046  3.15072e-16
   0.0105783  3.42793e-16
   0.0106979  3.72941e-16
   0.0108188  4.05727e-16
   0.0109411  4.41405e-16
   0.0110648  4.80225e-16
   0.0111899   5.2246e-16
   0.0113165  5.68442e-16
   0.0114444  6.18416e-16
   0.0115738  6.72806e-16
   0.0117047  7.31988e-16
    0.011837  7.96345e-16
   0.0119709  8.66416e-16
   0.0121062  9.42586e-16
   0.0122431   1.0255e-15
   0.0123815  1.11566e-15
   0.0125215  1.21379e-15
   0.0126631  1.32055e-15
   0.0128062  1.43662e-15
    0.012951  1.56296e-15
   0.0130975  1.70048e-15
   0.0132456  1.85003e-15
   0.0133953  2.01265e-15
   0.0135468  2.18969e-15
   0.0136999  2.38216e-15
   0.0138548  2.59164e-15
   0.0140115  2.81961e-15
   0.0141699  3.06752e-15
   0.0143301  3.33723e-15
   0.0144921  3.63063e-15
    0.014656  3.94997e-15
   0.0148217  4.29726e-15
   0.0149893  4.67516e-15
   0.0151588  5.08629e-15
   0.0153302  5.53352e-15
   0.0155035  6.01996e-15
   0.0156788  6.54929e-15
   0.0158561  7.12521e-15
   0.0160353  7.75138e-15
   0.0162166  8.43286e-15
      0.0164  9.17445e-15
   0.0165854  9.98092e-15
   0.0167729  1.08583e-14
   0.0169626  1.18132e-14
   0.0171544  1.28517e-14
   0.0173483  1.39812e-14
   0.0175445  1.52106e-14
   0.0177429   1.6548e-14
   0.0179435  1.80025e-14
   0.0181463  1.95844e-14
   0.0183515  2.13062e-14
    0.018559  2.31791e-14
   0.0187688  2.52161e-14
   0.0189811  2.74335e-14
   0.0191957  2.98446e-14
   0.0194127  3.24673e-14
   0.0196322   3.5321e-14
   0.0198542  3.84257e-14
   0.0200786  4.18015e-14
   0.0203057  4.54766e-14
   0.0205353  4.94734e-14
   0.0207674  5.38195e-14
   0.0210022  5.85489e-14
   0.0212397  6.36948e-14
   0.0214799  6.92931e-14
   0.0217227  7.53803e-14
   0.0219683  8.20036e-14
   0.0222167  8.92093e-14
   0.0224679  9.70478e-14
   0.0227219  1.05573e-13
   0.0229788  1.14848e-13
   0.0232387  1.24942e-13
   0.0235014  1.35916e-13
