        0.01  5.21647e-14
   0.0101131  5.54932e-14
   0.0102274  5.90316e-14
    0.010343  6.27959e-14
     0.01046  6.68035e-14
   0.0105783   7.1066e-14
   0.0106979   7.5599e-14
   0.0108188  8.04191e-14
   0.0109411  8.55478e-14
   0.0110648  9.10045e-14
   0.0111899  9.68092e-14
   0.0113165  1.02989e-13
   0.0114444  1.09555e-13
   0.0115738  1.16544e-13
   0.0117047   1.2398e-13
    0.011837  1.31886e-13
   0.0119709  1.40303e-13
   0.0121062  1.49249e-13
   0.0122431  1.58771e-13
   0.0123815  1.68897e-13
   0.0125215  1.79671e-13
   0.0126631  1.91134e-13
   0.0128062  2.03319e-13
    0.012951  2.16289e-13
   0.0130975  2.30092e-13
   0.0132456   2.4477e-13
   0.0133953  2.60377e-13
   0.0135468  2.76991e-13
   0.0136999  2.94651e-13
   0.0138548  3.13446e-13
   0.0140115  3.33447e-13
   0.0141699  3.54714e-13
   0.0143301  3.77338e-13
   0.0144921  4.01404e-13
    0.014656  4.27015e-13
   0.0148217  4.54252e-13
   0.0149893   4.8323e-13
   0.0151588  5.14058e-13
   0.0153302   5.4685e-13
   0.0155035  5.81725e-13
   0.0156788  6.18834e-13
   0.0158561  6.58313e-13
   0.0160353  7.00286e-13
   0.0162166  7.44955e-13
      0.0164  7.92485e-13
   0.0165854  8.43027e-13
   0.0167729  8.96794e-13
   0.0169626  9.54015e-13
   0.0171544  1.01487e-12
   0.0173483  1.07959e-12
   0.0175445  1.14847e-12
   0.0177429  1.22174e-12
   0.0179435  1.29966e-12
   0.0181463  1.38253e-12
   0.0183515  1.47073e-12
    0.018559  1.56455e-12
   0.0187688  1.66432e-12
   0.0189811  1.77053e-12
   0.0191957  1.88346e-12
   0.0194127  2.00358e-12
   0.0196322  2.13138e-12
   0.0198542  2.26735e-12
   0.0200786  2.41192e-12
   0.0203057  2.56582e-12
   0.0205353  2.72949e-12
   0.0207674  2.90353e-12
   0.0210022  3.08873e-12
   0.0212397  3.28578e-12
   0.0214799  3.49541e-12
   0.0217227   3.7183e-12
   0.0219683  3.95547e-12
   0.0222167  4.20778e-12
   0.0224679  4.47618e-12
   0.0227219  4.76165e-12
   0.0229788  5.06536e-12
   0.0232387  5.38857e-12
   0.0235014  5.73221e-12
   0.0237671   6.0978e-12
   0.0240358  6.48671e-12
   0.0243076  6.90052e-12
   0.0245824  7.34061e-12
   0.0248604  7.80892e-12
   0.0251415  8.30703e-12
   0.0254257  8.83676e-12
   0.0257132  9.40044e-12
   0.0260039  9.99998e-12
   0.0262979  1.06378e-11
