1.722100000000000020e-02 1.722100000000000020e-02 1.722100000000000020e-02 -8.656441381824668884e+09
1.722100000000000020e-02 2.756199999999999969e-02 2.756199999999999969e-02 7.612898710727605820e+09
1.722100000000000020e-02 3.817999999999999866e-02 3.817999999999999866e-02 4.699788934930047989e+09
1.722100000000000020e-02 4.883599999999999747e-02 4.883599999999999747e-02 2.663334309897584915e+09
1.722100000000000020e-02 5.953900000000000164e-02 5.953900000000000164e-02 1.567641746258883953e+09
1.722100000000000020e-02 7.026100000000000401e-02 7.026100000000000401e-02 2.403383957005839825e+09
1.722100000000000020e-02 8.100000000000000255e-02 8.100000000000000255e-02 1.790344930392323971e+09
1.722100000000000020e-02 9.175700000000000522e-02 9.175700000000000522e-02 1.820980101019602060e+09
1.722100000000000020e-02 1.025009999999999949e-01 1.025009999999999949e-01 1.127798373080013990e+09
1.722100000000000020e-02 1.132500000000000034e-01 1.132500000000000034e-01 1.045381683513602018e+09
1.722100000000000020e-02 1.240060000000000051e-01 1.240060000000000051e-01 8.463958235617359877e+08
1.722100000000000020e-02 1.347609999999999919e-01 1.347609999999999919e-01 9.843169631671169996e+08
1.722100000000000020e-02 1.455309999999999937e-01 1.455309999999999937e-01 7.008286834373810291e+08
2.756199999999999969e-02 2.756199999999999969e-02 2.756199999999999969e-02 7.021969857729076385e+09
2.756199999999999969e-02 2.756199999999999969e-02 3.817999999999999866e-02 3.544517014563765049e+09
2.756199999999999969e-02 3.817999999999999866e-02 3.817999999999999866e-02 3.814526274642651081e+09
2.756199999999999969e-02 3.817999999999999866e-02 4.883599999999999747e-02 4.211240871118546009e+09
2.756199999999999969e-02 4.883599999999999747e-02 4.883599999999999747e-02 2.891929400531494141e+09
2.756199999999999969e-02 4.883599999999999747e-02 5.953900000000000164e-02 2.930980158133450031e+09
2.756199999999999969e-02 5.953900000000000164e-02 5.953900000000000164e-02 2.543900978605969906e+09
2.756199999999999969e-02 5.953900000000000164e-02 7.026100000000000401e-02 2.420153783451831818e+09
2.756199999999999969e-02 7.026100000000000401e-02 7.026100000000000401e-02 2.135268299524190903e+09
2.756199999999999969e-02 7.026100000000000401e-02 8.100000000000000255e-02 1.830723002605520010e+09
2.756199999999999969e-02 8.100000000000000255e-02 8.100000000000000255e-02 1.441651706760010004e+09
2.756199999999999969e-02 8.100000000000000255e-02 9.175700000000000522e-02 1.642356184237931967e+09
2.756199999999999969e-02 9.175700000000000522e-02 9.175700000000000522e-02 1.286267298864022970e+09
2.756199999999999969e-02 9.175700000000000522e-02 1.025009999999999949e-01 1.389687725227195978e+09
2.756199999999999969e-02 1.025009999999999949e-01 1.025009999999999949e-01 1.319242371091082096e+09
2.756199999999999969e-02 1.025009999999999949e-01 1.132500000000000034e-01 1.066152206928838015e+09
2.756199999999999969e-02 1.132500000000000034e-01 1.132500000000000034e-01 8.693356738551789522e+08
2.756199999999999969e-02 1.132500000000000034e-01 1.240060000000000051e-01 1.034289293125095963e+09
2.756199999999999969e-02 1.240060000000000051e-01 1.240060000000000051e-01 7.167742139407269955e+08
2.756199999999999969e-02 1.240060000000000051e-01 1.347609999999999919e-01 9.129525578445260525e+08
