7.395040000000000294e-03 6.110640000000000146e+04 nan
1.596569999999999934e-02 7.819680000000000291e+04 nan
2.562079999999999913e-02 5.766450000000000000e+04 nan
3.551309999999999883e-02 4.941509999999999854e+04 nan
4.540570000000000023e-02 3.820419999999999709e+04 nan
5.530299999999999799e-02 3.292540000000000146e+04 nan
6.528249999999999331e-02 2.890200000000000000e+04 nan
7.526549999999999907e-02 2.463859999999999854e+04 nan
8.521209999999999896e-02 2.044040000000000146e+04 nan
9.516660000000000397e-02 1.726490000000000146e+04 nan
1.051519999999999955e-01 1.467270000000000073e+04 nan
1.151500000000000024e-01 1.371650000000000000e+04 nan
1.251510000000000122e-01 1.210889999999999964e+04 nan
1.351400000000000101e-01 1.087450000000000000e+04 nan
1.451270000000000060e-01 9.777219999999999345e+03 nan
1.551109999999999989e-01 8.805629999999999200e+03 nan
1.650989999999999958e-01 7.880409999999999854e+03 nan
1.750980000000000036e-01 7.183250000000000000e+03 nan
1.850890000000000035e-01 6.676909999999999854e+03 nan
1.950909999999999866e-01 6.264800000000000182e+03 nan
2.050919999999999965e-01 5.639170000000000073e+03 nan
2.150809999999999944e-01 5.244750000000000000e+03 nan
2.250830000000000053e-01 4.861670000000000073e+03 nan
2.350869999999999904e-01 4.608539999999999964e+03 nan
2.450720000000000121e-01 4.281050000000000182e+03 nan
7.395040000000000294e-03 -7.206369999999999891e+03 nan
1.596569999999999934e-02 2.378860000000000127e+03 nan
2.562079999999999913e-02 2.483009999999999854e+04 nan
3.551309999999999883e-02 2.001309999999999854e+04 nan
4.540570000000000023e-02 1.503500000000000000e+04 nan
5.530299999999999799e-02 1.226300000000000000e+04 nan
6.528249999999999331e-02 9.296340000000000146e+03 nan
7.526549999999999907e-02 8.395200000000000728e+03 nan
8.521209999999999896e-02 8.392790000000000873e+03 nan
9.516660000000000397e-02 8.087489999999999782e+03 nan
1.051519999999999955e-01 4.606460000000000036e+03 nan
1.151500000000000024e-01 4.437060000000000400e+03 nan
1.251510000000000122e-01 4.031900000000000091e+03 nan
1.351400000000000101e-01 2.037750000000000000e+03 nan
1.451270000000000060e-01 2.915889999999999873e+03 nan
1.551109999999999989e-01 2.534639999999999873e+03 nan
1.650989999999999958e-01 2.076019999999999982e+03 nan
1.750980000000000036e-01 1.696289999999999964e+03 nan
1.850890000000000035e-01 1.557180000000000064e+03 nan
1.950909999999999866e-01 1.095079999999999927e+03 nan
2.050919999999999965e-01 1.165289999999999964e+03 nan
2.150809999999999944e-01 9.622920000000000300e+02 nan
2.250830000000000053e-01 8.377989999999999782e+02 nan
2.350869999999999904e-01 6.784919999999999618e+02 nan
2.450720000000000121e-01 6.871349999999999909e+02 nan
7.395040000000000294e-03 4.936329999999999927e+03 nan
1.596569999999999934e-02 9.962760000000000218e+03 nan
2.562079999999999913e-02 -7.034800000000000182e+03 nan
3.551309999999999883e-02 -5.051789999999999964e+03 nan
4.540570000000000023e-02 1.385459999999999958e+01 nan
5.530299999999999799e-02 -2.794000000000000000e+03 nan
6.528249999999999331e-02 -2.681840000000000146e+03 nan
7.526549999999999907e-02 -3.962169999999999845e+02 nan
8.521209999999999896e-02 1.179829999999999927e+03 nan
9.516660000000000397e-02 -3.315500000000000114e+02 nan
1.051519999999999955e-01 5.064860000000000184e+01 nan
1.151500000000000024e-01 1.957539999999999964e+03 nan
1.251510000000000122e-01 1.710470000000000027e+03 nan
1.351400000000000101e-01 2.361630000000000109e+02 nan
1.451270000000000060e-01 1.243799999999999955e+03 nan
1.551109999999999989e-01 1.036539999999999964e+03 nan
1.650989999999999958e-01 4.795319999999999823e+02 nan
1.750980000000000036e-01 3.334060000000000059e+02 nan
1.850890000000000035e-01 2.688980000000000246e+02 nan
1.950909999999999866e-01 -1.015859999999999985e+01 nan
2.050919999999999965e-01 4.728650000000000091e+02 nan
2.150809999999999944e-01 4.159689999999999941e+02 nan
2.250830000000000053e-01 2.738559999999999945e+02 nan
2.350869999999999904e-01 2.418420000000000130e+02 nan
2.450720000000000121e-01 2.254339999999999975e+02 nan
