1.722100000000000020e-02 1.722100000000000020e-02 1.722100000000000020e-02 2.350685431068210220e+10
1.722100000000000020e-02 2.756199999999999969e-02 2.756199999999999969e-02 6.117454611704738617e+09
1.722100000000000020e-02 3.817999999999999866e-02 3.817999999999999866e-02 3.706774519489292145e+09
1.722100000000000020e-02 4.883599999999999747e-02 4.883599999999999747e-02 2.620485788009718895e+09
1.722100000000000020e-02 5.953900000000000164e-02 5.953900000000000164e-02 2.249199210029948235e+09
1.722100000000000020e-02 7.026100000000000401e-02 7.026100000000000401e-02 2.973143204006759167e+09
1.722100000000000020e-02 8.100000000000000255e-02 8.100000000000000255e-02 1.923387625161463976e+09
1.722100000000000020e-02 9.175700000000000522e-02 9.175700000000000522e-02 2.133175638024051905e+09
1.722100000000000020e-02 1.025009999999999949e-01 1.025009999999999949e-01 1.687901685804013014e+09
1.722100000000000020e-02 1.132500000000000034e-01 1.132500000000000034e-01 1.406580812612356901e+09
1.722100000000000020e-02 1.240060000000000051e-01 1.240060000000000051e-01 1.105974137599159002e+09
1.722100000000000020e-02 1.347609999999999919e-01 1.347609999999999919e-01 1.047112058955904007e+09
1.722100000000000020e-02 1.455309999999999937e-01 1.455309999999999937e-01 7.863891876933679581e+08
2.756199999999999969e-02 2.756199999999999969e-02 2.756199999999999969e-02 3.168696768444858074e+09
2.756199999999999969e-02 2.756199999999999969e-02 3.817999999999999866e-02 4.914070525668272018e+09
2.756199999999999969e-02 3.817999999999999866e-02 3.817999999999999866e-02 4.096322194277881145e+09
2.756199999999999969e-02 3.817999999999999866e-02 4.883599999999999747e-02 2.994272201650311947e+09
2.756199999999999969e-02 4.883599999999999747e-02 4.883599999999999747e-02 3.211304662324337006e+09
2.756199999999999969e-02 4.883599999999999747e-02 5.953900000000000164e-02 2.297793998064309120e+09
2.756199999999999969e-02 5.953900000000000164e-02 5.953900000000000164e-02 2.603035643700074196e+09
2.756199999999999969e-02 5.953900000000000164e-02 7.026100000000000401e-02 2.084187274948848963e+09
2.756199999999999969e-02 7.026100000000000401e-02 7.026100000000000401e-02 1.526106772385241985e+09
2.756199999999999969e-02 7.026100000000000401e-02 8.100000000000000255e-02 2.173124610259774208e+09
2.756199999999999969e-02 8.100000000000000255e-02 8.100000000000000255e-02 1.909687962099319935e+09
2.756199999999999969e-02 8.100000000000000255e-02 9.175700000000000522e-02 1.949536965355329037e+09
2.756199999999999969e-02 9.175700000000000522e-02 9.175700000000000522e-02 1.515203485577419996e+09
2.756199999999999969e-02 9.175700000000000522e-02 1.025009999999999949e-01 1.498834708669956923e+09
2.756199999999999969e-02 1.025009999999999949e-01 1.025009999999999949e-01 1.244896196954037905e+09
2.756199999999999969e-02 1.025009999999999949e-01 1.132500000000000034e-01 1.223731550453321934e+09
2.756199999999999969e-02 1.132500000000000034e-01 1.132500000000000034e-01 9.224078975276520252e+08
2.756199999999999969e-02 1.132500000000000034e-01 1.240060000000000051e-01 1.085832499264955997e+09
2.756199999999999969e-02 1.240060000000000051e-01 1.240060000000000051e-01 8.748847883655350208e+08
2.756199999999999969e-02 1.240060000000000051e-01 1.347609999999999919e-01 1.013742716870916963e+09
2.756199999999999969e-02 1.347609999999999919e-01 1.347609999999999919e-01 8.879904508935990334e+08
2.756199999999999969e-02 1.347609999999999919e-01 1.455309999999999937e-01 8.738345453559980392e+08
2.756199999999999969e-02 1.455309999999999937e-01 1.455309999999999937e-01 7.222095448875099421e+08
3.817999999999999866e-02 3.817999999999999866e-02 3.817999999999999866e-02 3.432682342191072941e+09
3.817999999999999866e-02 3.817999999999999866e-02 4.883599999999999747e-02 2.483342708954895973e+09
3.817999999999999866e-02 3.817999999999999866e-02 5.953900000000000164e-02 3.104383150824686050e+09
3.817999999999999866e-02 4.883599999999999747e-02 4.883599999999999747e-02 2.724667924870191097e+09
3.817999999999999866e-02 4.883599999999999747e-02 5.953900000000000164e-02 2.304586824409728050e+09
3.817999999999999866e-02 4.883599999999999747e-02 7.026100000000000401e-02 2.286540740290669918e+09
3.817999999999999866e-02 5.953900000000000164e-02 5.953900000000000164e-02 2.126866331884305000e+09
3.817999999999999866e-02 5.953900000000000164e-02 7.026100000000000401e-02 1.615366059084945917e+09
3.817999999999999866e-02 5.953900000000000164e-02 8.100000000000000255e-02 2.089739049414295912e+09
3.817999999999999866e-02 7.026100000000000401e-02 7.026100000000000401e-02 1.157457328975547075e+09
3.817999999999999866e-02 7.026100000000000401e-02 8.100000000000000255e-02 1.554382675490842104e+09
3.817999999999999866e-02 7.026100000000000401e-02 9.175700000000000522e-02 1.782820382747042894e+09
3.817999999999999866e-02 8.100000000000000255e-02 8.100000000000000255e-02 1.213685402090090990e+09
3.817999999999999866e-02 8.100000000000000255e-02 9.175700000000000522e-02 1.292708944315149069e+09
3.817999999999999866e-02 8.100000000000000255e-02 1.025009999999999949e-01 1.506067451284156084e+09
3.817999999999999866e-02 9.175700000000000522e-02 9.175700000000000522e-02 1.103169625612771988e+09
3.817999999999999866e-02 9.175700000000000522e-02 1.025009999999999949e-01 1.003619856447438955e+09
3.817999999999999866e-02 9.175700000000000522e-02 1.132500000000000034e-01 1.226607587877669096e+09
3.817999999999999866e-02 1.025009999999999949e-01 1.025009999999999949e-01 7.786149258863019943e+08
3.817999999999999866e-02 1.025009999999999949e-01 1.132500000000000034e-01 7.746364935191669464e+08
3.817999999999999866e-02 1.025009999999999949e-01 1.240060000000000051e-01 1.034141200558428049e+09
3.817999999999999866e-02 1.132500000000000034e-01 1.132500000000000034e-01 6.992038577086889744e+08
3.817999999999999866e-02 1.132500000000000034e-01 1.240060000000000051e-01 7.469462618990319967e+08
3.817999999999999866e-02 1.132500000000000034e-01 1.347609999999999919e-01 8.175283708964060545e+08
3.817999999999999866e-02 1.240060000000000051e-01 1.240060000000000051e-01 8.227509121548800468e+08
3.817999999999999866e-02 1.240060000000000051e-01 1.347609999999999919e-01 6.570477969541089535e+08
3.817999999999999866e-02 1.240060000000000051e-01 1.455309999999999937e-01 8.097521891812750101e+08
3.817999999999999866e-02 1.347609999999999919e-01 1.347609999999999919e-01 5.795965231243079901e+08
3.817999999999999866e-02 1.347609999999999919e-01 1.455309999999999937e-01 6.077079659186309576e+08
3.817999999999999866e-02 1.455309999999999937e-01 1.455309999999999937e-01 5.313921827312480211e+08
4.883599999999999747e-02 4.883599999999999747e-02 4.883599999999999747e-02 1.286935249162823915e+09
4.883599999999999747e-02 4.883599999999999747e-02 5.953900000000000164e-02 1.680565573805387020e+09
4.883599999999999747e-02 4.883599999999999747e-02 7.026100000000000401e-02 1.237172549562218904e+09
4.883599999999999747e-02 4.883599999999999747e-02 8.100000000000000255e-02 1.776877845700007915e+09
4.883599999999999747e-02 5.953900000000000164e-02 5.953900000000000164e-02 1.603701668691277027e+09
4.883599999999999747e-02 5.953900000000000164e-02 7.026100000000000401e-02 1.231405208511179924e+09
4.883599999999999747e-02 5.953900000000000164e-02 8.100000000000000255e-02 1.390805484338392973e+09
4.883599999999999747e-02 5.953900000000000164e-02 9.175700000000000522e-02 1.531164827686060905e+09
4.883599999999999747e-02 7.026100000000000401e-02 7.026100000000000401e-02 1.297837977741033077e+09
4.883599999999999747e-02 7.026100000000000401e-02 8.100000000000000255e-02 1.225830595932296038e+09
4.883599999999999747e-02 7.026100000000000401e-02 9.175700000000000522e-02 1.417684236000349998e+09
4.883599999999999747e-02 7.026100000000000401e-02 1.025009999999999949e-01 1.452000525455430984e+09
4.883599999999999747e-02 8.100000000000000255e-02 8.100000000000000255e-02 1.251212560117321968e+09
4.883599999999999747e-02 8.100000000000000255e-02 9.175700000000000522e-02 1.021401229590080976e+09
4.883599999999999747e-02 8.100000000000000255e-02 1.025009999999999949e-01 9.671315793179279566e+08
4.883599999999999747e-02 8.100000000000000255e-02 1.132500000000000034e-01 1.153590252543452978e+09
4.883599999999999747e-02 9.175700000000000522e-02 9.175700000000000522e-02 1.051630669981609941e+09
4.883599999999999747e-02 9.175700000000000522e-02 1.025009999999999949e-01 9.458717904939219952e+08
4.883599999999999747e-02 9.175700000000000522e-02 1.132500000000000034e-01 8.963919073714779615e+08
