3.946090000000000188e-03 2.697040000000000146e+04 nan
7.995719999999999564e-03 7.411260000000000582e+04 nan
1.282989999999999998e-02 6.482990000000000146e+04 nan
1.769870000000000124e-02 6.284190000000000146e+04 nan
2.268900000000000083e-02 6.896700000000000000e+04 nan
2.772569999999999896e-02 5.768640000000000146e+04 nan
3.270050000000000040e-02 4.930980000000000291e+04 nan
3.762839999999999935e-02 4.461850000000000000e+04 nan
4.258630000000000054e-02 4.127159999999999854e+04 nan
4.757279999999999842e-02 3.452009999999999854e+04 nan
5.255930000000000324e-02 3.302780000000000291e+04 nan
5.756359999999999949e-02 2.991079999999999927e+04 nan
6.254640000000000200e-02 2.869700000000000000e+04 nan
6.755970000000000031e-02 2.642590000000000146e+04 nan
7.256269999999999387e-02 2.556509999999999854e+04 nan
7.755439999999999556e-02 2.320250000000000000e+04 nan
8.254419999999999813e-02 2.101140000000000146e+04 nan
8.755229999999999957e-02 1.993559999999999854e+04 nan
9.255460000000000076e-02 1.875209999999999854e+04 nan
9.754790000000000683e-02 1.707620000000000073e+04 nan
1.025409999999999933e-01 1.544650000000000000e+04 nan
1.075490000000000057e-01 1.473810000000000036e+04 nan
1.125400000000000011e-01 1.373510000000000036e+04 nan
1.175360000000000016e-01 1.290960000000000036e+04 nan
1.225369999999999931e-01 1.259339999999999964e+04 nan
1.275370000000000115e-01 1.199200000000000000e+04 nan
1.325340000000000129e-01 1.148729999999999927e+04 nan
1.375480000000000036e-01 1.095250000000000000e+04 nan
1.425359999999999960e-01 1.055189999999999964e+04 nan
1.475239999999999885e-01 9.761440000000000509e+03 nan
1.525269999999999959e-01 9.072700000000000728e+03 nan
1.575229999999999964e-01 8.753500000000000000e+03 nan
1.625129999999999908e-01 8.385030000000000655e+03 nan
1.675169999999999992e-01 7.814359999999999673e+03 nan
1.725240000000000107e-01 7.656340000000000146e+03 nan
1.775200000000000111e-01 7.531180000000000291e+03 nan
1.825140000000000096e-01 7.090899999999999636e+03 nan
1.875169999999999892e-01 6.773090000000000146e+03 nan
1.925209999999999977e-01 6.558829999999999927e+03 nan
1.975250000000000061e-01 6.279270000000000437e+03 nan
2.025210000000000066e-01 6.063939999999999600e+03 nan
2.075200000000000100e-01 5.848819999999999709e+03 nan
2.125259999999999927e-01 5.538399999999999636e+03 nan
2.175249999999999961e-01 5.358869999999999891e+03 nan
2.225219999999999976e-01 5.335789999999999964e+03 nan
2.275189999999999990e-01 5.157590000000000146e+03 nan
2.325190000000000035e-01 4.870010000000000218e+03 nan
2.375190000000000079e-01 4.765350000000000364e+03 nan
2.425160000000000093e-01 4.571020000000000437e+03 nan
2.475080000000000058e-01 4.478609999999999673e+03 nan
3.946090000000000188e-03 -1.822179999999999927e+04 nan
7.995719999999999564e-03 1.723920000000000073e+04 nan
1.282989999999999998e-02 3.584540000000000146e+04 nan
1.769870000000000124e-02 3.137190000000000146e+04 nan
2.268900000000000083e-02 1.984420000000000073e+04 nan
2.772569999999999896e-02 1.747720000000000073e+04 nan
3.270050000000000040e-02 1.608379999999999927e+04 nan
3.762839999999999935e-02 1.583450000000000000e+04 nan
4.258630000000000054e-02 1.168689999999999964e+04 nan
4.757279999999999842e-02 1.537070000000000073e+04 nan
5.255930000000000324e-02 1.282639999999999964e+04 nan
5.756359999999999949e-02 1.132679999999999927e+04 nan
6.254640000000000200e-02 9.675280000000000655e+03 nan
6.755970000000000031e-02 1.041010000000000036e+04 nan
7.256269999999999387e-02 1.042510000000000036e+04 nan
7.755439999999999556e-02 8.335729999999999563e+03 nan
8.254419999999999813e-02 8.266829999999999927e+03 nan
8.755229999999999957e-02 7.678109999999999673e+03 nan
9.255460000000000076e-02 7.092100000000000364e+03 nan
9.754790000000000683e-02 6.007630000000000109e+03 nan
1.025409999999999933e-01 5.817779999999999745e+03 nan
1.075490000000000057e-01 4.359989999999999782e+03 nan
1.125400000000000011e-01 3.992110000000000127e+03 nan
1.175360000000000016e-01 4.167640000000000327e+03 nan
1.225369999999999931e-01 3.905539999999999964e+03 nan
1.275370000000000115e-01 4.006429999999999836e+03 nan
1.325340000000000129e-01 3.505909999999999854e+03 nan
1.375480000000000036e-01 2.926739999999999782e+03 nan
1.425359999999999960e-01 2.333519999999999982e+03 nan
1.475239999999999885e-01 2.687849999999999909e+03 nan
1.525269999999999959e-01 2.741199999999999818e+03 nan
1.575229999999999964e-01 2.586389999999999873e+03 nan
1.625129999999999908e-01 2.216599999999999909e+03 nan
1.675169999999999992e-01 2.304000000000000000e+03 nan
1.725240000000000107e-01 2.370550000000000182e+03 nan
1.775200000000000111e-01 2.232530000000000200e+03 nan
1.825140000000000096e-01 2.039619999999999891e+03 nan
1.875169999999999892e-01 1.478359999999999900e+03 nan
1.925209999999999977e-01 1.308700000000000045e+03 nan
1.975250000000000061e-01 1.217339999999999918e+03 nan
2.025210000000000066e-01 1.235059999999999945e+03 nan
2.075200000000000100e-01 1.290650000000000091e+03 nan
2.125259999999999927e-01 1.253440000000000055e+03 nan
2.175249999999999961e-01 1.273220000000000027e+03 nan
2.225219999999999976e-01 1.051220000000000027e+03 nan
2.275189999999999990e-01 8.953819999999999482e+02 nan
2.325190000000000035e-01 9.709779999999999518e+02 nan
2.375190000000000079e-01 7.665439999999999827e+02 nan
2.425160000000000093e-01 4.917559999999999718e+02 nan
2.475080000000000058e-01 4.949270000000000209e+02 nan
3.946090000000000188e-03 1.969870000000000073e+04 nan
7.995719999999999564e-03 1.944029999999999927e+04 nan
1.282989999999999998e-02 3.171909999999999854e+04 nan
1.769870000000000124e-02 2.125440000000000146e+04 nan
2.268900000000000083e-02 1.354250000000000000e+04 nan
2.772569999999999896e-02 4.968930000000000291e+03 nan
3.270050000000000040e-02 -3.421679999999999836e+03 nan
3.762839999999999935e-02 -1.141109999999999900e+03 nan
4.258630000000000054e-02 2.665559999999999945e+03 nan
4.757279999999999842e-02 1.670460000000000036e+03 nan
5.255930000000000324e-02 3.524060000000000059e+02 nan
5.756359999999999949e-02 1.439700000000000045e+03 nan
6.254640000000000200e-02 4.680329999999999927e+03 nan
6.755970000000000031e-02 3.672159999999999854e+03 nan
7.256269999999999387e-02 2.960940000000000055e+03 nan
7.755439999999999556e-02 2.971900000000000091e+03 nan
8.254419999999999813e-02 9.400220000000000482e+02 nan
8.755229999999999957e-02 -2.719689999999999941e+02 nan
9.255460000000000076e-02 -1.320099999999999909e+03 nan
9.754790000000000683e-02 -7.858719999999999573e+02 nan
1.025409999999999933e-01 -6.216440000000000055e+01 nan
1.075490000000000057e-01 -3.408690000000000282e+02 nan
1.125400000000000011e-01 -6.512129999999999654e+02 nan
1.175360000000000016e-01 -4.245079999999999814e+02 nan
1.225369999999999931e-01 -1.651129999999999995e+02 nan
1.275370000000000115e-01 2.139809999999999945e+02 nan
1.325340000000000129e-01 1.810550000000000068e+02 nan
1.375480000000000036e-01 -2.359299999999999997e+01 nan
1.425359999999999960e-01 -1.076710000000000065e+02 nan
1.475239999999999885e-01 4.135980000000000132e+02 nan
1.525269999999999959e-01 5.057359999999999900e+02 nan
1.575229999999999964e-01 4.024649999999999750e+02 nan
1.625129999999999908e-01 6.295760000000000218e+02 nan
1.675169999999999992e-01 4.700849999999999795e+02 nan
1.725240000000000107e-01 5.534379999999999882e+02 nan
1.775200000000000111e-01 3.152769999999999868e+02 nan
1.825140000000000096e-01 3.120369999999999777e+02 nan
1.875169999999999892e-01 4.764580000000000268e+02 nan
1.925209999999999977e-01 8.629049999999999727e+02 nan
1.975250000000000061e-01 4.241059999999999945e+02 nan
2.025210000000000066e-01 2.268389999999999986e+02 nan
2.075200000000000100e-01 2.819470000000000027e+02 nan
2.125259999999999927e-01 -1.864760000000000062e+01 nan
2.175249999999999961e-01 -4.226749999999999829e+01 nan
2.225219999999999976e-01 4.344750000000000227e+02 nan
2.275189999999999990e-01 4.884960000000000235e+01 nan
2.325190000000000035e-01 1.895839999999999970e+00 nan
2.375190000000000079e-01 2.574920000000000186e+02 nan
2.425160000000000093e-01 2.967610000000000241e+02 nan
2.475080000000000058e-01 5.866989999999999839e+01 nan
