7.384609999999999785e-03 5.963390000000000146e+04 6.348046943745769568e+03
1.601230000000000014e-02 7.944310000000000582e+04 2.821625418087950038e+03
2.564560000000000103e-02 6.998069999999999709e+04 1.511552182360900133e+03
3.546889999999999765e-02 5.275559999999999854e+04 8.174386827157129574e+02
4.536810000000000148e-02 4.254790000000000146e+04 5.202470566951820956e+02
5.531429999999999680e-02 3.552490000000000146e+04 3.579972066930131973e+02
6.525770000000000182e-02 3.122209999999999854e+04 2.697812076479753500e+02
7.520949999999999858e-02 2.754820000000000073e+04 2.071849415377478465e+02
8.517489999999999783e-02 2.314170000000000073e+04 1.586379525838630968e+02
9.515740000000000309e-02 1.901179999999999927e+04 1.192744733796800318e+02
1.051620000000000055e-01 1.620460000000000036e+04 9.398930790254814838e+01
1.151480000000000004e-01 1.463989999999999964e+04 7.900329107068894530e+01
1.251460000000000072e-01 1.334479999999999927e+04 6.686194732431893328e+01
1.351459999999999884e-01 1.219920000000000073e+04 5.794134965635508649e+01
1.451320000000000110e-01 1.091929999999999927e+04 4.931632589721176885e+01
1.551140000000000019e-01 9.586079999999999927e+03 4.186526006129664523e+01
1.651019999999999988e-01 8.709559999999999491e+03 3.662471842895177332e+01
1.751050000000000106e-01 7.967439999999999600e+03 3.228064435540282062e+01
1.850970000000000115e-01 7.466310000000000400e+03 2.916851041791472809e+01
1.950850000000000084e-01 6.882939999999999600e+03 2.608507235949327452e+01
2.050800000000000123e-01 6.404579999999999927e+03 2.366224841387647970e+01
2.150920000000000054e-01 5.860960000000000036e+03 2.127851028620189666e+01
2.250989999999999935e-01 5.435930000000000291e+03 1.940682869507535102e+01
2.350810000000000122e-01 5.082500000000000000e+03 1.780120782418990899e+01
2.450769999999999893e-01 4.746069999999999709e+03 1.636642905462275976e+01
2.550819999999999754e-01 4.458029999999999745e+03 1.516693772651552763e+01
2.650739999999999763e-01 4.177560000000000400e+03 1.405140562363779999e+01
2.750659999999999772e-01 3.904630000000000109e+03 1.302163584193629653e+01
2.850659999999999861e-01 3.677190000000000055e+03 1.219327683602730339e+01
2.950579999999999870e-01 3.474789999999999964e+03 1.145927571882272211e+01
